opened,closed,px_open,px_close,long_strike,short_strike,long_delta,short_delta,expiration,dte,days_held,contracts,debit,cost,entry_equity,equity_fraction,value_at_close,gross_pnl,fees,net_pnl,reason,multiple
2019-06-07,2019-07-12,181.04,193.53,188.5,195.0,0.21504,0.05271,2019-07-12,35,35,10,0.84,840.0,42873.0,0.01959275068224757,4.88,4040.0,26.0,4014.0,EXP,5.809523809523809
2019-06-14,2019-07-19,182.64,191.01,190.0,196.0,0.22046,0.06235,2019-07-19,35,35,10,0.8400000000000001,840.0000000000001,43270.0,0.019412988213542873,0.8099999999999999,-30.00000000000014,26.0,-56.00000000000014,EXP,0.9642857142857141
2019-07-05,2019-08-01,191.05,190.15,197.5,202.5,0.21265,0.07242,2019-08-09,35,27,10,0.76,760.0,49284.0,0.015420826231637043,0.09999999999999999,-660.0,26.0,-686.0,SL,0.13157894736842105
2019-07-19,2019-08-05,191.01,180.73,198.0,202.5,0.21109,0.07163,2019-08-23,35,17,10,0.7,700.0,49505.0,0.01413998586001414,0.010000000000000002,-690.0,26.0,-716.0,SL,0.014285714285714289
2019-08-02,2019-08-15,187.35,182.55,195.5,201.0,0.21567,0.07604,2019-09-06,35,13,10,0.97,970.0,48599.0,0.019959258420955164,0.12,-850.0,26.0,-876.0,SL,0.12371134020618557
2019-08-09,2019-08-23,186.49,182.07,195.0,199.5,0.20379,0.07098,2019-09-13,35,14,10,0.74,740.0,47953.0,0.01543177694826184,0.08,-660.0,26.0,-686.0,SL,0.10810810810810811
2019-08-16,2019-09-20,185.48,190.8,194.0,199.0,0.20221,0.0624,2019-09-20,35,35,10,0.77,770.0,47177.0,0.016321512601479536,0.0,-770.0,26.0,-796.0,EXP,0.0
2019-08-30,2019-09-24,187.47,187.97,195.5,200.0,0.20405,0.07987,2019-10-04,35,25,10,0.81,810.0,47418.0,0.017082120713653042,0.1,-710.0000000000001,26.0,-736.0000000000001,SL,0.12345679012345678
2019-08-23,2019-09-26,182.07,189.38,191.0,196.5,0.21439,0.07186,2019-09-27,35,34,10,1.07,1070.0,46421.0,0.023049912755003125,0.12000000000000001,-950.0,26.0,-976.0,SL,0.11214953271028037
2019-09-20,2019-10-02,190.8,184.05,198.0,203.0,0.21749,0.07327,2019-10-25,35,12,10,0.8200000000000001,820.0,45942.0,0.017848591702581514,0.05,-770.0,26.0,-796.0,SL,0.06097560975609756
2019-09-27,2019-11-01,187.03,198.87,195.5,201.0,0.20409,0.0701,2019-11-01,35,35,10,0.8999999999999999,899.9999999999999,43803.0,0.020546537908362437,3.2600000000000002,2360.0000000000005,26.0,2334.0000000000005,EXP,3.6222222222222227
