date,action,symbol,price,shares,cost,reason
2016-06-01,BUY,GLD,115.94000244140625,862.5150758517362,0.0,REBALANCE
2016-08-01,SELL,GLD,129.22000122070312,862.5150758517362,0.0,REBALANCE
2016-08-01,BUY,TECL,4.069469451904297,27387.89428736995,0.0,REBALANCE
2016-09-01,SELL,TECL,4.216657638549805,27387.89428736995,0.0,REBALANCE
2016-09-01,BUY,TQQQ,2.418627977371216,47748.29975139585,0.0,REBALANCE
2016-10-03,SELL,TQQQ,2.5418577194213867,47748.29975139585,0.0,REBALANCE
2016-10-03,BUY,TECL,4.3683881759643555,27783.562133998905,0.0,REBALANCE
2016-11-01,SELL,TECL,4.186675071716309,27783.562133998905,0.0,REBALANCE
2016-11-01,BUY,TQQQ,2.380192995071411,48870.30053056874,0.0,REBALANCE
2016-12-01,SELL,TQQQ,2.321946859359741,48870.30053056874,0.0,REBALANCE
2016-12-01,BUY,TECL,4.014047145843506,28269.284517602613,0.0,REBALANCE
2017-01-03,SELL,TECL,4.668215751647949,28269.284517602613,0.0,REBALANCE
2017-01-03,BUY,TQQQ,2.581679344177246,51116.773882291156,0.0,REBALANCE
2017-02-01,SELL,TQQQ,2.9733595848083496,51116.773882291156,0.0,REBALANCE
2017-02-01,BUY,TECL,5.12431526184082,29660.265186883193,0.0,REBALANCE
2017-03-01,SELL,TECL,5.970190525054932,29660.265186883193,0.0,REBALANCE
2017-03-01,BUY,TQQQ,3.4155595302581787,51844.34135040872,0.0,REBALANCE
2017-04-03,SELL,TQQQ,3.4876742362976074,51844.34135040872,0.0,REBALANCE
2017-04-03,BUY,TECL,6.0646820068359375,29814.6173899684,0.0,REBALANCE
2017-06-29,SELL,TECL,6.4199543690681455,29814.6173899684,0.0,STOP
2017-07-03,BUY,TQQQ,3.764247179031372,50849.073950578495,0.0,REBALANCE
2017-09-01,SELL,TQQQ,4.572174072265625,50849.073950578495,0.0,REBALANCE
2017-09-01,BUY,TECL,7.977214336395264,29144.361391273604,0.0,REBALANCE
2017-10-02,SELL,TECL,8.167105674743652,29144.361391273604,0.0,REBALANCE
2017-10-02,BUY,TQQQ,4.539682865142822,52432.09412998544,0.0,REBALANCE
2017-12-01,SELL,TQQQ,5.35989236831665,52432.09412998544,0.0,REBALANCE
2017-12-01,BUY,TECL,9.96788215637207,28193.58984922566,0.0,REBALANCE
2018-01-02,SELL,TECL,10.580211639404297,28193.58984922566,0.0,REBALANCE
2018-01-02,BUY,TQQQ,5.778714656829834,51619.46301100294,0.0,REBALANCE
2018-02-01,SELL,TQQQ,6.8437981605529785,51619.46301100294,0.0,REBALANCE
2018-02-01,BUY,TECL,12.460897445678711,28350.54116635438,0.0,REBALANCE
2018-02-05,SELL,TECL,10.994909184263905,28350.54116635438,0.0,STOP
2018-03-01,BUY,TQQQ,6.269650936126709,49717.54067721227,0.0,REBALANCE
2018-03-23,SELL,TQQQ,5.611337587833405,49717.54067721227,0.0,STOP
2018-04-02,BUY,TQQQ,5.1962456703186035,53689.12912841012,0.0,REBALANCE
2018-05-01,SELL,TQQQ,5.863114356994629,53689.12912841012,0.0,REBALANCE
2018-05-01,BUY,TECL,10.645692825317383,29569.282992902354,0.0,REBALANCE
2018-07-02,SELL,TECL,12.507290840148926,29569.282992902354,0.0,REBALANCE
2018-07-02,BUY,TQQQ,6.940875053405762,53283.140739643386,0.0,REBALANCE
2018-08-01,SELL,TQQQ,7.402095317840576,53283.140739643386,0.0,REBALANCE
2018-08-01,BUY,TECL,13.134156227111816,30029.099682445634,0.0,REBALANCE
2018-10-08,SELL,TECL,13.645143799781799,30029.099682445634,0.0,STOP
2018-11-01,BUY,GLD,116.62999725341797,3513.2589641979475,0.0,REBALANCE
2019-05-01,SELL,GLD,120.4000015258789,3513.2589641979475,0.0,REBALANCE
2019-05-01,BUY,TQQQ,7.779091835021973,54376.062607447784,0.0,REBALANCE
2019-05-09,SELL,TQQQ,6.962287192344665,54376.062607447784,0.0,STOP
2019-06-03,BUY,TQQQ,5.597660541534424,67632.14050814683,0.0,REBALANCE
2019-08-01,SELL,TQQQ,7.701693058013916,67632.14050814683,0.0,REBALANCE
2019-08-01,BUY,TECL,15.638593673706055,33307.46983509143,0.0,REBALANCE
2019-08-05,SELL,TECL,13.623514464868927,33307.46983509143,0.0,STOP
2019-09-03,BUY,TECL,14.191543579101562,31974.308823937,0.0,REBALANCE
2019-10-01,SELL,TECL,14.856428146362305,31974.308823937,0.0,REBALANCE
2019-10-01,BUY,TQQQ,7.161098480224609,66333.9601995697,0.0,REBALANCE
2019-12-02,SELL,TQQQ,8.959111213684082,66333.9601995697,0.0,REBALANCE
2019-12-02,BUY,TECL,18.826072692871094,31567.567828264084,0.0,REBALANCE
2020-01-02,SELL,TECL,23.36672592163086,31567.567828264084,0.0,REBALANCE
2020-01-02,BUY,TQQQ,10.820576667785645,68169.26011453415,0.0,REBALANCE
2020-02-03,SELL,TQQQ,11.666308403015137,68169.26011453415,0.0,REBALANCE
2020-02-03,BUY,TECL,25.521854400634766,31160.886651000346,0.0,REBALANCE
2020-02-25,SELL,TECL,22.842059688568117,31160.886651000346,0.0,STOP
2020-03-02,BUY,TECL,22.269020080566406,31962.737033588928,0.0,REBALANCE
2020-03-03,SELL,TECL,19.930772972106933,31962.737033588928,0.0,STOP
2020-04-01,BUY,GLD,149.4499969482422,4262.57657003658,0.0,REBALANCE
2020-05-01,SELL,GLD,159.77999877929688,4262.57657003658,0.0,REBALANCE
2020-05-01,BUY,TQQQ,7.5651116371154785,90028.34483177474,0.0,REBALANCE
2020-06-01,SELL,TQQQ,9.980801582336426,90028.34483177474,0.0,REBALANCE
2020-06-01,BUY,TECL,17.887208938598633,50234.50274643595,0.0,REBALANCE
2020-07-01,SELL,TECL,21.433998107910156,50234.50274643595,0.0,REBALANCE
2020-07-01,BUY,TQQQ,12.047479629516602,89373.56774448589,0.0,REBALANCE
2020-09-03,SELL,TQQQ,17.202524175643923,89373.56774448589,0.0,STOP
2020-10-01,BUY,TECL,28.95520782470703,53097.56259031874,0.0,REBALANCE
2020-10-28,SELL,TECL,25.914911003112792,53097.56259031874,0.0,STOP
2020-11-02,BUY,TECL,23.67494010925293,58121.313197009054,0.0,REBALANCE
2021-01-04,SELL,TECL,35.61912536621094,58121.313197009054,0.0,REBALANCE
