date,equity,holding,shares,cash,tqqq_close,qqq_close,macd,signal_line
2010-03-23,138301.78099788714,TQQQ,499780.2137249538,-1.4551915228366852e-11,0.2767252027988434,41.95721077733293,0.7657338035420409,0.6712570475373221
2010-03-24,136334.50077008316,TQQQ,499780.2137249538,-1.4551915228366852e-11,0.2727889120578766,41.75720931623412,0.7594719747076013,0.6889000329713779
2010-03-25,135480.8161376136,TQQQ,499780.2137249538,-1.4551915228366852e-11,0.27108079195022583,41.69633747845615,0.7410551590777317,0.6993310581926486
2010-03-26,136186.29939011158,TQQQ,499780.2137249538,-1.4551915228366852e-11,0.272492378950119,41.73980808075957,0.7216486973397593,0.7037945860220708
2010-03-29,138054.21766758483,TQQQ,499780.2137249538,-1.4551915228366852e-11,0.2762298583984375,41.939817185713196,0.714175430021811,0.7058707548220189
2010-03-30,139501.82491576974,TQQQ,499780.2137249538,-1.4551915228366852e-11,0.2791263461112976,42.078942987106636,0.7112799092425846,0.7069525857061321
2010-03-31,137621.4696380677,TQQQ,499780.2137249538,-1.4551915228366852e-11,0.2753639817237854,41.87894152600783,0.6849510523707281,0.7025522790390513
2010-04-01,137349.2408318626,TQQQ,499780.2137249538,-1.4551915228366852e-11,0.2748192846775055,41.87894152600783,0.656517320606504,0.6933452873525419
2010-04-05,141320.30797916,TQQQ,499780.2137249538,-1.4551915228366852e-11,0.28276491165161133,42.27027249492372,0.6579757867377154,0.6862713872295766
2010-04-06,142396.84578219592,TQQQ,499780.2137249538,-1.4551915228366852e-11,0.2849189341068268,42.392012348552235,0.6613316013836794,0.6812834300603972
2010-04-07,141592.55167997617,TQQQ,499780.2137249538,-1.4551915228366852e-11,0.2833096385002136,42.287639333051615,0.6480982059081413,0.674646385229946
2010-04-08,142099.95150008798,TQQQ,499780.2137249538,-1.4551915228366852e-11,0.28432488441467285,42.38329835406905,0.6379753455351604,0.6673121772909889
2010-04-09,144660.54366455413,TQQQ,499780.2137249538,-1.4551915228366852e-11,0.2894483208656311,42.63548823388187,0.6428916664754709,0.6624280751278853
2010-04-12,145242.07396387385,TQQQ,499780.2137249538,-1.4551915228366852e-11,0.2906118929386139,42.670286882903554,0.6421930447241593,0.6583810690471401
2010-04-13,147432.08820535569,TQQQ,499780.2137249538,-1.4551915228366852e-11,0.2949938476085663,42.88766664791248,0.6516680881992087,0.6570384728775539
2010-04-14,152627.90943027165,TQQQ,499780.2137249538,-1.4551915228366852e-11,0.30539005994796753,43.40070689503766,0.6925914258697077,0.6641490634759848
2010-04-15,154669.27545345033,TQQQ,499780.2137249538,-1.4551915228366852e-11,0.3094745874404907,43.592021115145116,0.7320226233595051,0.6777237754526889
2010-04-16,149163.72079169925,TQQQ,499780.2137249538,-1.4551915228366852e-11,0.29845863580703735,43.07027451739156,0.7129530623314579,0.6847696328284427
2010-04-19,148929.05619456834,TQQQ,499780.2137249538,-1.4551915228366852e-11,0.2979891002178192,43.04417839707085,0.6878059600493529,0.6853768982726248
2010-04-20,151130.95633567008,TQQQ,499780.2137249538,-1.4551915228366852e-11,0.302394837141037,43.2615734497894,0.6776076253152894,0.6838230436811578
2010-04-21,154121.81608468737,CASH,0.0,154121.81608468737,0.3077169358730316,43.50508373246568,0.6813207744942247,0.6833225898437711
2010-04-22,154121.81608468737,CASH,0.0,154121.81608468737,0.3122721016407013,43.748555795867915,0.6958878705098783,0.6858356459769925
2010-04-23,154121.81608468737,CASH,0.0,154121.81608468737,0.3164060711860657,43.93115602149218,0.713936891135937,0.6914558950087815
2010-04-26,154121.81608468737,CASH,0.0,154121.81608468737,0.31405436992645264,43.83550464432956,0.7123115194751506,0.6956270199020553
2010-04-27,154121.81608468737,CASH,0.0,154121.81608468737,0.29467159509658813,42.90505641760481,0.6286967797802561,0.6822409718776955
2010-04-28,154121.81608468737,CASH,0.0,154121.81608468737,0.2953645586967468,42.93112578443369,0.558101628030947,0.6574131031083458
2010-04-29,154121.81608468737,CASH,0.0,154121.81608468737,0.3104403018951416,43.67897760746157,0.5560895989756744,0.6371484022818115
2010-04-30,154121.81608468737,CASH,0.0,154121.81608468737,0.2921469807624817,42.81809992528836,0.4795020163917556,0.6056191251038003
2010-05-03,154121.81608468737,CASH,0.0,154121.81608468737,0.3040783107280731,43.4181081305122,0.4618969920901108,0.5768746985010624
2010-05-04,154121.81608468737,CASH,0.0,154121.81608468737,0.27719569206237793,42.11373399227352,0.33878746068841536,0.529257250938533
2010-05-05,154121.81608468737,CASH,0.0,154121.81608468737,0.2726406157016754,41.89632747377275,0.2211303282204966,0.46763186639492577
2010-05-06,154121.81608468737,CASH,0.0,154121.81608468737,0.24593105912208557,40.496313424153655,0.014746777990019666,0.37705484871394457
2010-05-07,154121.81608468737,CASH,0.0,154121.81608468737,0.22803404927253723,39.48761505574083,-0.22758375688433574,0.2561271275942885
2010-05-10,154121.81608468737,CASH,0.0,154121.81608468737,0.26204580068588257,41.539810441588166,-0.2511424214404201,0.1546732177873468
2010-05-11,154121.81608468737,CASH,0.0,154121.81608468737,0.2618727684020996,41.49632837350253,-0.2702066977183648,0.06969723468620448
2010-05-12,154121.81608468737,CASH,0.0,154121.81608468737,0.2759827673435211,42.27894827013286,-0.21963260107994387,0.01183126753297481
2010-05-13,154121.81608468737,CASH,0.0,154121.81608468737,0.26350682973861694,41.60937334228489,-0.23091947002540536,-0.03671887997870123
2010-05-14,154121.81608468737,CASH,0.0,154121.81608468737,0.24729228019714355,40.80936749788964,-0.30094902764069786,-0.08956490951110055
2010-05-17,154121.81608468737,CASH,0.0,154121.81608468737,0.2506343126296997,40.93980988021913,-0.3419802114823369,-0.14004796990534782
2010-05-18,154121.81608468737,CASH,0.0,154121.81608468737,0.2410546988248825,40.374573570525136,-0.4153200159893231,-0.1951023791221429
2010-05-19,154121.81608468737,CASH,0.0,154121.81608468737,0.23469270765781403,40.0528322557978,-0.4937129589745979,-0.2548244950926339
2010-05-20,154121.81608468737,CASH,0.0,154121.81608468737,0.21095353364944458,38.56587317964447,-0.6681233909328412,-0.3374842742606754
2010-05-21,154121.81608468737,CASH,0.0,154121.81608468737,0.21258753538131714,38.99194546867097,-0.7631671263517745,-0.42262084467889527
2010-05-24,154121.81608468737,CASH,0.0,154121.81608468737,0.21434512734413147,38.835426075657786,-0.8414204076599461,-0.5063807572751055
2010-05-25,154121.81608468737,CASH,0.0,154121.81608468737,0.2128346711397171,38.870197971187636,-0.8903672955638555,-0.5831780649328555
2010-05-26,154121.81608468737,CASH,0.0,154121.81608468737,0.20625020563602448,38.435423153460164,-0.9532522525088396,-0.6571929024480523
2010-05-27,154121.81608468737,CASH,0.0,154121.81608468737,0.22857867181301117,39.887606512156246,-0.8758141331536891,-0.7009171485891796
2010-05-28,154121.81608468737,CASH,0.0,154121.81608468737,0.22538483142852783,39.65283315552758,-0.8238908130121629,-0.7255118814737763
2010-06-01,154121.81608468737,CASH,0.0,154121.81608468737,0.21914729475975037,39.28760595078721,-0.8029560137009426,-0.7410007079192097
2010-06-02,154121.81608468737,CASH,0.0,154121.81608468737,0.23456908762454987,40.21805035558455,-0.7031801242430618,-0.7334365911839802
2010-06-03,154121.81608468737,CASH,0.0,154121.81608468737,0.24065831303596497,40.60067497387206,-0.5864719207959368,-0.7040436571063715
2010-06-04,154121.81608468737,CASH,0.0,154121.81608468737,0.2168944776058197,39.20935198717173,-0.5993391572531053,-0.6831027571357183
2010-06-07,154121.81608468737,CASH,0.0,154121.81608468737,0.20431962609291077,38.49629116931072,-0.6594725939961776,-0.6783767245078102
2010-06-08,154121.81608468737,CASH,0.0,154121.81608468737,0.20318084955215454,38.426716802831784,-0.7046204201778679,-0.6836254636418218
2010-06-09,154121.81608468737,CASH,0.0,154121.81608468737,0.1986999362707138,38.104964022322235,-0.7576296748032689,-0.6984263058741113
2010-06-10,154121.81608468737,CASH,0.0,154121.81608468737,0.21518635749816895,39.19194310784238,-0.7038166033736672,-0.6995043653740225
2010-06-11,154121.81608468737,CASH,0.0,154121.81608468737,0.2208060324192047,39.56588048513853,-0.6238049007499455,-0.6843644724492072
2010-06-14,154121.81608468737,CASH,0.0,154121.81608468737,0.2209295779466629,39.55718177836496,-0.5547026955224084,-0.6584321170638474
2010-06-15,154121.81608468737,CASH,0.0,154121.81608468737,0.2370690256357193,40.61805327778218,-0.40961346702285084,-0.6086683870556481
2010-06-16,154121.81608468737,CASH,0.0,154121.81608468737,0.24184656143188477,40.783282843351145,-0.27809090422684335,-0.5425528904898871
2010-06-17,154121.81608468737,CASH,0.0,154121.81608468737,0.2442723661661148,40.91370611604361,-0.16147289846843904,-0.46633689208559753
2010-06-18,154121.81608468737,CASH,0.0,154121.81608468737,0.2449406087398529,40.8702278137207,-0.07173372264966105,-0.3874162581984103
2010-06-21,154121.81608468737,CASH,0.0,154121.81608468737,0.23850437998771667,40.522422790527344,-0.028352903301076537,-0.31560358721894355
2010-06-22,154121.81608468737,CASH,0.0,154121.81608468737,0.23286093771457672,40.209354400634766,-0.01901608843763114,-0.25628608746268106
2010-06-23,154121.81608468737,CASH,0.0,154121.81608468737,0.2297421395778656,40.04413986206055,-0.02466371988743532,-0.2099616139476319
2010-06-24,154121.81608468737,CASH,0.0,154121.81608468737,0.21860262751579285,39.43543243408203,-0.07736529183200247,-0.18344234952450605
2010-06-25,154121.81608468737,CASH,0.0,154121.81608468737,0.21845436096191406,39.443267822265625,-0.11714899624308117,-0.17018367886822108
2010-06-28,154121.81608468737,CASH,0.0,154121.81608468737,0.21649812161922455,39.30385971069336,-0.15810440892711597,-0.16776782488000005
2010-06-29,154121.81608468737,CASH,0.0,154121.81608468737,0.19233880937099457,37.7878303527832,-0.309327038197452,-0.19607966754349043
2010-06-30,154121.81608468737,CASH,0.0,154121.81608468737,0.18283328413963318,37.212772369384766,-0.4701547830171293,-0.25089469063821823
2010-07-01,154121.81608468737,CASH,0.0,154121.81608468737,0.18105097115039825,37.10823059082031,-0.5991410522283829,-0.3205439629562512
2010-07-02,154121.81608468737,CASH,0.0,154121.81608468737,0.18006053566932678,37.00365447998047,-0.7017131061534343,-0.3967777915956878
2010-07-06,154121.81608468737,CASH,0.0,154121.81608468737,0.18100155889987946,37.116912841796875,-0.7650442408369642,-0.47043108144394313
2010-07-07,154121.81608468737,CASH,0.0,154121.81608468737,0.1981058418750763,38.30189514160156,-0.7114156957660001,-0.5186280043083545
2010-07-08,154121.81608468737,CASH,0.0,154121.81608468737,0.20144802331924438,38.5109977722168,-0.6446111762936084,-0.5438246387054053
2010-07-09,154121.81608468737,CASH,0.0,154121.81608468737,0.20709240436553955,38.87693405151367,-0.55573395868565,-0.5462065027014543
2010-07-12,154121.81608468737,CASH,0.0,154121.81608468737,0.209444060921669,38.990203857421875,-0.47073189246809477,-0.5311115806547824
2010-07-13,154121.81608468737,CASH,0.0,154121.81608468737,0.21659789979457855,39.495574951171875,-0.3584558628250818,-0.49658043708884225
2010-07-14,154121.81608468737,CASH,0.0,154121.81608468737,0.22006270289421082,39.69593048095703,-0.2504225681324499,-0.4473488632975638
2010-07-15,154121.81608468737,CASH,0.0,154121.81608468737,0.22083072364330292,39.730796813964844,-0.16014591959335434,-0.38990827455672195
2010-07-16,154121.81608468737,CASH,0.0,154121.81608468737,0.20305728912353516,38.632965087890625,-0.17516764695362497,-0.3469601490361026
2010-07-19,154121.81608468737,CASH,0.0,154121.81608468737,0.2076370269060135,38.96406936645508,-0.15852771714295244,-0.3092736626574726
2010-07-20,154121.81608468737,CASH,0.0,154121.81608468737,0.2141968309879303,39.43456268310547,-0.10615192103834659,-0.26864931433364736
2010-07-21,154121.81608468737,CASH,0.0,154121.81608468737,0.206696018576622,38.89435577392578,-0.10700047330077211,-0.23631954612707234
2010-07-22,154121.81608468737,CASH,0.0,154121.81608468737,0.22063206136226654,39.878910064697266,-0.02790597141291329,-0.19463683118424055
2010-07-23,154121.81608468737,CASH,0.0,154121.81608468737,0.22637532651424408,40.1315803527832,0.05453670656776666,-0.14480212363383912
2010-07-26,154121.81608468737,CASH,0.0,154121.81608468737,0.23135051131248474,40.46266174316406,0.14491809844549408,-0.08685807921797248
2010-07-27,154121.81608468737,CASH,0.0,154121.81608468737,0.23130109906196594,40.44524002075195,0.21268847492712695,-0.02694876838895259
2010-07-28,154121.81608468737,CASH,0.0,154121.81608468737,0.22657303512096405,40.12287521362305,0.23764541234345415,0.02597006775752876
2010-07-29,154121.81608468737,CASH,0.0,154121.81608468737,0.22117672860622406,39.82664489746094,0.23085945019980159,0.06694794424598333
2010-07-30,154121.81608468737,CASH,0.0,154121.81608468737,0.22268716990947723,39.91376495361328,0.22986168433644139,0.09953069226407493
2010-08-02,154121.81608468737,CASH,0.0,154121.81608468737,0.23466795682907104,40.66307067871094,0.2862341286468819,0.13687137954063633
2010-08-03,154121.81608468737,CASH,0.0,154121.81608468737,0.23224212229251862,40.48881149291992,0.31323762855752335,0.17214462934401376
2010-08-04,154121.81608468737,CASH,0.0,154121.81608468737,0.2389501929283142,40.89832305908203,0.36349214654538287,0.21041413278428758
2010-08-05,154121.81608468737,CASH,0.0,154121.81608468737,0.23753955960273743,40.802490234375,0.3910782000174038,0.24654694623091084
2010-08-06,154121.81608468737,CASH,0.0,154121.81608468737,0.236425518989563,40.74150085449219,0.40336922357300864,0.2779114016993304
2010-08-09,154121.81608468737,CASH,0.0,154121.81608468737,0.24055945873260498,41.02030944824219,0.43064328399609053,0.3084577781586824
2010-08-10,154121.81608468737,CASH,0.0,154121.81608468737,0.23545978963375092,40.66307067871094,0.4186065544618671,0.33048753341931936
2010-08-11,154121.81608468737,CASH,0.0,154121.81608468737,0.21607795357704163,39.55653762817383,0.3161351805165751,0.3276170628387705
2010-08-12,154121.81608468737,CASH,0.0,154121.81608468737,0.20998775959014893,39.24287796020508,0.20722737635659882,0.3035391255423362
2010-08-13,154121.81608468737,CASH,0.0,154121.81608468737,0.20580437779426575,38.96406936645508,0.09729804224145511,0.26229090888216
2010-08-16,154121.81608468737,CASH,0.0,154121.81608468737,0.20696786046028137,39.03376388549805,0.01562193820319635,0.21295711474636728
2010-08-17,154121.81608468737,CASH,0.0,154121.81608468737,0.21484032273292542,39.5303955078125,-0.00893000179260639,0.16857969143857254
2010-08-18,154121.81608468737,CASH,0.0,154121.81608468737,0.21677091717720032,39.68724822998047,-0.015551617949228103,0.13175342956101244
2010-08-19,154121.81608468737,CASH,0.0,154121.81608468737,0.2087995409965515,39.08604049682617,-0.06852185868881122,0.09169837191104771
2010-08-20,154121.81608468737,CASH,0.0,154121.81608468737,0.208081915974617,39.13831329345703,-0.10507197396791668,0.05234430273525483
2010-08-23,154121.81608468737,CASH,0.0,154121.81608468737,0.20233960449695587,38.754940032958984,-0.16309318507853732,0.009256805172496406
2010-08-24,154121.81608468737,CASH,0.0,154121.81608468737,0.1907295286655426,38.03178024291992,-0.2643807475748403,-0.04547070537697094
2010-08-25,154121.81608468737,CASH,0.0,154121.81608468737,0.19644808769226074,38.397705078125,-0.31153362880116475,-0.0986832900618097
2010-08-26,154121.81608468737,CASH,0.0,154121.81608468737,0.1900365799665451,37.93593978881836,-0.381762506073585,-0.15529913326416478
2010-08-27,154121.81608468737,CASH,0.0,154121.81608468737,0.19632355868816376,38.397705078125,-0.3955985833528928,-0.20335902328191038
2010-08-30,154121.81608468737,CASH,0.0,154121.81608468737,0.1899625062942505,37.99692153930664,-0.43390190530534767,-0.24946759968659787
2010-08-31,154121.81608468737,CASH,0.0,154121.81608468737,0.18902137875556946,37.86623764038086,-0.46939180583419926,-0.29345244091611816
2010-09-01,154121.81608468737,CASH,0.0,154121.81608468737,0.2048642933368683,38.9989013671875,-0.4014931479182735,-0.31506058231654926
2010-09-02,154121.81608468737,CASH,0.0,154121.81608468737,0.21189460158348083,39.43456268310547,-0.30896716397452195,-0.3138418986481438
2010-09-03,154121.81608468737,CASH,0.0,154121.81608468737,0.22268716990947723,40.08803176879883,-0.1808257148581589,-0.28723866189014685
2010-09-07,154121.81608468737,CASH,0.0,154121.81608468737,0.21726617217063904,39.81791687011719,-0.09991692795403395,-0.24977431510292428
2010-09-08,154121.81608468737,CASH,0.0,154121.81608468737,0.2249400019645691,40.297122955322266,0.0028390677616130233,-0.19925163853001682
2010-09-09,154121.81608468737,CASH,0.0,154121.81608468737,0.22778593003749847,40.4539680480957,0.09582540721577715,-0.14023622938085803
2010-09-10,154121.81608468737,CASH,0.0,154121.81608468737,0.23023739457130432,40.60210037231445,0.1794027485239198,-0.07630843379990246
2010-09-13,154121.81608468737,CASH,0.0,154121.81608468737,0.2403864860534668,41.16842269897461,0.288015805538528,-0.0034435859322163587
2010-09-14,154121.81608468737,CASH,0.0,154121.81608468737,0.24343110620975494,41.34266662597656,0.38372907452119165,0.07399094615846524
2010-09-15,154121.81608468737,CASH,0.0,154121.81608468737,0.24756503105163574,41.60405731201172,0.47519680067826187,0.15423211706242457
2010-09-16,154121.81608468737,CASH,0.0,154121.81608468737,0.2510555386543274,41.76961135864258,0.554650791550479,0.23431585196003546
2010-09-17,154121.81608468737,CASH,0.0,154121.81608468737,0.253728449344635,41.911075592041016,0.6218651586695998,0.31182571330194836
2010-09-20,154121.81608468737,CASH,0.0,154121.81608468737,0.26694685220718384,42.644683837890625,0.7259606606834765,0.39465270277825404
2010-09-21,154121.81608468737,CASH,0.0,154121.81608468737,0.2661055624485016,42.63595199584961,0.7985473525180424,0.47543163272621175
2010-09-22,154121.81608468737,CASH,0.0,154121.81608468737,0.26484325528144836,42.52240753173828,0.8372593349947266,0.5477971731799147
2010-09-23,154121.81608468737,CASH,0.0,154121.81608468737,0.26405051350593567,42.50495147705078,0.8566553130854899,0.6095688011610297
2010-09-24,154121.81608468737,CASH,0.0,154121.81608468737,0.27900269627571106,43.36955261230469,0.9310601692385632,0.6738670747765365
2010-09-27,154121.81608468737,CASH,0.0,154121.81608468737,0.2758089005947113,43.133758544921875,0.9599344167554378,0.7310805431723169
2010-09-28,154121.81608468737,CASH,0.0,154121.81608468737,0.2765018343925476,43.116294860839844,0.970224152498524,0.7789092650375583
2010-09-29,154121.81608468737,CASH,0.0,154121.81608468737,0.27427467703819275,43.04642868041992,0.9616558552552092,0.8154585830810885
2010-09-30,154121.81608468737,CASH,0.0,154121.81608468737,0.2705608904361725,42.854286193847656,0.9286561550074737,0.8380980974663657
2010-10-01,154121.81608468737,CASH,0.0,154121.81608468737,0.26971960067749023,42.8018913269043,0.8880390653705135,0.8480862910471952
2010-10-04,154121.81608468737,CASH,0.0,154121.81608468737,0.2603623569011688,42.339019775390625,0.8091722296040516,0.8403034787585666
2010-10-05,154121.81608468737,CASH,0.0,154121.81608468737,0.2797450125217438,43.36955261230469,0.8203683853858195,0.8363164600840173
2010-10-06,154121.81608468737,CASH,0.0,154121.81608468737,0.27261587977409363,42.9940185546875,0.7898342420386939,0.8270200164749526
2010-10-07,154121.81608468737,CASH,0.0,154121.81608468737,0.2752889096736908,43.151214599609375,0.7694503755691784,0.8155060882937978
2010-10-08,154121.81608468737,CASH,0.0,154121.81608468737,0.280834436416626,43.44813919067383,0.7683977367327444,0.8060844179815871
2010-10-11,154121.81608468737,CASH,0.0,154121.81608468737,0.2814037799835205,43.465633392333984,0.760211899181563,0.7969099142215824
2010-10-12,154121.81608468737,CASH,0.0,154121.81608468737,0.28724589943885803,43.76255798339844,0.7688214023909623,0.7912922118554584
2010-10-13,154121.81608468737,CASH,0.0,154121.81608468737,0.29422593116760254,44.12061309814453,0.7953680433764703,0.7921073781596608
2010-10-14,153009.36291225196,TQQQ,522943.03279227245,0.0,0.2925927937030792,44.03327941894531,0.800135881211034,0.7937130787699356
2010-10-15,162769.65086561837,TQQQ,522943.03279227245,0.0,0.31125694513320923,44.96775817871094,0.8692983232426528,0.808830127664479
2010-10-18,162769.65086561837,TQQQ,522943.03279227245,0.0,0.31125694513320923,44.80180358886719,0.9003403453227037,0.827132171196124
2010-10-19,156297.07904711887,TQQQ,522943.03279227245,0.0,0.2988797426223755,44.38261032104492,0.8809608102563189,0.837897899008163
2010-10-20,159546.53421110997,TQQQ,522943.03279227245,0.0,0.30509352684020996,44.70575714111328,0.8815160683122656,0.8466215328689837
2010-10-21,160659.49987838144,TQQQ,522943.03279227245,0.0,0.30722180008888245,44.7930793762207,0.8788712086972836,0.8530714680346437
2010-10-22,163792.14609055425,TQQQ,522943.03279227245,0.0,0.31321221590042114,45.0987434387207,0.8911668569055209,0.8606905458088192
2010-10-25,166277.55070579398,TQQQ,522943.03279227245,0.0,0.31796494126319885,45.31708526611328,0.9080620335341081,0.8701648433538771
2010-10-26,167274.22172350332,TQQQ,522943.03279227245,0.0,0.31987082958221436,45.43935012817383,0.9207040323273361,0.880272681148569
2010-10-27,168996.09009224782,TQQQ,522943.03279227245,0.0,0.3231634795665741,45.57906723022461,0.9312619024021203,0.8904705253992793
2010-10-28,169966.9369027306,TQQQ,522943.03279227245,0.0,0.3250199854373932,45.67513656616211,0.9365847174084152,0.8996933638011065
2010-10-29,169151.20676969245,TQQQ,522943.03279227245,0.0,0.32346010208129883,45.57033920288086,0.9217217803292712,0.9040990471067396
2010-11-01,169539.98810552421,TQQQ,522943.03279227245,0.0,0.3242035508155823,45.60526657104492,0.9023593059432642,0.9037510988740446
2010-11-02,174678.81832460314,TQQQ,522943.03279227245,0.0,0.33403030037879944,46.09434127807617,0.9159204857636283,0.9061849762519614
2010-11-03,177202.9982129748,TQQQ,522943.03279227245,0.0,0.33885717391967773,46.30393600463867,0.9328273087018033,0.9115134427419298
2010-11-04,183481.64691106405,TQQQ,522943.03279227245,0.0,0.3508635461330414,46.87160110473633,0.9807267100577164,0.9253560962050872
2010-11-05,183701.40982361772,TQQQ,522943.03279227245,0.0,0.3512837886810303,46.87160110473633,1.0070783582988696,0.9417005486238437
2010-11-08,184167.67936604595,TQQQ,522943.03279227245,0.0,0.35217541456222534,46.932743072509766,1.0211249820332782,0.9575854353057307
2010-11-09,181190.11866148404,TQQQ,522943.03279227245,0.0,0.3464815616607666,46.679473876953125,1.0002896091650229,0.9661262700775892
2010-11-10,183960.3999718921,TQQQ,522943.03279227245,0.0,0.351779043674469,46.915283203125,0.9913772876760873,0.9711764735972889
2010-11-11,180866.51344793435,TQQQ,522943.03279227245,0.0,0.3458627462387085,46.61833190917969,0.9494085304378217,0.9668228849653955
2010-11-12,171662.9810642486,TQQQ,522943.03279227245,0.0,0.3282632529735565,45.8585205078125,0.845095819325131,0.9424774718373427
2010-11-15,169824.72453644083,TQQQ,522943.03279227245,0.0,0.32474803924560547,45.68387222290039,0.7398065577558057,0.9019432890210353
2010-11-16,161397.66388023886,TQQQ,522943.03279227245,0.0,0.30863335728645325,44.93281936645508,0.5889710787157583,0.8393488469599799
2010-11-17,162924.7052033956,TQQQ,522943.03279227245,0.0,0.3115534484386444,45.063812255859375,0.4745327876970933,0.7663856351074027
2010-11-18,170497.79034060048,TQQQ,522943.03279227245,0.0,0.32603511214256287,45.78866958618164,0.4372887537030721,0.7005662588265367
2010-11-19,170898.94610041406,TQQQ,522943.03279227245,0.0,0.32680222392082214,45.823612213134766,0.4059130533940092,0.6416356177400312
2010-11-22,175404.06243038888,TQQQ,522943.03279227245,0.0,0.33541715145111084,46.207889556884766,0.40735976515023253,0.5947804472220715
2010-11-23,167119.1362158924,TQQQ,522943.03279227245,0.0,0.3195742666721344,45.474273681640625,0.3453288881289325,0.5448901354034437
2010-11-24,176879.3929994251,TQQQ,522943.03279227245,0.0,0.33823835849761963,46.391273498535156,0.3659448087547901,0.509101070073713
