date,equity
2021-03-23,100170.99006103064
2021-03-24,98481.58130157778
2021-03-25,97881.59486333904
2021-03-26,97881.59486333904
2021-03-29,97881.59486333904
2021-03-30,97881.59486333904
2021-03-31,97881.59486333904
2021-04-01,98336.0548533302
2021-04-05,100299.30594724874
2021-04-06,100229.61019957704
2021-04-07,100472.01443268615
2021-04-08,101520.2739598335
2021-04-09,102135.33631002659
2021-04-12,102002.03019678457
2021-04-13,103192.70483389305
2021-04-14,101953.54744251946
2021-04-15,103498.71943257248
2021-04-16,103619.90247269411
2021-04-19,102671.60345404535
2021-04-20,101923.23499061025
2021-04-21,102795.8387234341
2021-04-22,101556.6622556276
2021-04-23,102835.20294276366
2021-04-26,103504.78573824091
2021-04-27,103056.37510603327
2021-04-28,102707.96313519008
2021-04-29,103077.55948479046
2021-04-30,102401.9294600777
2021-05-03,101856.61054863861
2021-05-04,100023.61333869497
2021-05-05,99687.30536453924
2021-05-06,100438.67836615918
2021-05-07,101253.69034799884
2021-05-10,98696.56128264441
2021-05-11,96860.58410676668
2021-05-12,96860.58410676668
2021-05-13,96860.58410676668
2021-05-14,96860.58410676668
2021-05-17,96860.58410676668
2021-05-18,96860.58410676668
2021-05-19,96860.58410676668
2021-05-20,96860.58410676668
2021-05-21,95858.06753849036
2021-05-24,96549.87265535082
2021-05-25,96231.95890408292
2021-05-26,96567.21691076516
2021-05-27,96205.96405714581
2021-05-28,96509.4040800202
2021-06-01,96188.62202765261
2021-06-02,96376.45458633984
2021-06-03,95373.58303607714
2021-06-04,96992.05114009202
2021-06-07,97281.06070190857
2021-06-08,97327.31824542562
2021-06-09,97350.41972123006
2021-06-10,98364.86475602338
2021-06-11,98622.05633403208
2021-06-14,99567.16054680664
2021-06-15,98916.8890327194
2021-06-16,98555.60888314598
2021-06-17,99807.0191939735
2021-06-18,99023.80728485723
2021-06-21,99639.20366827949
2021-06-22,100568.04859107274
2021-06-23,100617.22680167652
2021-06-24,101239.31979250014
2021-06-25,101114.8957351446
2021-06-28,102344.651255734
2021-06-29,102714.99366206254
2021-06-30,102552.96487863384
2021-07-01,102593.472074491
2021-07-02,103771.11961873854
2021-07-06,104219.58304564876
2021-07-07,104439.47925173056
2021-07-08,103808.70614750897
2021-07-09,104456.85767582922
2021-07-12,104864.84120283634
2021-07-13,104864.84120283634
2021-07-14,105052.9194251103
2021-07-15,104315.06429302639
2021-07-16,103470.21811959374
2021-07-19,102622.40578581757
2021-07-20,103814.52928437972
2021-07-21,104616.01128542799
2021-07-22,105307.52698613261
2021-07-23,106537.25521076794
2021-07-26,106621.15387496358
2021-07-27,105446.44519510551
2021-07-28,105851.49895637453
2021-07-29,106039.56807999713
2021-07-30,105486.9250950086
2021-08-02,105495.641603012
2021-08-03,106135.06752467748
2021-08-04,106288.40709605685
2021-08-05,106962.59896457099
2021-08-06,106493.84554512675
2021-08-09,106690.64937405547
2021-08-10,106143.73853942408
2021-08-11,105961.44705941544
2021-08-12,106343.39024622866
2021-08-13,106716.65331964393
2021-08-16,106762.96545506913
2021-08-17,105822.57434369934
2021-08-18,104804.06221174786
2021-08-19,105310.43855456798
2021-08-20,106401.28496483585
2021-08-23,107992.67548240174
2021-08-24,108322.53798882717
2021-08-25,108446.93475022863
2021-08-26,107758.30332200529
2021-08-27,108805.74006663197
2021-08-30,110026.78817786933
2021-08-31,109937.08457410565
2021-09-01,110119.35785681158
2021-09-02,110067.24988046971
2021-09-03,110405.81069759582
2021-09-07,110562.06183741057
