date,equity,holding
2026-06-12,24857.30504166616,TQQQ
2026-06-15,27008.700839395653,TQQQ
2026-06-16,25590.669108743798,TQQQ
2026-06-17,24863.392382974755,TQQQ
2026-06-18,26485.308162088524,TQQQ
2026-06-22,26397.062655801903,TQQQ
2026-06-23,23920.066233987938,TQQQ
2026-06-24,23624.52069413198,TQQQ
2026-06-25,24127.768832559716,TQQQ
2026-06-26,23176.170321817528,TQQQ
2026-06-29,24810.970507974755,TQQQ
2026-06-30,25973.01976334585,TQQQ
2026-07-01,24893.31948411001,TQQQ
2026-07-02,23639.769297952782,TQQQ
2026-07-06,24576.11920487417,TQQQ
2026-07-07,23298.170787210594,TQQQ
2026-07-08,23447.6201356603,TQQQ
2026-07-09,24551.71864640249,TQQQ
2026-07-10,24762.169391031395,TQQQ
2026-07-13,23423.21957718862,TQQQ
2026-07-14,24149.118739481102,TQQQ
2026-07-15,23972.220507974755,TQQQ
2026-07-16,22843.719111795555,TQQQ
2026-07-17,21864.669391031395,TQQQ
2026-07-20,21901.270228738915,TQQQ
2026-07-21,23035.870601053368,TQQQ
2026-07-22,22703.419391031395,TQQQ
2026-07-23,21489.52069413198,TQQQ
2026-07-24,20788.01976334585,TQQQ
2026-07-27,20605.020228738915,TQQQ
2026-07-28,20043.820182199608,TQQQ
2026-07-29,18881.76976334585,TQQQ
2026-07-30,20574.519530649315,TQQQ
2026-07-31,20977.120601053368,TQQQ
2026-08-03,21995.81948411001,TQQQ
2026-08-04,24088.119670267235,TQQQ
2026-08-05,23484.21864640249,TQQQ
2026-08-06,23237.169391031395,TQQQ
2026-08-07,23981.3701356603,TQQQ
2026-08-10,23777.02069413198,TQQQ
2026-08-11,23551.319018716942,TQQQ
2026-08-12,24021.019297952782,TQQQ
2026-08-13,24798.770228738915,TQQQ
2026-08-14,24688.970042581688,TQQQ
2026-08-17,24570.020228738915,TQQQ
2026-08-18,23389.669391031395,TQQQ
2026-08-19,23246.319018716942,TQQQ
2026-08-20,22764.420787210594,TQQQ
2026-08-21,22974.86920487417,TQQQ
2026-08-24,22316.07041489614,TQQQ
2026-08-25,22700.368739481102,TQQQ
2026-08-26,22761.3701356603,TQQQ
2026-08-27,23624.52069413198,TQQQ
2026-08-28,23182.269297952782,TQQQ
2026-08-31,23203.61920487417,TQQQ
2026-09-01,22358.770228738915,TQQQ
2026-09-02,22496.019297952782,TQQQ
2026-09-03,23237.169391031395,TQQQ
2026-09-04,23340.870601053368,TQQQ
