date,equity,holding
2026-06-12,24863.393046241283,TQQQ
2026-06-15,27014.788843970775,TQQQ
2026-06-16,25596.75711331892,TQQQ
2026-06-17,24869.480387549876,TQQQ
2026-06-18,26491.396166663646,TQQQ
2026-06-22,26403.150660377025,TQQQ
2026-06-23,23926.15423856306,TQQQ
2026-06-24,23630.608698707103,TQQQ
2026-06-25,24133.856837134837,TQQQ
2026-06-26,23182.25832639265,TQQQ
2026-06-29,24817.058512549876,TQQQ
2026-06-30,25979.10776792097,TQQQ
2026-07-01,24899.40748868513,TQQQ
2026-07-02,23645.857302527904,TQQQ
2026-07-06,24582.20720944929,TQQQ
2026-07-07,23304.258791785716,TQQQ
2026-07-08,23453.708140235423,TQQQ
2026-07-09,24557.80665097761,TQQQ
2026-07-10,24768.257395606517,TQQQ
2026-07-13,23429.307581763744,TQQQ
2026-07-14,24155.206744056224,TQQQ
2026-07-15,23978.308512549876,TQQQ
2026-07-16,22849.807116370677,TQQQ
2026-07-17,21870.757395606517,TQQQ
2026-07-20,21907.358233314037,TQQQ
2026-07-21,23041.95860562849,TQQQ
2026-07-22,22709.507395606517,TQQQ
2026-07-23,21495.608698707103,TQQQ
2026-07-24,20794.10776792097,TQQQ
2026-07-27,20611.108233314037,TQQQ
2026-07-28,20049.90818677473,TQQQ
2026-07-29,18887.85776792097,TQQQ
2026-07-30,20580.607535224437,TQQQ
2026-07-31,20983.20860562849,TQQQ
2026-08-03,22001.90748868513,TQQQ
2026-08-04,24094.207674842357,TQQQ
2026-08-05,23490.30665097761,TQQQ
2026-08-06,23243.257395606517,TQQQ
2026-08-07,23987.458140235423,TQQQ
2026-08-10,23783.108698707103,TQQQ
2026-08-11,23557.407023292064,TQQQ
2026-08-12,24027.107302527904,TQQQ
2026-08-13,24804.858233314037,TQQQ
2026-08-14,24695.05804715681,TQQQ
2026-08-17,24576.108233314037,TQQQ
2026-08-18,23395.757395606517,TQQQ
2026-08-19,23252.407023292064,TQQQ
2026-08-20,22770.508791785716,TQQQ
2026-08-21,22980.95720944929,TQQQ
2026-08-24,22322.158419471263,TQQQ
2026-08-25,22706.456744056224,TQQQ
2026-08-26,22767.458140235423,TQQQ
2026-08-27,23630.608698707103,TQQQ
2026-08-28,23188.357302527904,TQQQ
2026-08-31,23209.70720944929,TQQQ
2026-09-01,22364.858233314037,TQQQ
2026-09-02,22502.107302527904,TQQQ
2026-09-03,23243.257395606517,TQQQ
2026-09-04,23346.95860562849,TQQQ
