date,equity,holding
2026-06-12,24936.2523895148,TQQQ
2026-06-15,27094.70194395816,TQQQ
2026-06-16,25672.02092894351,TQQQ
2026-06-17,24942.359689319488,TQQQ
2026-06-18,26569.59322508609,TQQQ
2026-06-22,26481.05838927066,TQQQ
2026-06-23,23995.940667713043,TQQQ
2026-06-24,23699.426126087066,TQQQ
2026-06-25,24204.324258411285,TQQQ
2026-06-26,23249.60575255191,TQQQ
2026-06-29,24889.765939319488,TQQQ
2026-06-30,26055.625192249176,TQQQ
2026-07-01,24972.38491209781,TQQQ
2026-07-02,23714.72472533023,TQQQ
2026-07-06,24654.14463194644,TQQQ
2026-07-07,23372.006219470855,TQQQ
2026-07-08,23521.945565784332,TQQQ
2026-07-09,24629.664071643707,TQQQ
2026-07-10,24840.80481871402,TQQQ
2026-07-13,23497.465005481597,TQQQ
2026-07-14,24225.744165027496,TQQQ
2026-07-15,24048.265939319488,TQQQ
2026-07-16,22916.064538562652,TQQQ
2026-07-17,21933.80481871402,TQQQ
2026-07-20,21970.52565916812,TQQQ
2026-07-21,23108.846032703277,TQQQ
2026-07-22,22775.30481871402,TQQQ
2026-07-23,21557.426126087066,TQQQ
2026-07-24,20853.625192249176,TQQQ
2026-07-27,20670.02565916812,TQQQ
2026-07-28,20106.985612476226,TQQQ
2026-07-29,18941.125192249176,TQQQ
2026-07-30,20639.424958789703,TQQQ
2026-07-31,21043.346032703277,TQQQ
2026-08-03,22065.38491209781,TQQQ
2026-08-04,24164.545098865387,TQQQ
2026-08-05,23558.664071643707,TQQQ
2026-08-06,23310.80481871402,TQQQ
2026-08-07,24057.445565784332,TQQQ
2026-08-10,23852.426126087066,TQQQ
2026-08-11,23625.984445178863,TQQQ
2026-08-12,24097.22472533023,TQQQ
2026-08-13,24877.52565916812,TQQQ
2026-08-14,24767.365472400543,TQQQ
2026-08-17,24648.02565916812,TQQQ
2026-08-18,23463.80481871402,TQQQ
2026-08-19,23319.984445178863,TQQQ
2026-08-20,22836.506219470855,TQQQ
2026-08-21,23047.64463194644,TQQQ
2026-08-24,22386.6858459357,TQQQ
2026-08-25,22772.244165027496,TQQQ
2026-08-26,22833.445565784332,TQQQ
2026-08-27,23699.426126087066,TQQQ
2026-08-28,23255.72472533023,TQQQ
2026-08-31,23277.14463194644,TQQQ
2026-09-01,22429.52565916812,TQQQ
2026-09-02,22567.22472533023,TQQQ
2026-09-03,23310.80481871402,TQQQ
2026-09-04,23414.846032703277,TQQQ
