date,equity,holding
2026-06-12,25703.822866355895,TQQQ
2026-06-15,27932.809987937926,TQQQ
2026-06-16,26463.636129295348,TQQQ
2026-06-17,25710.12975112152,TQQQ
2026-06-18,27390.54085341644,TQQQ
2026-06-22,27299.112722312926,TQQQ
2026-06-23,24732.782003318785,TQQQ
2026-06-24,24426.577443992614,TQQQ
2026-06-25,24947.975515281676,TQQQ
2026-06-26,23962.057058250426,TQQQ
2026-06-29,25655.81725112152,TQQQ
2026-06-30,26859.776479637145,TQQQ
2026-07-01,25741.136190330504,TQQQ
2026-07-02,24442.37599745941,TQQQ
2026-07-06,25412.495901023864,TQQQ
2026-07-07,24088.45754042816,TQQQ
2026-07-08,24243.296865379332,TQQQ
2026-07-09,25387.215322410582,TQQQ
2026-07-10,25605.256093894957,TQQQ
2026-07-13,24218.01628676605,TQQQ
2026-07-14,24970.09541884613,TQQQ
2026-07-15,24786.81725112152,TQQQ
2026-07-16,23617.615804588317,TQQQ
2026-07-17,22603.256093894957,TQQQ
2026-07-20,22641.17696181488,TQQQ
2026-07-21,23816.697347557067,TQQQ
2026-07-22,23472.256093894957,TQQQ
2026-07-23,22214.577443992614,TQQQ
2026-07-24,21487.776479637145,TQQQ
2026-07-27,21298.17696181488,TQQQ
2026-07-28,20716.736913597106,TQQQ
2026-07-29,19512.776479637145,TQQQ
2026-07-30,21266.576238548278,TQQQ
2026-07-31,21683.697347557067,TQQQ
2026-08-03,22739.136190330504,TQQQ
2026-08-04,24906.896383201598,TQQQ
2026-08-05,24281.215322410582,TQQQ
2026-08-06,24025.256093894957,TQQQ
2026-08-07,24796.296865379332,TQQQ
2026-08-10,24584.577443992614,TQQQ
2026-08-11,24350.73570815277,TQQQ
2026-08-12,24837.37599745941,TQQQ
2026-08-13,25643.17696181488,TQQQ
2026-08-14,25529.416768943785,TQQQ
2026-08-17,25406.17696181488,TQQQ
2026-08-18,24183.256093894957,TQQQ
2026-08-19,24034.73570815277,TQQQ
2026-08-20,23535.45754042816,TQQQ
2026-08-21,23753.495901023864,TQQQ
2026-08-24,23070.937154685973,TQQQ
2026-08-25,23469.09541884613,TQQQ
2026-08-26,23532.296865379332,TQQQ
2026-08-27,24426.577443992614,TQQQ
2026-08-28,23968.37599745941,TQQQ
2026-08-31,23990.495901023864,TQQQ
2026-09-01,23115.17696181488,TQQQ
2026-09-02,23257.37599745941,TQQQ
2026-09-03,24025.256093894957,TQQQ
2026-09-04,24132.697347557067,TQQQ
