date,equity,holding
2026-06-12,24874.049957721876,TQQQ
2026-06-15,27025.44575545137,TQQQ
2026-06-16,25607.414024799513,TQQQ
2026-06-17,24880.13729903047,TQQQ
2026-06-18,26502.05307814424,TQQQ
2026-06-22,26413.80757185762,TQQQ
2026-06-23,23936.811150043653,TQQQ
2026-06-24,23641.265610187696,TQQQ
2026-06-25,24144.51374861543,TQQQ
2026-06-26,23192.915237873243,TQQQ
2026-06-29,24827.71542403047,TQQQ
2026-06-30,25989.764679401564,TQQQ
2026-07-01,24910.064400165724,TQQQ
2026-07-02,23656.514214008497,TQQQ
2026-07-06,24592.864120929884,TQQQ
2026-07-07,23314.91570326631,TQQQ
2026-07-08,23464.365051716017,TQQQ
2026-07-09,24568.463562458204,TQQQ
2026-07-10,24778.91430708711,TQQQ
2026-07-13,23439.964493244337,TQQQ
2026-07-14,24165.863655536818,TQQQ
2026-07-15,23988.96542403047,TQQQ
2026-07-16,22860.46402785127,TQQQ
2026-07-17,21881.41430708711,TQQQ
2026-07-20,21918.01514479463,TQQQ
2026-07-21,23052.615517109083,TQQQ
2026-07-22,22720.16430708711,TQQQ
2026-07-23,21506.265610187696,TQQQ
2026-07-24,20804.764679401564,TQQQ
2026-07-27,20621.76514479463,TQQQ
2026-07-28,20060.565098255323,TQQQ
2026-07-29,18898.514679401564,TQQQ
2026-07-30,20591.26444670503,TQQQ
2026-07-31,20993.865517109083,TQQQ
2026-08-03,22012.564400165724,TQQQ
2026-08-04,24104.86458632295,TQQQ
2026-08-05,23500.963562458204,TQQQ
2026-08-06,23253.91430708711,TQQQ
2026-08-07,23998.115051716017,TQQQ
2026-08-10,23793.765610187696,TQQQ
2026-08-11,23568.063934772657,TQQQ
2026-08-12,24037.764214008497,TQQQ
2026-08-13,24815.51514479463,TQQQ
2026-08-14,24705.714958637403,TQQQ
2026-08-17,24586.76514479463,TQQQ
2026-08-18,23406.41430708711,TQQQ
2026-08-19,23263.063934772657,TQQQ
2026-08-20,22781.16570326631,TQQQ
2026-08-21,22991.614120929884,TQQQ
2026-08-24,22332.815330951857,TQQQ
2026-08-25,22717.113655536818,TQQQ
2026-08-26,22778.115051716017,TQQQ
2026-08-27,23641.265610187696,TQQQ
2026-08-28,23199.014214008497,TQQQ
2026-08-31,23220.364120929884,TQQQ
2026-09-01,22375.51514479463,TQQQ
2026-09-02,22512.764214008497,TQQQ
2026-09-03,23253.91430708711,TQQQ
2026-09-04,23357.615517109083,TQQQ
