date,equity,holding
2026-06-12,25047.223484483213,TQQQ
2026-06-15,27212.72679564044,TQQQ
2026-06-16,25785.396496262998,TQQQ
2026-06-17,25053.350742783994,TQQQ
2026-06-18,26685.902035203428,TQQQ
2026-06-22,26597.07786985919,TQQQ
2026-06-23,24103.83884855792,TQQQ
2026-06-24,23806.355305161924,TQQQ
2026-06-25,24312.903431382627,TQQQ
2026-06-26,23355.064930406064,TQQQ
2026-06-29,25000.585117783994,TQQQ
2026-06-30,26170.254368272275,TQQQ
2026-07-01,25083.47408720538,TQQQ
2026-07-02,23821.70389982745,TQQQ
2026-07-06,24764.193806138486,TQQQ
2026-07-07,23477.86539885089,TQQQ
2026-07-08,23628.294743028135,TQQQ
2026-07-09,24739.633244004697,TQQQ
2026-07-10,24951.463993516416,TQQQ
2026-07-13,23603.734180894346,TQQQ
2026-07-14,24334.393337693662,TQQQ
2026-07-15,24156.335117783994,TQQQ
2026-07-16,23020.43371244952,TQQQ
2026-07-17,22034.963993516416,TQQQ
2026-07-20,22071.8048367171,TQQQ
2026-07-21,23213.84521147296,TQQQ
2026-07-22,22879.213993516416,TQQQ
2026-07-23,21657.355305161924,TQQQ
2026-07-24,20951.254368272275,TQQQ
2026-07-27,20767.0548367171,TQQQ
2026-07-28,20202.174789872617,TQQQ
2026-07-29,19032.504368272275,TQQQ
2026-07-30,20736.354134049863,TQQQ
2026-07-31,21141.59521147296,TQQQ
2026-08-03,22166.97408720538,TQQQ
2026-08-04,24272.99427458331,TQQQ
2026-08-05,23665.133244004697,TQQQ
2026-08-06,23416.463993516416,TQQQ
2026-08-07,24165.544743028135,TQQQ
2026-08-10,23959.855305161924,TQQQ
2026-08-11,23732.673618760557,TQQQ
2026-08-12,24205.45389982745,TQQQ
2026-08-13,24988.3048367171,TQQQ
2026-08-14,24877.78464933917,TQQQ
2026-08-17,24758.0548367171,TQQQ
2026-08-18,23569.963993516416,TQQQ
2026-08-19,23425.673618760557,TQQQ
2026-08-20,22940.61539885089,TQQQ
2026-08-21,23152.443806138486,TQQQ
2026-08-24,22489.32502409503,TQQQ
2026-08-25,22876.143337693662,TQQQ
2026-08-26,22937.544743028135,TQQQ
2026-08-27,23806.355305161924,TQQQ
2026-08-28,23361.20389982745,TQQQ
2026-08-31,23382.693806138486,TQQQ
2026-09-01,22532.3048367171,TQQQ
2026-09-02,22670.45389982745,TQQQ
2026-09-03,23416.463993516416,TQQQ
2026-09-04,23520.84521147296,TQQQ
