date,equity,holding
2026-06-12,24863.606741937925,TQQQ
2026-06-15,27015.002539667417,TQQQ
2026-06-16,25596.970809015562,TQQQ
2026-06-17,24869.69408324652,TQQQ
2026-06-18,26491.60986236029,TQQQ
2026-06-22,26403.364356073667,TQQQ
2026-06-23,23926.367934259702,TQQQ
2026-06-24,23630.822394403745,TQQQ
2026-06-25,24134.07053283148,TQQQ
2026-06-26,23182.472022089292,TQQQ
2026-06-29,24817.27220824652,TQQQ
2026-06-30,25979.321463617613,TQQQ
2026-07-01,24899.621184381773,TQQQ
2026-07-02,23646.070998224546,TQQQ
2026-07-06,24582.420905145933,TQQQ
2026-07-07,23304.47248748236,TQQQ
2026-07-08,23453.921835932066,TQQQ
2026-07-09,24558.020346674253,TQQQ
2026-07-10,24768.47109130316,TQQQ
2026-07-13,23429.521277460386,TQQQ
2026-07-14,24155.420439752867,TQQQ
2026-07-15,23978.52220824652,TQQQ
2026-07-16,22850.02081206732,TQQQ
2026-07-17,21870.97109130316,TQQQ
2026-07-20,21907.57192901068,TQQQ
2026-07-21,23042.172301325132,TQQQ
2026-07-22,22709.72109130316,TQQQ
2026-07-23,21495.822394403745,TQQQ
2026-07-24,20794.321463617613,TQQQ
2026-07-27,20611.32192901068,TQQQ
2026-07-28,20050.121882471372,TQQQ
2026-07-29,18888.071463617613,TQQQ
2026-07-30,20580.82123092108,TQQQ
2026-07-31,20983.422301325132,TQQQ
2026-08-03,22002.121184381773,TQQQ
2026-08-04,24094.421370539,TQQQ
2026-08-05,23490.520346674253,TQQQ
2026-08-06,23243.47109130316,TQQQ
2026-08-07,23987.671835932066,TQQQ
2026-08-10,23783.322394403745,TQQQ
2026-08-11,23557.620718988706,TQQQ
2026-08-12,24027.320998224546,TQQQ
2026-08-13,24805.07192901068,TQQQ
2026-08-14,24695.271742853452,TQQQ
2026-08-17,24576.32192901068,TQQQ
2026-08-18,23395.97109130316,TQQQ
2026-08-19,23252.620718988706,TQQQ
2026-08-20,22770.72248748236,TQQQ
2026-08-21,22981.170905145933,TQQQ
2026-08-24,22322.372115167906,TQQQ
2026-08-25,22706.670439752867,TQQQ
2026-08-26,22767.671835932066,TQQQ
2026-08-27,23630.822394403745,TQQQ
2026-08-28,23188.570998224546,TQQQ
2026-08-31,23209.920905145933,TQQQ
2026-09-01,22365.07192901068,TQQQ
2026-09-02,22502.320998224546,TQQQ
2026-09-03,23243.47109130316,TQQQ
2026-09-04,23347.172301325132,TQQQ
