date,equity,holding
2026-06-12,25108.00705605337,TQQQ
2026-06-15,27280.564123924465,TQQQ
2026-06-16,25848.58454018423,TQQQ
2026-06-17,25114.154272850246,TQQQ
2026-06-18,26752.023321922512,TQQQ
2026-06-22,26662.909827049465,TQQQ
2026-06-23,24161.549506004543,TQQQ
2026-06-24,23863.096960838528,TQQQ
2026-06-25,24371.295080955715,TQQQ
2026-06-26,23410.336584861965,TQQQ
2026-06-29,25061.216772850246,TQQQ
2026-06-30,26234.69602089712,TQQQ
2026-07-01,25144.3757389147,TQQQ
2026-07-02,23878.49555092642,TQQQ
2026-07-06,24824.055456932278,TQQQ
2026-07-07,23533.53705483267,TQQQ
2026-07-08,23684.456396873684,TQQQ
2026-07-09,24799.414892967434,TQQQ
2026-07-10,25011.93564492056,TQQQ
2026-07-13,23659.81583290884,TQQQ
2026-07-14,24392.854986961574,TQQQ
2026-07-15,24214.216772850246,TQQQ
2026-07-16,23074.615362938137,TQQQ
2026-07-17,22085.93564492056,TQQQ
2026-07-20,22122.896490867824,TQQQ
2026-07-21,23268.656866844387,TQQQ
2026-07-22,22932.93564492056,TQQQ
2026-07-23,21707.096960838528,TQQQ
2026-07-24,20998.69602089712,TQQQ
2026-07-27,20813.896490867824,TQQQ
2026-07-28,20247.176443870754,TQQQ
2026-07-29,19073.69602089712,TQQQ
2026-07-30,20783.09578591177,TQQQ
2026-07-31,21189.656866844387,TQQQ
2026-08-03,22218.3757389147,TQQQ
2026-08-04,24331.25592690298,TQQQ
2026-08-05,23721.414892967434,TQQQ
2026-08-06,23471.93564492056,TQQQ
2026-08-07,24223.456396873684,TQQQ
2026-08-10,24017.096960838528,TQQQ
2026-08-11,23789.175268943996,TQQQ
2026-08-12,24263.49555092642,TQQQ
2026-08-13,25048.896490867824,TQQQ
2026-08-14,24938.016302879543,TQQQ
2026-08-17,24817.896490867824,TQQQ
2026-08-18,23625.93564492056,TQQQ
2026-08-19,23481.175268943996,TQQQ
2026-08-20,22994.53705483267,TQQQ
2026-08-21,23207.055456932278,TQQQ
2026-08-24,22541.776678856106,TQQQ
2026-08-25,22929.854986961574,TQQQ
2026-08-26,22991.456396873684,TQQQ
2026-08-27,23863.096960838528,TQQQ
2026-08-28,23416.49555092642,TQQQ
2026-08-31,23438.055456932278,TQQQ
2026-09-01,22584.896490867824,TQQQ
2026-09-02,22723.49555092642,TQQQ
2026-09-03,23471.93564492056,TQQQ
2026-09-04,23576.656866844387,TQQQ
