date,equity,holding
2026-06-12,24869.481050816397,TQQQ
2026-06-15,27020.87684854589,TQQQ
2026-06-16,25602.845117894034,TQQQ
2026-06-17,24875.56839212499,TQQQ
2026-06-18,26497.48417123876,TQQQ
2026-06-22,26409.23866495214,TQQQ
2026-06-23,23932.242243138175,TQQQ
2026-06-24,23636.696703282218,TQQQ
2026-06-25,24139.944841709952,TQQQ
2026-06-26,23188.346330967765,TQQQ
2026-06-29,24823.14651712499,TQQQ
2026-06-30,25985.195772496085,TQQQ
2026-07-01,24905.495493260245,TQQQ
2026-07-02,23651.94530710302,TQQQ
2026-07-06,24588.295214024405,TQQQ
2026-07-07,23310.34679636083,TQQQ
2026-07-08,23459.796144810538,TQQQ
2026-07-09,24563.894655552725,TQQQ
2026-07-10,24774.34540018163,TQQQ
2026-07-13,23435.39558633886,TQQQ
2026-07-14,24161.29474863134,TQQQ
2026-07-15,23984.39651712499,TQQQ
2026-07-16,22855.895120945792,TQQQ
2026-07-17,21876.84540018163,TQQQ
2026-07-20,21913.44623788915,TQQQ
2026-07-21,23048.046610203604,TQQQ
2026-07-22,22715.59540018163,TQQQ
2026-07-23,21501.696703282218,TQQQ
2026-07-24,20800.195772496085,TQQQ
2026-07-27,20617.19623788915,TQQQ
2026-07-28,20055.996191349845,TQQQ
2026-07-29,18893.945772496085,TQQQ
2026-07-30,20586.69553979955,TQQQ
2026-07-31,20989.296610203604,TQQQ
2026-08-03,22007.995493260245,TQQQ
2026-08-04,24100.29567941747,TQQQ
2026-08-05,23496.394655552725,TQQQ
2026-08-06,23249.34540018163,TQQQ
2026-08-07,23993.546144810538,TQQQ
2026-08-10,23789.196703282218,TQQQ
2026-08-11,23563.49502786718,TQQQ
2026-08-12,24033.19530710302,TQQQ
2026-08-13,24810.94623788915,TQQQ
2026-08-14,24701.146051731925,TQQQ
2026-08-17,24582.19623788915,TQQQ
2026-08-18,23401.84540018163,TQQQ
2026-08-19,23258.49502786718,TQQQ
2026-08-20,22776.59679636083,TQQQ
2026-08-21,22987.045214024405,TQQQ
2026-08-24,22328.246424046378,TQQQ
2026-08-25,22712.54474863134,TQQQ
2026-08-26,22773.546144810538,TQQQ
2026-08-27,23636.696703282218,TQQQ
2026-08-28,23194.44530710302,TQQQ
2026-08-31,23215.795214024405,TQQQ
2026-09-01,22370.94623788915,TQQQ
2026-09-02,22508.19530710302,TQQQ
2026-09-03,23249.34540018163,TQQQ
2026-09-04,23353.046610203604,TQQQ
