date,equity,holding
2026-06-12,25117.230058747533,TQQQ
2026-06-15,27289.787126618627,TQQQ
2026-06-16,25857.807542878392,TQQQ
2026-06-17,25123.377275544408,TQQQ
2026-06-18,26761.246324616674,TQQQ
2026-06-22,26672.132829743627,TQQQ
2026-06-23,24170.772508698705,TQQQ
2026-06-24,23872.31996353269,TQQQ
2026-06-25,24380.518083649877,TQQQ
2026-06-26,23419.559587556127,TQQQ
2026-06-29,25070.439775544408,TQQQ
2026-06-30,26243.919023591283,TQQQ
2026-07-01,25153.59874160886,TQQQ
2026-07-02,23887.71855362058,TQQQ
2026-07-06,24833.27845962644,TQQQ
2026-07-07,23542.76005752683,TQQQ
2026-07-08,23693.679399567845,TQQQ
2026-07-09,24808.637895661595,TQQQ
2026-07-10,25021.15864761472,TQQQ
2026-07-13,23669.038835603,TQQQ
2026-07-14,24402.077989655736,TQQQ
2026-07-15,24223.439775544408,TQQQ
2026-07-16,23083.8383656323,TQQQ
2026-07-17,22095.15864761472,TQQQ
2026-07-20,22132.119493561986,TQQQ
2026-07-21,23277.87986953855,TQQQ
2026-07-22,22942.15864761472,TQQQ
2026-07-23,21716.31996353269,TQQQ
2026-07-24,21007.919023591283,TQQQ
2026-07-27,20823.119493561986,TQQQ
2026-07-28,20256.399446564916,TQQQ
2026-07-29,19082.919023591283,TQQQ
2026-07-30,20792.31878860593,TQQQ
2026-07-31,21198.87986953855,TQQQ
2026-08-03,22227.59874160886,TQQQ
2026-08-04,24340.478929597142,TQQQ
2026-08-05,23730.637895661595,TQQQ
2026-08-06,23481.15864761472,TQQQ
2026-08-07,24232.679399567845,TQQQ
2026-08-10,24026.31996353269,TQQQ
2026-08-11,23798.398271638158,TQQQ
2026-08-12,24272.71855362058,TQQQ
2026-08-13,25058.119493561986,TQQQ
2026-08-14,24947.239305573705,TQQQ
2026-08-17,24827.119493561986,TQQQ
2026-08-18,23635.15864761472,TQQQ
2026-08-19,23490.398271638158,TQQQ
2026-08-20,23003.76005752683,TQQQ
2026-08-21,23216.27845962644,TQQQ
2026-08-24,22550.999681550267,TQQQ
2026-08-25,22939.077989655736,TQQQ
2026-08-26,23000.679399567845,TQQQ
2026-08-27,23872.31996353269,TQQQ
2026-08-28,23425.71855362058,TQQQ
2026-08-31,23447.27845962644,TQQQ
2026-09-01,22594.119493561986,TQQQ
2026-09-02,22732.71855362058,TQQQ
2026-09-03,23481.15864761472,TQQQ
2026-09-04,23585.87986953855,TQQQ
