date,equity,holding
2026-06-12,25123.377945334865,TQQQ
2026-06-15,27295.93501320596,TQQQ
2026-06-16,25863.955429465725,TQQQ
2026-06-17,25129.52516213174,TQQQ
2026-06-18,26767.394211204006,TQQQ
2026-06-22,26678.28071633096,TQQQ
2026-06-23,24176.920395286037,TQQQ
2026-06-24,23878.46785012002,TQQQ
2026-06-25,24386.66597023721,TQQQ
2026-06-26,23425.70747414346,TQQQ
2026-06-29,25076.58766213174,TQQQ
2026-06-30,26250.066910178615,TQQQ
2026-07-01,25159.746628196193,TQQQ
2026-07-02,23893.866440207912,TQQQ
2026-07-06,24839.42634621377,TQQQ
2026-07-07,23548.907944114162,TQQQ
2026-07-08,23699.827286155178,TQQQ
2026-07-09,24814.785782248928,TQQQ
2026-07-10,25027.306534202053,TQQQ
2026-07-13,23675.186722190334,TQQQ
2026-07-14,24408.22587624307,TQQQ
2026-07-15,24229.58766213174,TQQQ
2026-07-16,23089.98625221963,TQQQ
2026-07-17,22101.306534202053,TQQQ
2026-07-20,22138.26738014932,TQQQ
2026-07-21,23284.02775612588,TQQQ
2026-07-22,22948.306534202053,TQQQ
2026-07-23,21722.46785012002,TQQQ
2026-07-24,21014.066910178615,TQQQ
2026-07-27,20829.26738014932,TQQQ
2026-07-28,20262.547333152248,TQQQ
2026-07-29,19089.066910178615,TQQQ
2026-07-30,20798.466675193264,TQQQ
2026-07-31,21205.02775612588,TQQQ
2026-08-03,22233.746628196193,TQQQ
2026-08-04,24346.626816184475,TQQQ
2026-08-05,23736.785782248928,TQQQ
2026-08-06,23487.306534202053,TQQQ
2026-08-07,24238.827286155178,TQQQ
2026-08-10,24032.46785012002,TQQQ
2026-08-11,23804.54615822549,TQQQ
2026-08-12,24278.866440207912,TQQQ
2026-08-13,25064.26738014932,TQQQ
2026-08-14,24953.387192161037,TQQQ
2026-08-17,24833.26738014932,TQQQ
2026-08-18,23641.306534202053,TQQQ
2026-08-19,23496.54615822549,TQQQ
2026-08-20,23009.907944114162,TQQQ
2026-08-21,23222.42634621377,TQQQ
2026-08-24,22557.1475681376,TQQQ
2026-08-25,22945.22587624307,TQQQ
2026-08-26,23006.827286155178,TQQQ
2026-08-27,23878.46785012002,TQQQ
2026-08-28,23431.866440207912,TQQQ
2026-08-31,23453.42634621377,TQQQ
2026-09-01,22600.26738014932,TQQQ
2026-09-02,22738.866440207912,TQQQ
2026-09-03,23487.306534202053,TQQQ
2026-09-04,23592.02775612588,TQQQ
