date,equity,holding
2026-06-12,24803.18133532192,TQQQ
2026-06-15,26947.523376337544,TQQQ
2026-06-16,25534.14093004848,TQQQ
2026-06-17,24809.24871813442,TQQQ
2026-06-18,26425.846740595356,TQQQ
2026-06-22,26337.890563837544,TQQQ
2026-06-23,23869.01544176723,TQQQ
2026-06-24,23574.438903681294,TQQQ
2026-06-25,24076.037048212544,TQQQ
2026-06-26,23127.558532587544,TQQQ
2026-06-29,24756.99871813442,TQQQ
2026-06-30,25915.23797594692,TQQQ
2026-07-01,24839.077697626606,TQQQ
2026-07-02,23589.63751207973,TQQQ
2026-07-06,24522.917419306294,TQQQ
2026-07-07,23249.15899645473,TQQQ
2026-07-08,23398.11834704067,TQQQ
2026-07-09,24498.59686266567,TQQQ
2026-07-10,24708.35760485317,TQQQ
2026-07-13,23373.797790400044,TQQQ
2026-07-14,24097.316955439106,TQQQ
2026-07-15,23920.99871813442,TQQQ
2026-07-16,22796.197326532856,TQQQ
2026-07-17,21820.35760485317,TQQQ
2026-07-20,21856.838439814106,TQQQ
2026-07-21,22987.718810907856,TQQQ
2026-07-22,22656.35760485317,TQQQ
2026-07-23,21446.438903681294,TQQQ
2026-07-24,20747.23797594692,TQQQ
2026-07-27,20564.838439814106,TQQQ
2026-07-28,20005.478393427387,TQQQ
2026-07-29,18847.23797594692,TQQQ
2026-07-30,20534.437744013325,TQQQ
2026-07-31,20935.718810907856,TQQQ
2026-08-03,21951.077697626606,TQQQ
2026-08-04,24036.51788317348,TQQQ
2026-08-05,23434.59686266567,TQQQ
2026-08-06,23188.35760485317,TQQQ
2026-08-07,23930.11834704067,TQQQ
2026-08-10,23726.438903681294,TQQQ
2026-08-11,23501.47723375942,TQQQ
2026-08-12,23969.63751207973,TQQQ
2026-08-13,24744.838439814106,TQQQ
2026-08-14,24635.39825426723,TQQQ
2026-08-17,24516.838439814106,TQQQ
2026-08-18,23340.35760485317,TQQQ
2026-08-19,23197.47723375942,TQQQ
2026-08-20,22717.15899645473,TQQQ
2026-08-21,22926.917419306294,TQQQ
2026-08-24,22270.27862536098,TQQQ
2026-08-25,22653.316955439106,TQQQ
2026-08-26,22714.11834704067,TQQQ
2026-08-27,23574.438903681294,TQQQ
2026-08-28,23133.63751207973,TQQQ
2026-08-31,23154.917419306294,TQQQ
2026-09-01,22312.838439814106,TQQQ
2026-09-02,22449.63751207973,TQQQ
2026-09-03,23188.35760485317,TQQQ
2026-09-04,23291.718810907856,TQQQ
