date,equity,holding
2026-06-12,25182.38366162009,TQQQ
2026-06-15,27361.99448620505,TQQQ
2026-06-16,25925.365618102023,TQQQ
2026-06-17,25188.55083691306,TQQQ
2026-06-18,26831.737642638156,TQQQ
2026-06-22,26742.3348182363,TQQQ
2026-06-23,24232.853197447726,TQQQ
2026-06-24,23933.43165051169,TQQQ
2026-06-25,24443.279764525363,TQQQ
2026-06-26,23479.201273314426,TQQQ
2026-06-29,25135.44146191306,TQQQ
2026-06-30,26312.730707518527,TQQQ
2026-07-01,25218.870424620578,TQQQ
2026-07-02,23948.880236021945,TQQQ
2026-07-06,24897.51014172263,TQQQ
2026-07-07,23602.801744811008,TQQQ
2026-07-08,23754.211084715793,TQQQ
2026-07-09,24872.78957592673,TQQQ
2026-07-10,25086.00033032126,TQQQ
2026-07-13,23729.490518919894,TQQQ
2026-07-14,24464.909670226047,TQQQ
2026-07-15,24285.69146191306,TQQQ
2026-07-16,23142.390047423312,TQQQ
2026-07-17,22150.50033032126,TQQQ
2026-07-20,22187.58117901511,TQQQ
2026-07-21,23337.061556212375,TQQQ
2026-07-22,23000.25033032126,TQQQ
2026-07-23,21770.43165051169,TQQQ
2026-07-24,21059.730707518527,TQQQ
2026-07-27,20874.33117901511,TQQQ
2026-07-28,20305.77113186545,TQQQ
2026-07-29,19128.480707518527,TQQQ
2026-07-30,20843.430471770236,TQQQ
2026-07-31,21251.311556212375,TQQQ
2026-08-03,22283.370424620578,TQQQ
2026-08-04,24403.11061321921,TQQQ
2026-08-05,23791.28957592673,TQQQ
2026-08-06,23541.00033032126,TQQQ
2026-08-07,24294.961084715793,TQQQ
2026-08-10,24087.93165051169,TQQQ
2026-08-11,23859.269953123996,TQQQ
2026-08-12,24335.130236021945,TQQQ
2026-08-13,25123.08117901511,TQQQ
2026-08-14,25011.840990416476,TQQQ
2026-08-17,24891.33117901511,TQQQ
2026-08-18,23695.50033032126,TQQQ
2026-08-19,23550.269953123996,TQQQ
2026-08-20,23062.051744811008,TQQQ
2026-08-21,23275.26014172263,TQQQ
2026-08-24,22607.821367613742,TQQQ
2026-08-25,22997.159670226047,TQQQ
2026-08-26,23058.961084715793,TQQQ
2026-08-27,23933.43165051169,TQQQ
2026-08-28,23485.380236021945,TQQQ
2026-08-31,23507.01014172263,TQQQ
2026-09-01,22651.08117901511,TQQQ
2026-09-02,22790.130236021945,TQQQ
2026-09-03,23541.00033032126,TQQQ
2026-09-04,23646.061556212375,TQQQ
