date,equity,holding
2026-06-12,25805.72629544856,TQQQ
2026-06-15,28041.767173744458,TQQQ
2026-06-16,26567.944030739087,TQQQ
2026-06-17,25812.05313871028,TQQQ
2026-06-18,27497.781997658032,TQQQ
2026-06-22,27406.064537025708,TQQQ
2026-06-23,24831.612518287915,TQQQ
2026-06-24,24524.438957191724,TQQQ
2026-06-25,25047.48702237727,TQQQ
2026-06-26,24058.448570228833,TQQQ
2026-06-29,25757.56876371028,TQQQ
2026-06-30,26965.337989784497,TQQQ
2026-07-01,25843.15769956233,TQQQ
2026-07-02,24540.287506080884,TQQQ
2026-07-06,25513.47740934016,TQQQ
2026-07-07,24185.249053932446,TQQQ
2026-07-08,24340.578376747388,TQQQ
2026-07-09,25488.116828895825,TQQQ
2026-07-10,25706.847602821606,TQQQ
2026-07-13,24315.21779630305,TQQQ
2026-07-14,25069.676925636548,TQQQ
2026-07-15,24885.81876371028,TQQQ
2026-07-16,23712.91731259944,TQQQ
2026-07-17,22695.347602821606,TQQQ
2026-07-20,22733.38847348811,TQQQ
2026-07-21,23912.628860451,TQQQ
2026-07-22,23567.097602821606,TQQQ
2026-07-23,22305.438957191724,TQQQ
2026-07-24,21576.337989784497,TQQQ
2026-07-27,21386.13847348811,TQQQ
2026-07-28,20802.85842511775,TQQQ
2026-07-29,19595.087989784497,TQQQ
2026-07-30,21354.43774793269,TQQQ
2026-07-31,21772.878860451,TQQQ
2026-08-03,22831.65769956233,TQQQ
2026-08-04,25006.277893043774,TQQQ
2026-08-05,24378.616828895825,TQQQ
2026-08-06,24121.847602821606,TQQQ
2026-08-07,24895.328376747388,TQQQ
2026-08-10,24682.938957191724,TQQQ
2026-08-11,24448.357215858716,TQQQ
2026-08-12,24936.537506080884,TQQQ
2026-08-13,25744.88847348811,TQQQ
2026-08-14,25630.768280006665,TQQQ
2026-08-17,25507.13847348811,TQQQ
2026-08-18,24280.347602821606,TQQQ
2026-08-19,24131.357215858716,TQQQ
2026-08-20,23630.499053932446,TQQQ
2026-08-21,23849.22740934016,TQQQ
2026-08-24,23164.508666969556,TQQQ
2026-08-25,23563.926925636548,TQQQ
2026-08-26,23627.328376747388,TQQQ
2026-08-27,24524.438957191724,TQQQ
2026-08-28,24064.787506080884,TQQQ
2026-08-31,24086.97740934016,TQQQ
2026-09-01,23208.88847348811,TQQQ
2026-09-02,23351.537506080884,TQQQ
2026-09-03,24121.847602821606,TQQQ
2026-09-04,24229.628860451,TQQQ
