date,equity,holding
2026-06-12,25057.092227441608,TQQQ
2026-06-15,27222.595538598835,TQQQ
2026-06-16,25795.265239221393,TQQQ
2026-06-17,25063.21948574239,TQQQ
2026-06-18,26695.770778161823,TQQQ
2026-06-22,26606.946612817585,TQQQ
2026-06-23,24113.707591516315,TQQQ
2026-06-24,23816.22404812032,TQQQ
2026-06-25,24322.772174341022,TQQQ
2026-06-26,23364.93367336446,TQQQ
2026-06-29,25010.45386074239,TQQQ
2026-06-30,26180.12311123067,TQQQ
2026-07-01,25093.342830163776,TQQQ
2026-07-02,23831.572642785846,TQQQ
2026-07-06,24774.06254909688,TQQQ
2026-07-07,23487.734141809284,TQQQ
2026-07-08,23638.16348598653,TQQQ
2026-07-09,24749.501986963092,TQQQ
2026-07-10,24961.33273647481,TQQQ
2026-07-13,23613.60292385274,TQQQ
2026-07-14,24344.262080652057,TQQQ
2026-07-15,24166.20386074239,TQQQ
2026-07-16,23030.302455407917,TQQQ
2026-07-17,22044.83273647481,TQQQ
2026-07-20,22081.673579675495,TQQQ
2026-07-21,23223.713954431354,TQQQ
2026-07-22,22889.08273647481,TQQQ
2026-07-23,21667.22404812032,TQQQ
2026-07-24,20961.12311123067,TQQQ
2026-07-27,20776.923579675495,TQQQ
2026-07-28,20212.043532831012,TQQQ
2026-07-29,19042.37311123067,TQQQ
2026-07-30,20746.22287700826,TQQQ
2026-07-31,21151.463954431354,TQQQ
2026-08-03,22176.842830163776,TQQQ
2026-08-04,24282.863017541706,TQQQ
2026-08-05,23675.001986963092,TQQQ
2026-08-06,23426.33273647481,TQQQ
2026-08-07,24175.41348598653,TQQQ
2026-08-10,23969.72404812032,TQQQ
2026-08-11,23742.54236171895,TQQQ
2026-08-12,24215.322642785846,TQQQ
2026-08-13,24998.173579675495,TQQQ
2026-08-14,24887.653392297565,TQQQ
2026-08-17,24767.923579675495,TQQQ
2026-08-18,23579.83273647481,TQQQ
2026-08-19,23435.54236171895,TQQQ
2026-08-20,22950.484141809284,TQQQ
2026-08-21,23162.31254909688,TQQQ
2026-08-24,22499.193767053424,TQQQ
2026-08-25,22886.012080652057,TQQQ
2026-08-26,22947.41348598653,TQQQ
2026-08-27,23816.22404812032,TQQQ
2026-08-28,23371.072642785846,TQQQ
2026-08-31,23392.56254909688,TQQQ
2026-09-01,22542.173579675495,TQQQ
2026-09-02,22680.322642785846,TQQQ
2026-09-03,23426.33273647481,TQQQ
2026-09-04,23530.713954431354,TQQQ
