date,equity,holding
2026-06-12,25375.633114667387,TQQQ
2026-06-15,27569.351452680083,TQQQ
2026-06-16,26123.42401585147,TQQQ
2026-06-17,25381.840206952544,TQQQ
2026-06-18,27035.662525983305,TQQQ
2026-06-22,26945.681042523833,TQQQ
2026-06-23,24419.956822247954,TQQQ
2026-06-24,24118.59727177188,TQQQ
2026-06-25,24631.74537357852,TQQQ
2026-06-26,23661.426892133208,TQQQ
2026-06-29,25328.387081952544,TQQQ
2026-06-30,26513.2963226752,TQQQ
2026-07-01,25412.356037946196,TQQQ
2026-07-02,24134.14584812686,TQQQ
2026-07-06,25088.915753217192,TQQQ
2026-07-07,23785.827366681548,TQQQ
2026-07-08,23938.21670231387,TQQQ
2026-07-09,25064.035183759184,TQQQ
2026-07-10,25278.625943036528,TQQQ
2026-07-13,23913.336132855864,TQQQ
2026-07-14,24653.515278668852,TQQQ
2026-07-15,24473.137081952544,TQQQ
2026-07-16,23322.435658307524,TQQQ
2026-07-17,22324.125943036528,TQQQ
2026-07-20,22361.44679722354,TQQQ
2026-07-21,23518.36717686221,TQQQ
2026-07-22,23179.375943036528,TQQQ
2026-07-23,21941.59727177188,TQQQ
2026-07-24,21226.2963226752,TQQQ
2026-07-27,21039.69679722354,TQQQ
2026-07-28,20467.456749768706,TQQQ
2026-07-29,19282.5463226752,TQQQ
2026-07-30,21008.59608540103,TQQQ
2026-07-31,21419.11717686221,TQQQ
2026-08-03,22457.856037946196,TQQQ
2026-08-04,24591.316227765532,TQQQ
2026-08-05,23975.535183759184,TQQQ
2026-08-06,23723.625943036528,TQQQ
2026-08-07,24482.46670231387,TQQQ
2026-08-10,24274.09727177188,TQQQ
2026-08-11,24043.955563397856,TQQQ
2026-08-12,24522.89584812686,TQQQ
2026-08-13,25315.94679722354,TQQQ
2026-08-14,25203.986607404204,TQQQ
2026-08-17,25082.69679722354,TQQQ
2026-08-18,23879.125943036528,TQQQ
2026-08-19,23732.955563397856,TQQQ
2026-08-20,23241.577366681548,TQQQ
2026-08-21,23456.165753217192,TQQQ
2026-08-24,22784.406987042876,TQQQ
2026-08-25,23176.265278668852,TQQQ
2026-08-26,23238.46670231387,TQQQ
2026-08-27,24118.59727177188,TQQQ
2026-08-28,23667.64584812686,TQQQ
2026-08-31,23689.415753217192,TQQQ
2026-09-01,22827.94679722354,TQQQ
2026-09-02,22967.89584812686,TQQQ
2026-09-03,23723.625943036528,TQQQ
2026-09-04,23829.36717686221,TQQQ
