date,equity,holding
2026-06-12,24987.90559427421,TQQQ
2026-06-15,27146.35514871757,TQQQ
2026-06-16,25723.67413370292,TQQQ
2026-06-17,24994.012894078896,TQQQ
2026-06-18,26621.246429845498,TQQQ
2026-06-22,26532.71159403007,TQQQ
2026-06-23,24047.59387247245,TQQQ
2026-06-24,23751.079330846474,TQQQ
2026-06-25,24255.977463170693,TQQQ
2026-06-26,23301.25895731132,TQQQ
2026-06-29,24941.419144078896,TQQQ
2026-06-30,26107.278397008584,TQQQ
2026-07-01,25024.038116857217,TQQQ
2026-07-02,23766.37793008964,TQQQ
2026-07-06,24705.79783670585,TQQQ
2026-07-07,23423.659424230264,TQQQ
2026-07-08,23573.59877054374,TQQQ
2026-07-09,24681.317276403115,TQQQ
2026-07-10,24892.458023473428,TQQQ
2026-07-13,23549.118210241006,TQQQ
2026-07-14,24277.397369786904,TQQQ
2026-07-15,24099.919144078896,TQQQ
2026-07-16,22967.71774332206,TQQQ
2026-07-17,21985.458023473428,TQQQ
2026-07-20,22022.17886392753,TQQQ
2026-07-21,23160.499237462685,TQQQ
2026-07-22,22826.958023473428,TQQQ
2026-07-23,21609.079330846474,TQQQ
2026-07-24,20905.278397008584,TQQQ
2026-07-27,20721.67886392753,TQQQ
2026-07-28,20158.638817235635,TQQQ
2026-07-29,18992.778397008584,TQQQ
2026-07-30,20691.07816354911,TQQQ
2026-07-31,21094.999237462685,TQQQ
2026-08-03,22117.038116857217,TQQQ
2026-08-04,24216.198303624795,TQQQ
2026-08-05,23610.317276403115,TQQQ
2026-08-06,23362.458023473428,TQQQ
2026-08-07,24109.09877054374,TQQQ
2026-08-10,23904.079330846474,TQQQ
2026-08-11,23677.63764993827,TQQQ
2026-08-12,24148.87793008964,TQQQ
2026-08-13,24929.17886392753,TQQQ
2026-08-14,24819.01867715995,TQQQ
2026-08-17,24699.67886392753,TQQQ
2026-08-18,23515.458023473428,TQQQ
2026-08-19,23371.63764993827,TQQQ
2026-08-20,22888.159424230264,TQQQ
2026-08-21,23099.29783670585,TQQQ
2026-08-24,22438.339050695107,TQQQ
2026-08-25,22823.897369786904,TQQQ
2026-08-26,22885.09877054374,TQQQ
2026-08-27,23751.079330846474,TQQQ
2026-08-28,23307.37793008964,TQQQ
2026-08-31,23328.79783670585,TQQQ
2026-09-01,22481.17886392753,TQQQ
2026-09-02,22618.87793008964,TQQQ
2026-09-03,23362.458023473428,TQQQ
2026-09-04,23466.499237462685,TQQQ
