date,equity,holding
2026-06-12,25049.430566537874,TQQQ
2026-06-15,27214.9338776951,TQQQ
2026-06-16,25787.60357831766,TQQQ
2026-06-17,25055.557824838656,TQQQ
2026-06-18,26688.10911725809,TQQQ
2026-06-22,26599.28495191385,TQQQ
2026-06-23,24106.04593061258,TQQQ
2026-06-24,23808.562387216585,TQQQ
2026-06-25,24315.11051343729,TQQQ
2026-06-26,23357.272012460726,TQQQ
2026-06-29,25002.792199838656,TQQQ
2026-06-30,26172.461450326937,TQQQ
2026-07-01,25085.681169260042,TQQQ
2026-07-02,23823.910981882113,TQQQ
2026-07-06,24766.400888193148,TQQQ
2026-07-07,23480.07248090555,TQQQ
2026-07-08,23630.501825082796,TQQQ
2026-07-09,24741.84032605936,TQQQ
2026-07-10,24953.671075571077,TQQQ
2026-07-13,23605.941262949007,TQQQ
2026-07-14,24336.600419748323,TQQQ
2026-07-15,24158.542199838656,TQQQ
2026-07-16,23022.640794504183,TQQQ
2026-07-17,22037.171075571077,TQQQ
2026-07-20,22074.01191877176,TQQQ
2026-07-21,23216.05229352762,TQQQ
2026-07-22,22881.421075571077,TQQQ
2026-07-23,21659.562387216585,TQQQ
2026-07-24,20953.461450326937,TQQQ
2026-07-27,20769.26191877176,TQQQ
2026-07-28,20204.38187192728,TQQQ
2026-07-29,19034.711450326937,TQQQ
2026-07-30,20738.561216104525,TQQQ
2026-07-31,21143.80229352762,TQQQ
2026-08-03,22169.181169260042,TQQQ
2026-08-04,24275.201356637972,TQQQ
2026-08-05,23667.34032605936,TQQQ
2026-08-06,23418.671075571077,TQQQ
2026-08-07,24167.751825082796,TQQQ
2026-08-10,23962.062387216585,TQQQ
2026-08-11,23734.880700815218,TQQQ
2026-08-12,24207.660981882113,TQQQ
2026-08-13,24990.51191877176,TQQQ
2026-08-14,24879.99173139383,TQQQ
2026-08-17,24760.26191877176,TQQQ
2026-08-18,23572.171075571077,TQQQ
2026-08-19,23427.880700815218,TQQQ
2026-08-20,22942.82248090555,TQQQ
2026-08-21,23154.650888193148,TQQQ
2026-08-24,22491.53210614969,TQQQ
2026-08-25,22878.350419748323,TQQQ
2026-08-26,22939.751825082796,TQQQ
2026-08-27,23808.562387216585,TQQQ
2026-08-28,23363.410981882113,TQQQ
2026-08-31,23384.900888193148,TQQQ
2026-09-01,22534.51191877176,TQQQ
2026-09-02,22672.660981882113,TQQQ
2026-09-03,23418.671075571077,TQQQ
2026-09-04,23523.05229352762,TQQQ
