date,equity,holding
2026-06-12,25080.3052092024,TQQQ
2026-06-15,27252.862277073495,TQQQ
2026-06-16,25820.88269333326,TQQQ
2026-06-17,25086.452425999276,TQQQ
2026-06-18,26724.32147507154,TQQQ
2026-06-22,26635.207980198495,TQQQ
2026-06-23,24133.847659153573,TQQQ
2026-06-24,23835.395113987557,TQQQ
2026-06-25,24343.593234104745,TQQQ
2026-06-26,23382.634738010995,TQQQ
2026-06-29,25033.514925999276,TQQQ
2026-06-30,26206.99417404615,TQQQ
2026-07-01,25116.67389206373,TQQQ
2026-07-02,23850.793704075448,TQQQ
2026-07-06,24796.353610081307,TQQQ
2026-07-07,23505.835207981698,TQQQ
2026-07-08,23656.754550022713,TQQQ
2026-07-09,24771.713046116463,TQQQ
2026-07-10,24984.23379806959,TQQQ
2026-07-13,23632.11398605787,TQQQ
2026-07-14,24365.153140110604,TQQQ
2026-07-15,24186.514925999276,TQQQ
2026-07-16,23046.913516087166,TQQQ
2026-07-17,22058.23379806959,TQQQ
2026-07-20,22095.194644016854,TQQQ
2026-07-21,23240.955019993416,TQQQ
2026-07-22,22905.23379806959,TQQQ
2026-07-23,21679.395113987557,TQQQ
2026-07-24,20970.99417404615,TQQQ
2026-07-27,20786.194644016854,TQQQ
2026-07-28,20219.474597019784,TQQQ
2026-07-29,19045.99417404615,TQQQ
2026-07-30,20755.3939390608,TQQQ
2026-07-31,21161.955019993416,TQQQ
2026-08-03,22190.67389206373,TQQQ
2026-08-04,24303.55408005201,TQQQ
2026-08-05,23693.713046116463,TQQQ
2026-08-06,23444.23379806959,TQQQ
2026-08-07,24195.754550022713,TQQQ
2026-08-10,23989.395113987557,TQQQ
2026-08-11,23761.473422093026,TQQQ
2026-08-12,24235.793704075448,TQQQ
2026-08-13,25021.194644016854,TQQQ
2026-08-14,24910.314456028573,TQQQ
2026-08-17,24790.194644016854,TQQQ
2026-08-18,23598.23379806959,TQQQ
2026-08-19,23453.473422093026,TQQQ
2026-08-20,22966.835207981698,TQQQ
2026-08-21,23179.353610081307,TQQQ
2026-08-24,22514.074832005135,TQQQ
2026-08-25,22902.153140110604,TQQQ
2026-08-26,22963.754550022713,TQQQ
2026-08-27,23835.395113987557,TQQQ
2026-08-28,23388.793704075448,TQQQ
2026-08-31,23410.353610081307,TQQQ
2026-09-01,22557.194644016854,TQQQ
2026-09-02,22695.793704075448,TQQQ
2026-09-03,23444.23379806959,TQQQ
2026-09-04,23548.955019993416,TQQQ
