date,equity,holding
2026-06-12,24905.77215477735,TQQQ
2026-06-15,27057.167952506843,TQQQ
2026-06-16,25639.136221854988,TQQQ
2026-06-17,24911.859496085945,TQQQ
2026-06-18,26533.775275199714,TQQQ
2026-06-22,26445.529768913093,TQQQ
2026-06-23,23968.533347099128,TQQQ
2026-06-24,23672.98780724317,TQQQ
2026-06-25,24176.235945670905,TQQQ
2026-06-26,23224.637434928718,TQQQ
2026-06-29,24859.437621085945,TQQQ
2026-06-30,26021.48687645704,TQQQ
2026-07-01,24941.7865972212,TQQQ
2026-07-02,23688.236411063972,TQQQ
2026-07-06,24624.58631798536,TQQQ
2026-07-07,23346.637900321784,TQQQ
2026-07-08,23496.08724877149,TQQQ
2026-07-09,24600.18575951368,TQQQ
2026-07-10,24810.636504142585,TQQQ
2026-07-13,23471.68669029981,TQQQ
2026-07-14,24197.585852592292,TQQQ
2026-07-15,24020.687621085945,TQQQ
2026-07-16,22892.186224906745,TQQQ
2026-07-17,21913.136504142585,TQQQ
2026-07-20,21949.737341850105,TQQQ
2026-07-21,23084.337714164558,TQQQ
2026-07-22,22751.886504142585,TQQQ
2026-07-23,21537.98780724317,TQQQ
2026-07-24,20836.48687645704,TQQQ
2026-07-27,20653.487341850105,TQQQ
2026-07-28,20092.287295310798,TQQQ
2026-07-29,18930.23687645704,TQQQ
2026-07-30,20622.986643760505,TQQQ
2026-07-31,21025.587714164558,TQQQ
2026-08-03,22044.2865972212,TQQQ
2026-08-04,24136.586783378425,TQQQ
2026-08-05,23532.68575951368,TQQQ
2026-08-06,23285.636504142585,TQQQ
2026-08-07,24029.83724877149,TQQQ
2026-08-10,23825.48780724317,TQQQ
2026-08-11,23599.786131828132,TQQQ
2026-08-12,24069.486411063972,TQQQ
2026-08-13,24847.237341850105,TQQQ
2026-08-14,24737.437155692878,TQQQ
2026-08-17,24618.487341850105,TQQQ
2026-08-18,23438.136504142585,TQQQ
2026-08-19,23294.786131828132,TQQQ
2026-08-20,22812.887900321784,TQQQ
2026-08-21,23023.33631798536,TQQQ
2026-08-24,22364.53752800733,TQQQ
2026-08-25,22748.835852592292,TQQQ
2026-08-26,22809.83724877149,TQQQ
2026-08-27,23672.98780724317,TQQQ
2026-08-28,23230.736411063972,TQQQ
2026-08-31,23252.08631798536,TQQQ
2026-09-01,22407.237341850105,TQQQ
2026-09-02,22544.486411063972,TQQQ
2026-09-03,23285.636504142585,TQQQ
2026-09-04,23389.337714164558,TQQQ
