date,equity,holding
2026-06-12,24979.015137420745,TQQQ
2026-06-15,27137.464691864105,TQQQ
2026-06-16,25714.783676849456,TQQQ
2026-06-17,24985.122437225433,TQQQ
2026-06-18,26612.355972992034,TQQQ
2026-06-22,26523.821137176605,TQQQ
2026-06-23,24038.703415618987,TQQQ
2026-06-24,23742.18887399301,TQQQ
2026-06-25,24247.08700631723,TQQQ
2026-06-26,23292.368500457855,TQQQ
2026-06-29,24932.528687225433,TQQQ
2026-06-30,26098.38794015512,TQQQ
2026-07-01,25015.147660003753,TQQQ
2026-07-02,23757.487473236175,TQQQ
2026-07-06,24696.907379852386,TQQQ
2026-07-07,23414.7689673768,TQQQ
2026-07-08,23564.708313690277,TQQQ
2026-07-09,24672.42681954965,TQQQ
2026-07-10,24883.567566619964,TQQQ
2026-07-13,23540.227753387542,TQQQ
2026-07-14,24268.50691293344,TQQQ
2026-07-15,24091.028687225433,TQQQ
2026-07-16,22958.827286468597,TQQQ
2026-07-17,21976.567566619964,TQQQ
2026-07-20,22013.288407074066,TQQQ
2026-07-21,23151.608780609222,TQQQ
2026-07-22,22818.067566619964,TQQQ
2026-07-23,21600.18887399301,TQQQ
2026-07-24,20896.38794015512,TQQQ
2026-07-27,20712.788407074066,TQQQ
2026-07-28,20149.74836038217,TQQQ
2026-07-29,18983.88794015512,TQQQ
2026-07-30,20682.187706695648,TQQQ
2026-07-31,21086.108780609222,TQQQ
2026-08-03,22108.147660003753,TQQQ
2026-08-04,24207.30784677133,TQQQ
2026-08-05,23601.42681954965,TQQQ
2026-08-06,23353.567566619964,TQQQ
2026-08-07,24100.208313690277,TQQQ
2026-08-10,23895.18887399301,TQQQ
2026-08-11,23668.747193084808,TQQQ
2026-08-12,24139.987473236175,TQQQ
2026-08-13,24920.288407074066,TQQQ
2026-08-14,24810.128220306487,TQQQ
2026-08-17,24690.788407074066,TQQQ
2026-08-18,23506.567566619964,TQQQ
2026-08-19,23362.747193084808,TQQQ
2026-08-20,22879.2689673768,TQQQ
2026-08-21,23090.407379852386,TQQQ
2026-08-24,22429.448593841644,TQQQ
2026-08-25,22815.00691293344,TQQQ
2026-08-26,22876.208313690277,TQQQ
2026-08-27,23742.18887399301,TQQQ
2026-08-28,23298.487473236175,TQQQ
2026-08-31,23319.907379852386,TQQQ
2026-09-01,22472.288407074066,TQQQ
2026-09-02,22609.987473236175,TQQQ
2026-09-03,23353.567566619964,TQQQ
2026-09-04,23457.608780609222,TQQQ
