date,equity,holding
2026-06-12,24890.794873777595,TQQQ
2026-06-15,27042.190671507087,TQQQ
2026-06-16,25624.15894085523,TQQQ
2026-06-17,24896.88221508619,TQQQ
2026-06-18,26518.79799419996,TQQQ
2026-06-22,26430.552487913337,TQQQ
2026-06-23,23953.556066099372,TQQQ
2026-06-24,23658.010526243415,TQQQ
2026-06-25,24161.25866467115,TQQQ
2026-06-26,23209.660153928962,TQQQ
2026-06-29,24844.46034008619,TQQQ
2026-06-30,26006.509595457283,TQQQ
2026-07-01,24926.809316221443,TQQQ
2026-07-02,23673.259130064216,TQQQ
2026-07-06,24609.609036985603,TQQQ
2026-07-07,23331.66061932203,TQQQ
2026-07-08,23481.109967771736,TQQQ
2026-07-09,24585.208478513923,TQQQ
2026-07-10,24795.65922314283,TQQQ
2026-07-13,23456.709409300056,TQQQ
2026-07-14,24182.608571592536,TQQQ
2026-07-15,24005.71034008619,TQQQ
2026-07-16,22877.20894390699,TQQQ
2026-07-17,21898.15922314283,TQQQ
2026-07-20,21934.76006085035,TQQQ
2026-07-21,23069.360433164802,TQQQ
2026-07-22,22736.90922314283,TQQQ
2026-07-23,21523.010526243415,TQQQ
2026-07-24,20821.509595457283,TQQQ
2026-07-27,20638.51006085035,TQQQ
2026-07-28,20077.310014311042,TQQQ
2026-07-29,18915.259595457283,TQQQ
2026-07-30,20608.00936276075,TQQQ
2026-07-31,21010.610433164802,TQQQ
2026-08-03,22029.309316221443,TQQQ
2026-08-04,24121.60950237867,TQQQ
2026-08-05,23517.708478513923,TQQQ
2026-08-06,23270.65922314283,TQQQ
2026-08-07,24014.859967771736,TQQQ
2026-08-10,23810.510526243415,TQQQ
2026-08-11,23584.808850828376,TQQQ
2026-08-12,24054.509130064216,TQQQ
2026-08-13,24832.26006085035,TQQQ
2026-08-14,24722.459874693122,TQQQ
2026-08-17,24603.51006085035,TQQQ
2026-08-18,23423.15922314283,TQQQ
2026-08-19,23279.808850828376,TQQQ
2026-08-20,22797.91061932203,TQQQ
2026-08-21,23008.359036985603,TQQQ
2026-08-24,22349.560247007576,TQQQ
2026-08-25,22733.858571592536,TQQQ
2026-08-26,22794.859967771736,TQQQ
2026-08-27,23658.010526243415,TQQQ
2026-08-28,23215.759130064216,TQQQ
2026-08-31,23237.109036985603,TQQQ
2026-09-01,22392.26006085035,TQQQ
2026-09-02,22529.509130064216,TQQQ
2026-09-03,23270.65922314283,TQQQ
2026-09-04,23374.360433164802,TQQQ
