date,equity,holding
2026-06-12,25478.436100194747,TQQQ
2026-06-15,27686.261951635177,TQQQ
2026-06-16,26231.035946080978,TQQQ
2026-06-17,25484.68310947209,TQQQ
2026-06-18,27149.140941808517,TQQQ
2026-06-22,27058.580799291427,TQQQ
2026-06-23,24516.613979528243,TQQQ
2026-06-24,24213.31642551213,TQQQ
2026-06-25,24729.76451511174,TQQQ
2026-06-26,23753.206043432052,TQQQ
2026-06-29,25430.88623447209,TQQQ
2026-06-30,26623.415470311935,TQQQ
2026-07-01,25515.395183751876,TQQQ
2026-07-02,24228.964992711837,TQQQ
2026-07-06,25189.874897191818,TQQQ
2026-07-07,23878.40652103215,TQQQ
2026-07-08,24031.775852392013,TQQQ
2026-07-09,25164.8343240717,TQQQ
2026-07-10,25380.805088231857,TQQQ
2026-07-13,24006.735279271896,TQQQ
2026-07-14,24751.67441959172,TQQQ
2026-07-15,24570.13623447209,TQQQ
2026-07-16,23412.034801671798,TQQQ
2026-07-17,22407.305088231857,TQQQ
2026-07-20,22444.865947912032,TQQQ
2026-07-21,23609.22632999211,TQQQ
2026-07-22,23268.055088231857,TQQQ
2026-07-23,22022.31642551213,TQQQ
2026-07-24,21302.415470311935,TQQQ
2026-07-27,21114.615947912032,TQQQ
2026-07-28,20538.695900152023,TQQQ
2026-07-29,19346.165470311935,TQQQ
2026-07-30,21083.315231511886,TQQQ
2026-07-31,21496.47632999211,TQQQ
2026-08-03,22541.895183751876,TQQQ
2026-08-04,24689.075374791915,TQQQ
2026-08-05,24069.3343240717,TQQQ
2026-08-06,23815.805088231857,TQQQ
2026-08-07,24579.525852392013,TQQQ
2026-08-10,24369.81642551213,TQQQ
2026-08-11,24138.19470615178,TQQQ
2026-08-12,24620.214992711837,TQQQ
2026-08-13,25418.365947912032,TQQQ
2026-08-14,25305.685756871993,TQQQ
2026-08-17,25183.615947912032,TQQQ
2026-08-18,23972.305088231857,TQQQ
2026-08-19,23825.19470615178,TQQQ
2026-08-20,23330.65652103215,TQQQ
2026-08-21,23546.624897191818,TQQQ
2026-08-24,22870.54613895207,TQQQ
2026-08-25,23264.92441959172,TQQQ
2026-08-26,23327.525852392013,TQQQ
2026-08-27,24213.31642551213,TQQQ
2026-08-28,23759.464992711837,TQQQ
2026-08-31,23781.374897191818,TQQQ
2026-09-01,22914.365947912032,TQQQ
2026-09-02,23055.214992711837,TQQQ
2026-09-03,23815.805088231857,TQQQ
2026-09-04,23922.22632999211,TQQQ
