date,equity,holding
2026-06-12,24902.970882927835,TQQQ
2026-06-15,27054.366680657327,TQQQ
2026-06-16,25636.334950005472,TQQQ
2026-06-17,24909.05822423643,TQQQ
2026-06-18,26530.9740033502,TQQQ
2026-06-22,26442.728497063577,TQQQ
2026-06-23,23965.732075249613,TQQQ
2026-06-24,23670.186535393656,TQQQ
2026-06-25,24173.43467382139,TQQQ
2026-06-26,23221.836163079202,TQQQ
2026-06-29,24856.63634923643,TQQQ
2026-06-30,26018.685604607523,TQQQ
2026-07-01,24938.985325371683,TQQQ
2026-07-02,23685.435139214456,TQQQ
2026-07-06,24621.785046135843,TQQQ
2026-07-07,23343.83662847227,TQQQ
2026-07-08,23493.285976921976,TQQQ
2026-07-09,24597.384487664163,TQQQ
2026-07-10,24807.83523229307,TQQQ
2026-07-13,23468.885418450296,TQQQ
2026-07-14,24194.784580742777,TQQQ
2026-07-15,24017.88634923643,TQQQ
2026-07-16,22889.38495305723,TQQQ
2026-07-17,21910.33523229307,TQQQ
2026-07-20,21946.93607000059,TQQQ
2026-07-21,23081.536442315042,TQQQ
2026-07-22,22749.08523229307,TQQQ
2026-07-23,21535.186535393656,TQQQ
2026-07-24,20833.685604607523,TQQQ
2026-07-27,20650.68607000059,TQQQ
2026-07-28,20089.486023461282,TQQQ
2026-07-29,18927.435604607523,TQQQ
2026-07-30,20620.18537191099,TQQQ
2026-07-31,21022.786442315042,TQQQ
2026-08-03,22041.485325371683,TQQQ
2026-08-04,24133.78551152891,TQQQ
2026-08-05,23529.884487664163,TQQQ
2026-08-06,23282.83523229307,TQQQ
2026-08-07,24027.035976921976,TQQQ
2026-08-10,23822.686535393656,TQQQ
2026-08-11,23596.984859978616,TQQQ
2026-08-12,24066.685139214456,TQQQ
2026-08-13,24844.43607000059,TQQQ
2026-08-14,24734.635883843363,TQQQ
2026-08-17,24615.68607000059,TQQQ
2026-08-18,23435.33523229307,TQQQ
2026-08-19,23291.984859978616,TQQQ
2026-08-20,22810.08662847227,TQQQ
2026-08-21,23020.535046135843,TQQQ
2026-08-24,22361.736256157816,TQQQ
2026-08-25,22746.034580742777,TQQQ
2026-08-26,22807.035976921976,TQQQ
2026-08-27,23670.186535393656,TQQQ
2026-08-28,23227.935139214456,TQQQ
2026-08-31,23249.285046135843,TQQQ
2026-09-01,22404.43607000059,TQQQ
2026-09-02,22541.685139214456,TQQQ
2026-09-03,23282.83523229307,TQQQ
2026-09-04,23386.536442315042,TQQQ
