date,equity,holding
2026-06-12,25129.52817754852,TQQQ
2026-06-15,27302.085245419614,TQQQ
2026-06-16,25870.10566167938,TQQQ
2026-06-17,25135.675394345395,TQQQ
2026-06-18,26773.54444341766,TQQQ
2026-06-22,26684.430948544614,TQQQ
2026-06-23,24183.070627499692,TQQQ
2026-06-24,23884.618082333676,TQQQ
2026-06-25,24392.816202450864,TQQQ
2026-06-26,23431.857706357114,TQQQ
2026-06-29,25082.737894345395,TQQQ
2026-06-30,26256.21714239227,TQQQ
2026-07-01,25165.896860409848,TQQQ
2026-07-02,23900.016672421567,TQQQ
2026-07-06,24845.576578427426,TQQQ
2026-07-07,23555.058176327817,TQQQ
2026-07-08,23705.977518368833,TQQQ
2026-07-09,24820.936014462583,TQQQ
2026-07-10,25033.456766415708,TQQQ
2026-07-13,23681.33695440399,TQQQ
2026-07-14,24414.376108456723,TQQQ
2026-07-15,24235.737894345395,TQQQ
2026-07-16,23096.136484433286,TQQQ
2026-07-17,22107.456766415708,TQQQ
2026-07-20,22144.417612362973,TQQQ
2026-07-21,23290.177988339536,TQQQ
2026-07-22,22954.456766415708,TQQQ
2026-07-23,21728.618082333676,TQQQ
2026-07-24,21020.21714239227,TQQQ
2026-07-27,20835.417612362973,TQQQ
2026-07-28,20268.697565365903,TQQQ
2026-07-29,19095.21714239227,TQQQ
2026-07-30,20804.61690740692,TQQQ
2026-07-31,21211.177988339536,TQQQ
2026-08-03,22239.896860409848,TQQQ
2026-08-04,24352.77704839813,TQQQ
2026-08-05,23742.936014462583,TQQQ
2026-08-06,23493.456766415708,TQQQ
2026-08-07,24244.977518368833,TQQQ
2026-08-10,24038.618082333676,TQQQ
2026-08-11,23810.696390439145,TQQQ
2026-08-12,24285.016672421567,TQQQ
2026-08-13,25070.417612362973,TQQQ
2026-08-14,24959.537424374692,TQQQ
2026-08-17,24839.417612362973,TQQQ
2026-08-18,23647.456766415708,TQQQ
2026-08-19,23502.696390439145,TQQQ
2026-08-20,23016.058176327817,TQQQ
2026-08-21,23228.576578427426,TQQQ
2026-08-24,22563.297800351254,TQQQ
2026-08-25,22951.376108456723,TQQQ
2026-08-26,23012.977518368833,TQQQ
2026-08-27,23884.618082333676,TQQQ
2026-08-28,23438.016672421567,TQQQ
2026-08-31,23459.576578427426,TQQQ
2026-09-01,22606.417612362973,TQQQ
2026-09-02,22745.016672421567,TQQQ
2026-09-03,23493.456766415708,TQQQ
2026-09-04,23598.177988339536,TQQQ
