date,equity,holding
2026-06-12,25238.673614797135,TQQQ
2026-06-15,27425.338196095963,TQQQ
2026-06-16,25984.060043630143,TQQQ
2026-06-17,25244.860748586198,TQQQ
2026-06-18,26893.365310964127,TQQQ
2026-06-22,26803.673157033463,TQQQ
2026-06-23,24286.070236501237,TQQQ
2026-06-24,23985.679687795182,TQQQ
2026-06-25,24497.17779570534,TQQQ
2026-06-26,23529.979309377213,TQQQ
2026-06-29,25191.579498586198,TQQQ
2026-06-30,26372.67874175026,TQQQ
2026-07-01,25275.278457936784,TQQQ
2026-07-02,24001.1782687278,TQQQ
2026-07-06,24952.878174123307,TQQQ
2026-07-07,23653.979782399674,TQQQ
2026-07-08,23805.87912016823,TQQQ
2026-07-09,24928.077606496354,TQQQ
2026-07-10,25141.97836333229,TQQQ
2026-07-13,23781.078552541276,TQQQ
2026-07-14,24518.877701100846,TQQQ
2026-07-15,24339.079498586198,TQQQ
2026-07-16,23192.078079518815,TQQQ
2026-07-17,22196.97836333229,TQQQ
2026-07-20,22234.17921477272,TQQQ
2026-07-21,23387.37959319069,TQQQ
2026-07-22,23049.47836333229,TQQQ
2026-07-23,21815.679687795182,TQQQ
2026-07-24,21102.67874175026,TQQQ
2026-07-27,20916.67921477272,TQQQ
2026-07-28,20346.279167470475,TQQQ
2026-07-29,19165.17874175026,TQQQ
2026-07-30,20885.67850523903,TQQQ
2026-07-31,21294.87959319069,TQQQ
2026-08-03,22330.278457936784,TQQQ
2026-08-04,24456.878647145768,TQQQ
2026-08-05,23843.077606496354,TQQQ
2026-08-06,23591.97836333229,TQQQ
2026-08-07,24348.37912016823,TQQQ
2026-08-10,24140.679687795182,TQQQ
2026-08-11,23911.277984914323,TQQQ
2026-08-12,24388.6782687278,TQQQ
2026-08-13,25179.17921477272,TQQQ
2026-08-14,25067.579025563737,TQQQ
2026-08-17,24946.67921477272,TQQQ
2026-08-18,23746.97836333229,TQQQ
2026-08-19,23601.277984914323,TQQQ
2026-08-20,23111.479782399674,TQQQ
2026-08-21,23325.378174123307,TQQQ
2026-08-24,22655.779403981705,TQQQ
2026-08-25,23046.377701100846,TQQQ
2026-08-26,23108.37912016823,TQQQ
2026-08-27,23985.679687795182,TQQQ
2026-08-28,23536.1782687278,TQQQ
2026-08-31,23557.878174123307,TQQQ
2026-09-01,22699.17921477272,TQQQ
2026-09-02,22838.6782687278,TQQQ
2026-09-03,23591.97836333229,TQQQ
2026-09-04,23697.37959319069,TQQQ
