date,equity,holding,rsi10,spy_close,spy_sma30,spy_sma200
2012-05-01,15287.746985931062,QQQ,54.001136582250155,109.82254791259766,108.68461354573567,98.87753219604492
2012-05-02,15331.181241270006,QQQ,55.752096282826734,109.494873046875,108.68149286905924,98.92343284606933
2012-05-03,15168.861680416932,QQQ,48.25715297018583,108.65995025634766,108.65652338663737,98.9570175933838
2012-05-04,14791.642900752135,XLU,35.880065891250666,106.90419006347656,108.59929987589518,98.98213073730469
2012-05-07,14762.53165465917,XLU,36.5521150440347,106.98223876953125,108.53297398885091,99.00056812286377
2012-05-08,14787.48033127099,XLU,34.86999918375356,106.55304718017578,108.40136006673177,99.0165140914917
2012-05-09,14795.799103501126,XLU,33.59983567781376,105.92096710205078,108.26012166341145,99.03217960357667
2012-05-10,14933.023828271509,XLU,32.631657319750474,106.13948822021484,108.14437357584636,99.05085781097412
2012-05-11,14941.342600501644,XLU,32.62514932936634,105.81952667236328,108.02420374552409,99.0784200668335
2012-05-14,14924.711422773527,TQQQ,28.397148147934374,104.64903259277344,107.84993108113606,99.10158931732178
2012-05-15,14794.462930023581,TQQQ,27.15132220098039,104.04823303222656,107.62884012858073,99.12517238616944
2012-05-16,14473.35751654594,TQQQ,24.365772208679857,103.65023803710938,107.4095703125,99.14887760162354
2012-05-17,13582.78214814727,TQQQ,17.97588346405189,102.11300659179688,107.17547403971354,99.17753105163574
2012-05-18,13037.530582906316,TQQQ,15.321869960844595,101.23902893066406,106.91406504313152,99.19920307159424
2012-05-21,14134.111332091206,XLU,37.20759325515438,102.9791488647461,106.75149790445964,99.2522716140747
2012-05-22,14233.765339365713,XLU,36.62059763771547,103.15862274169922,106.65525843302409,99.3069287109375
2012-05-23,14158.033468829932,XLU,37.9988437461007,103.21327209472656,106.53222783406575,99.39188972473144
2012-05-24,14213.831852773012,XLU,35.09425095513521,103.41609954833984,106.36939926147461,99.45781887054443
2012-05-25,14261.66392107866,XLU,34.56010045401352,103.08059692382812,106.2383056640625,99.54200134277343
2012-05-29,14305.507339238278,XLU,44.414495842722374,104.32910919189453,106.15116933186849,99.61307167053222
2012-05-30,14217.815620850315,XLU,39.91106839464126,102.81531524658203,105.96077117919921,99.67353927612305
2012-05-31,14293.552373454819,XLU,37.77072375187772,102.5890121459961,105.77505442301432,99.7232746887207
2012-06-01,14233.76533936571,TQQQ,27.63465676174988,100.00613403320312,105.5263916015625,99.76405113220216
2012-06-04,14539.063177359969,XLU,33.23555161068029,99.95928955078125,105.27018610636394,99.80428611755372
2012-06-05,14591.815655833054,XLU,36.00164613061426,100.71623229980469,105.0693842569987,99.86812141418457
2012-06-06,14794.70320888645,XLU,49.83052798057638,102.9791488647461,104.93048629760742,99.95045261383056
2012-06-07,14908.3230715446,XLU,47.79209004616142,103.04158020019531,104.74477005004883,100.03275024414063
2012-06-08,14940.787664477162,XLU,52.97927639140973,103.86091613769531,104.56113459269206,100.1048974609375
2012-06-11,14928.613442127451,XLU,44.374555846523,102.54220581054688,104.32755864461264,100.16415302276611
2012-06-12,14944.84449607257,XLU,50.55651511433764,103.72046661376953,104.14678395589193,100.23621227264404
2012-06-13,14948.903812710301,XLU,47.14540871300742,103.05718994140625,103.92127202351888,100.29846515655518
2012-06-14,15050.34821049758,QQQ,49.27797707249083,104.14962768554688,103.74309717814127,100.35316177368163
2012-06-15,15237.338905115988,QQQ,55.570604514992475,105.21483612060547,103.62826004028321,100.41195564270019
2012-06-18,15380.063196385072,QQQ,59.88164885484248,105.41873168945312,103.57874476114908,100.46969524383545
2012-06-19,15539.715692865413,QQQ,64.29450251790243,106.43841552734375,103.56061731974283,100.53744876861572
2012-06-20,15551.80934918243,QQQ,64.53279605792031,106.2658920288086,103.55104548136393,100.61620613098144
2012-06-21,15164.76760196636,QQQ,48.91573633568147,103.88138580322266,103.48305943806966,100.68634353637695
2012-06-22,15324.423220195877,QQQ,54.112781275065664,104.68147277832031,103.43445892333985,100.7478084564209
2012-06-25,15029.299296370873,XLU,45.03543356802775,103.00289154052734,103.34057108561198,100.80568084716796
2012-06-26,15050.067731812476,QQQ,48.011020009885996,103.52056884765625,103.3029556274414,100.87812316894531
2012-06-27,15141.544597445052,QQQ,51.04889562848705,104.45396423339844,103.3164800008138,100.95235229492188
2012-06-28,14973.039486904285,QQQ,45.73067256021563,104.15591430664062,103.33333587646484,101.02098209381103
2012-06-29,15444.858974022076,QQQ,59.21863171983772,106.75218200683594,103.48797505696615,101.09633373260498
2012-07-02,15490.596889077999,QQQ,60.334779180582125,107.07376098632812,103.68246612548828,101.16538230895996
2012-07-03,15620.585806123216,QQQ,63.37504000655022,107.7796630859375,103.84248326619466,101.23520057678223
2012-07-05,15630.214077856557,QQQ,63.41939968513388,107.29338836669922,103.980308787028,101.30725803375245
2012-07-06,15435.227595726548,QQQ,55.553114656430694,106.27371215820312,104.08232345581055,101.37475757598877
2012-07-09,15406.342780526522,QQQ,54.36207899957508,106.1404037475586,104.1731335957845,101.45525520324708
2012-07-10,15254.684556717282,QQQ,48.752115716916315,105.21483612060547,104.24427490234375,101.54567760467529
2012-07-11,15170.431483686534,QQQ,45.7636065798163,105.23049926757812,104.27432123819987,101.63355354309083
2012-07-12,15028.403602652092,QQQ,41.06369093407286,104.72066497802734,104.33783289591472,101.70845806121827
2012-07-13,15257.092142410984,QQQ,50.13030870880941,106.4776382446289,104.46745376586914,101.78712936401367
2012-07-16,15213.757670965846,QQQ,48.72613000684618,106.22662353515625,104.67480341593425,101.8738097000122
2012-07-17,15293.200750212838,QQQ,51.73682314298421,106.95609283447266,104.9080301920573,101.96062461853028
2012-07-18,15500.223089769886,QQQ,58.87411171564505,107.74832916259766,105.14243342081706,102.06259513854981
2012-07-19,15671.136821525084,QQQ,63.77198870303675,108.03069305419922,105.31081822713216,102.17840713500976
2012-07-20,15464.116553009491,QQQ,54.93618103593073,107.04241180419922,105.44417928059896,102.2799747467041
2012-07-23,15276.350756919126,QQQ,48.196955509331275,105.95997619628906,105.51414794921875,102.368101272583
2012-07-24,15155.98596952434,XLU,44.391607050679866,105.05010223388672,105.59774449666341,102.4436877822876
2012-07-25,15147.81135621811,XLU,41.334769938155134,105.07363891601562,105.64285024007161,102.52240306854247
2012-07-26,15384.824314202868,QQQ,49.13671224035813,106.80706024169922,105.76784591674804,102.59484672546387
2012-07-27,15748.990865924417,QQQ,59.964581517889606,108.77581787109375,105.92205225626627,102.67667087554932
2012-07-30,15736.853373340226,QQQ,59.59147285040295,108.77581787109375,106.04075164794922,102.75444198608399
2012-07-31,15731.99607872578,QQQ,59.17817901806636,108.01499938964844,106.12729390462239,102.8293353652954
2012-08-01,15685.867967389418,QQQ,57.09049131376415,107.92084503173828,106.17670822143555,102.89580623626709
2012-08-02,15630.027355533955,QQQ,54.504601229873735,107.17571258544922,106.20703557332357,102.96758411407471
2012-08-03,15926.21789152564,QQQ,64.05211477224546,109.30136108398438,106.38770141601563,103.04091899871827
2012-08-06,16047.602216561612,QQQ,67.16723132668457,109.51312255859375,106.5487564086914,103.12090984344482
2012-08-07,16181.135522085619,QQQ,70.19937538614887,110.06220245361328,106.78406677246093,103.20160026550293
2012-08-08,16173.856368470764,QQQ,69.8611812467644,110.19554138183594,107.00656585693359,103.27404048919678
2012-08-09,16222.417826711373,QQQ,71.10711826012985,110.28963470458984,107.2010882059733,103.34108367919922
2012-08-10,16232.118839326633,QQQ,71.7529567622197,110.47008514404297,107.41156056722005,103.41844787597657
2012-08-13,16270.964663983455,QQQ,72.79284795265445,110.4151840209961,107.53366063435872,103.49071250915527
2012-08-14,16278.250083727677,QQQ,72.97936973069905,110.43086242675781,107.64556401570638,103.54634128570557
2012-08-15,16319.522989159383,QQQ,74.10350266464947,110.55635070800781,107.7381202697754,103.60271335601807
2012-08-16,16513.735402765193,UVXY,79.34825752647063,111.37210845947266,107.87407760620117,103.67513053894044
2012-08-17,15584.256681319397,UVXY,80.81404873097809,111.5210952758789,108.04899037679037,103.76180297851562
2012-08-20,15646.223029257439,UVXY,81.65498411509795,111.5289535522461,108.22860870361328,103.84083301544189
2012-08-21,16389.805244985237,QQQ,75.21977773402982,111.19170379638672,108.42783762613932,103.90945293426513
2012-08-22,16457.151720466038,QQQ,77.31153853260966,111.2387466430664,108.6281125386556,103.98128036499024
2012-08-23,16322.472218522551,QQQ,65.42093427172921,110.32891082763672,108.81505406697592,104.0455478668213
2012-08-24,16423.472275486507,QQQ,69.15966053729326,110.99555206298828,108.96565119425456,104.10689517974853
2012-08-27,16449.932701357844,QQQ,70.00689242410778,111.01912689208984,109.12540130615234,104.18658000946044
2012-08-28,16449.932701357844,QQQ,69.84053302119463,110.90931701660156,109.25717544555664,104.26123809814453
2012-08-29,16449.932701357844,QQQ,69.76173400601331,110.99555206298828,109.365416208903,104.32729457855224
2012-08-30,16283.981128677411,QQQ,55.28204620882337,110.19554138183594,109.43757781982421,104.39398330688476
2012-08-31,16392.207446528544,QQQ,61.17771222127194,110.72106170654297,109.56019948323568,104.46090625762939
2012-09-04,16375.374448547836,QQQ,60.160680107564936,110.61910247802734,109.71550369262695,104.53503974914551
2012-09-05,16358.536277867854,QQQ,58.586103822462306,110.52496337890625,109.8979990641276,104.61630687713622
2012-09-06,16721.691837708422,QQQ,73.90306675130768,112.7682876586914,110.15448735555013,104.70929248809814
2012-09-07,16697.639820619523,QQQ,72.08885561140951,113.20751190185547,110.367835744222,104.81342964172363
2012-09-10,16483.600766398973,QQQ,56.74305846634088,112.5643081665039,110.494118754069,104.91616493225098
2012-09-11,16457.151720466038,QQQ,55.091298827380896,112.87808227539062,110.6308609008789,105.03062133789062
2012-09-12,16505.24230562572,QQQ,57.35663909574379,113.25458526611328,110.80551376342774,105.14780944824219
2012-09-13,16728.904649577486,QQQ,66.53916377390776,114.9802017211914,111.04082565307617,105.26061702728272
2012-09-14,16878.01287887866,QQQ,71.32611090387798,115.49002075195312,111.3179692586263,105.37466125488281
2012-09-17,16885.227759827434,QQQ,71.525989395164,115.09783935546875,111.51118520100911,105.46767566680909
2012-09-18,16899.653383565557,QQQ,72.1111866552785,115.00366973876953,111.6942034403483,105.56029640197754
2012-09-19,16930.92028160323,QQQ,73.19511360420472,115.06645965576172,111.86101201375325,105.65365573883057
2012-09-20,16914.090387242086,QQQ,71.73610712301485,115.07429504394531,112.02363713582356,105.74180446624756
2012-09-21,16918.909273886675,QQQ,71.72694350973737,115.02615356445312,112.18152109781902,105.82955818176269
2012-09-24,16820.022781846485,QQQ,62.039884601356185,114.85272979736328,112.32760925292969,105.91463054656982
2012-09-25,16583.66249571445,QQQ,45.59659991519714,113.63044738769531,112.43478469848633,106.00432247161865
2012-09-26,16448.603317644174,QQQ,38.88445258508917,112.99175262451172,112.52014770507813,106.08271457672119
2012-09-27,16675.31755416819,QQQ,51.67962089380672,114.05626678466797,112.63681157430013,106.17353206634522
2012-09-28,16537.84272553649,QQQ,45.36922198084343,113.52790069580078,112.70867131551107,106.26618534088135
2012-10-01,16513.72760151644,QQQ,44.464998415683134,113.82757568359375,112.78555399576823,106.36539375305176
2012-10-02,16561.959918636257,QQQ,47.4100724085156,113.94586944580078,112.86611785888672,106.46349521636962
2012-10-03,16668.074740643337,QQQ,53.31545802889275,114.41112518310547,112.97343190511067,106.56322368621827
2012-10-04,16725.967590929147,QQQ,56.13316555366838,115.23120880126953,113.10651397705078,106.67210262298585
2012-10-05,16636.7219757977,QQQ,50.4864993127743,115.23908996582031,113.27018661499024,106.76688102722169
2012-10-08,16484.78841815252,QQQ,42.738272049779205,114.84478759765625,113.39849446614583,106.85875568389892
2012-10-09,16221.898391978859,QQQ,33.01159247842871,113.70928955078125,113.48816655476888,106.94067966461182
2012-10-10,16139.888348593284,TQQQ,30.668648781761135,112.98384857177734,113.55731760660807,107.01462574005127
2012-10-11,15996.199103573294,TQQQ,29.29592156545536,113.04694366455078,113.62569732666016,107.08849899291992
2012-10-12,15993.327290881609,TQQQ,28.823996204647514,112.67627716064453,113.70838851928711,107.16696720123291
2012-10-15,16312.316480621854,XLU,37.374473188041584,113.61468505859375,113.80484263102214,107.24511615753174
2012-10-16,16374.628754679574,QQQ,50.27026952135183,114.7659683227539,113.94307149251303,107.33143009185791
2012-10-17,16365.020997059937,QQQ,49.82382657189972,115.28641510009766,114.10178654988607,107.41257720947266
2012-10-18,16175.11569733152,QQQ,41.161144780382706,114.98675537109375,114.17573547363281,107.4914489364624
2012-10-19,15788.107012884053,TQQQ,29.560078696188825,113.07056427001953,114.17117055257161,107.55941905975342
2012-10-22,16035.781175597926,XLU,33.9394384088822,113.08635711669922,114.18857218424479,107.62875007629394
2012-10-23,15888.467015894206,TQQQ,30.125094030198966,111.51713562011719,114.14320729573568,107.68903072357178
2012-10-24,15730.057777027352,TQQQ,28.8053447425616,111.20169830322266,114.074777730306,107.74342227935792
2012-10-25,15730.057777027352,TQQQ,28.648665103079367,111.52497100830078,113.95960337320963,107.79915824890136
2012-10-26,15894.579782535904,XLU,31.648321115006013,111.46195983886719,113.82533467610678,107.85337505340576
2012-10-31,16033.620423574277,TQQQ,28.753557195270062,111.46195983886719,113.70413869222006,107.91019439697266
2012-11-01,16713.698938165493,XLU,42.259478731410475,112.62897491455078,113.62498219807942,107.97090667724609
2012-11-02,16599.251566223884,XLU,36.389702224323614,111.62751770019531,113.51035079956054,108.02105667114257
2012-11-05,16329.159506530854,XLU,41.96213997703441,111.85620880126953,113.40308125813802,108.06966957092285
2012-11-06,16338.313702101095,XLU,43.420720321729675,112.73151397705078,113.32659327189127,108.1207557296753
2012-11-07,15994.981206358685,XLU,31.63014729140305,110.17659759521484,113.17072219848633,108.16038810729981
2012-11-08,15967.513122458005,TQQQ,26.460529116782254,108.851806640625,113.01143417358398,108.19397899627685
2012-11-09,16141.314031203632,TQQQ,29.904073235697425,108.94645690917969,112.87659098307292,108.22377029418945
2012-11-12,16165.159324710941,TQQQ,29.961028010742922,109.033203125,112.70915552775065,108.25663677215576
2012-11-13,15814.19455163214,TQQQ,27.376665162224697,108.65465545654297,112.5467140197754,108.28784358978271
2012-11-14,15248.540088665799,TQQQ,23.685828479471667,107.18798828125,112.32539443969726,108.3134651184082
2012-11-15,15112.226032521708,TQQQ,22.783178909300688,107.00660705566406,112.09408569335938,108.33837398529053
2012-11-16,15282.622961518915,TQQQ,26.801185727489667,107.53492736816406,111.864879099528,108.36145717620849
2012-11-19,16383.215046998092,XLU,45.46979388439312,109.71134948730469,111.6808837890625,108.39460670471192
2012-11-20,16354.633147192117,XLU,45.8229362015344,109.75863647460938,111.49820200602214,108.42076725006103
2012-11-21,16283.173392090523,XLU,47.31867863012279,109.96369934082031,111.3354990641276,108.44830284118652
2012-11-23,16240.29696696252,QQQ,56.86801732383712,111.46195983886719,111.26058807373047,108.48200881958007
2012-11-26,16310.360493530892,QQQ,59.10532074734395,111.22537994384766,111.20197245279948,108.51297828674316
2012-11-27,16255.310273119823,XLU,56.285313257645335,110.65763092041016,111.12232869466146,108.54044853210449
2012-11-28,16321.060553866657,QQQ,61.27366135684756,111.54867553710938,111.08474197387696,108.5762586593628
2012-11-29,16418.214487587324,QQQ,64.38407726303832,112.06909942626953,111.03322245279948,108.61078624725342
2012-11-30,16390.813712483305,QQQ,62.71604789629805,112.09278869628906,110.94411646525064,108.64609275817871
2012-12-03,16358.432629597357,QQQ,60.706764758281665,111.54076385498047,110.81926142374674,108.68108631134034
2012-12-04,16348.46453448952,QQQ,60.01693091213854,111.38304901123047,110.69913787841797,108.7095032119751
2012-12-05,16166.621861337822,QQQ,49.395246072857375,111.58019256591797,110.64945882161459,108.73750743865966
2012-12-06,16271.239311440551,QQQ,54.73960322346672,111.95868682861328,110.61186981201172,108.7671709060669
2012-12-07,16174.093925770143,QQQ,49.595508926294144,112.29784393310547,110.63789342244466,108.80023944854736
2012-12-10,16221.422343039576,QQQ,51.84969034539589,112.34508514404297,110.67600631713867,108.83121341705322
2012-12-11,16433.157547945677,QQQ,61.38745388295107,113.11000061035156,110.72884063720703,108.86484661102295
2012-12-12,16398.287913928187,QQQ,59.22585837527189,113.16516876220703,110.78561426798503,108.8978621673584
2012-12-13,16268.751828815288,QQQ,51.73592423142482,112.47126770019531,110.81925786336264,108.92585445404053
2012-12-14,16114.31099927389,QQQ,44.28160394863297,112.0533218383789,110.80006942749023,108.95385475158692
2012-12-17,16328.540097842948,QQQ,54.240545048413786,113.37027740478516,110.85816141764323,108.98568168640136
2012-12-18,16577.635624910647,QQQ,62.88385220462309,114.63191986083984,110.9506851196289,109.02544834136962
2012-12-19,16505.403531718996,QQQ,59.334693260224185,113.7802963256836,110.98564453125,109.06313236236572
2012-12-20,16505.403531718996,QQQ,59.506143702065465,114.43475341796875,111.12758305867513,109.11185768127442
2012-12-21,16331.807590054306,QQQ,50.88191634314097,113.39606475830078,111.27905832926432,109.15173797607422
2012-12-24,16299.246998112927,QQQ,49.393828630548946,113.04663848876953,111.41573104858398,109.18462722778321
2012-12-26,16156.469983149422,QQQ,43.20384521004865,112.57014465332031,111.533629099528,109.21307510375976
2012-12-27,16131.419921866525,QQQ,42.05723577775604,112.41923522949219,111.65911509195963,109.24072963714599
2012-12-28,15976.117876261571,XLU,35.90131371444116,111.2042007446289,111.79298884073893,109.2526749420166
2012-12-31,16194.083649088469,QQQ,52.165070205161065,113.09429931640625,111.995911916097,109.27465362548828
2013-01-02,16708.768965523617,QQQ,66.67461570152557,115.99288177490234,112.27784372965495,109.307978515625
2013-01-03,16621.74183464558,QQQ,63.31011865417713,115.7308349609375,112.4784932454427,109.33923633575439
2013-01-04,16567.03964243778,QQQ,60.96870370191847,116.23907470703125,112.6945078531901,109.37088947296142
2013-01-07,16572.011894053296,QQQ,61.18106079680716,115.92140197753906,112.89309794108073,109.40255401611329
2013-01-08,16539.692258552448,QQQ,59.6016854330112,115.58782958984375,113.03062693277995,109.43344799041748
2013-01-09,16601.84964628189,QQQ,61.64882345637532,115.88170623779297,113.18583780924479,109.46975204467773
2013-01-10,16701.310588100343,QQQ,64.80422237038397,116.80290222167969,113.39068018595377,109.50890647888184
2013-01-11,16723.691023539548,QQQ,65.5504363112866,116.79496765136719,113.56555658976237,109.54037399291992
2013-01-14,16649.092400432546,QQQ,60.68068628537509,116.71556854248047,113.72043889363607,109.57316123962403
2013-01-15,16567.03964243778,QQQ,55.89845129827339,116.79496765136719,113.87717819213867,109.60907642364502
2013-01-16,16634.177766853754,QQQ,58.737060987219316,116.77912902832031,114.05179036458334,109.64584896087646
2013-01-17,16713.739095871377,QQQ,62.028194965859285,117.53353881835938,114.25680669148763,109.6841305923462
2013-01-18,16676.447208755017,QQQ,59.83946936442352,117.79560089111328,114.46398696899413,109.71970378875733
2013-01-22,16703.79353200647,QQQ,61.404403475159214,118.430908203125,114.67972768147787,109.76071666717529
2013-01-23,16805.73423582942,QQQ,65.93563933316214,118.62149047851562,114.8905158996582,109.80814464569092
2013-01-24,16574.500141128807,QQQ,50.83292821813709,118.65328979492188,115.10078938802083,109.8560046005249
2013-01-25,16659.035843029702,QQQ,55.1410929050659,119.32035827636719,115.30780131022135,109.91332557678223
2013-01-28,16696.341518386464,QQQ,57.163788322399625,119.17741394042969,115.50820948282878,109.97898361206055
2013-01-29,16698.82128039096,QQQ,57.421230877108954,119.64592742919922,115.7473648071289,110.04269229888916
