date,equity,holding,branch,cash,shares
2021-07-21,40412.674051916205,TQQQ,bull_trend,1986.8395144101014,1246
2021-07-22,41220.07581583222,TQQQ,bull_trend,1986.8395144101014,1246
2021-07-23,42523.201101934515,TQQQ,bull_trend,1986.8395144101014,1246
2021-07-26,42692.40241113862,TQQQ,bull_trend,1986.8395144101014,1246
2021-07-27,41362.55512491425,TQQQ,bull_trend,1986.8395144101014,1246
2021-07-28,41792.98988977631,TQQQ,bull_trend,1986.8395144101014,1246
2021-07-29,41988.89418665131,TQQQ,bull_trend,1986.8395144101014,1246
2021-07-30,41389.27712503632,TQQQ,bull_trend,1986.8395144101014,1246
2021-08-02,41377.40147272309,TQQQ,bull_trend,1986.8395144101014,1246
2021-08-03,42063.10928980073,TQQQ,bull_trend,1986.8395144101014,1246
2021-08-04,42261.98428217133,TQQQ,bull_trend,1986.8395144101014,1246
2021-08-05,43018.9222475644,TQQQ,bull_trend,1986.8395144101014,1246
2021-08-06,42484.615332281195,TQQQ,bull_trend,1986.8395144101014,1246
2021-08-09,42701.30499139985,TQQQ,bull_trend,1986.8395144101014,1246
2021-08-10,42092.78297296723,TQQQ,bull_trend,1986.8395144101014,1246
2021-08-11,41876.09806696137,TQQQ,bull_trend,1986.8395144101014,1246
2021-08-12,42291.66747156342,TQQQ,bull_trend,1986.8395144101014,1246
2021-08-13,42695.377859747015,TQQQ,bull_trend,1986.8395144101014,1246
2021-08-16,42766.60325494965,TQQQ,bull_trend,1986.8395144101014,1246
2021-08-17,41695.02110544404,TQQQ,bull_trend,1986.8395144101014,1246
2021-08-18,40540.323649084174,TQQQ,bull_trend,1986.8395144101014,1246
2021-08-19,41089.46502939423,TQQQ,bull_trend,1986.8395144101014,1246
2021-08-20,42297.60410944184,TQQQ,bull_trend,1986.8395144101014,1246
2021-08-23,44093.4869753476,TQQQ,bull_trend,1986.8395144101014,1246
2021-08-24,44509.05162683686,TQQQ,bull_trend,1986.8395144101014,1246
2021-08-25,44556.55423608979,TQQQ,bull_trend,1986.8395144101014,1246
2021-08-26,43835.23134485444,TQQQ,bull_trend,1986.8395144101014,1246
2021-08-27,45058.21201959809,TQQQ,bull_trend,1986.8395144101014,1246
2021-08-30,46486.00907770356,TQQQ,bull_trend,1986.8395144101014,1246
