date,strategy
2016-11-06,1.1261624724726096
2016-11-07,1.2079776948317305
2016-11-08,1.2320409955255898
2016-11-09,1.2512916360806772
2016-11-10,1.1887270542766433
2016-11-11,1.1887270542766433
2016-11-13,1.1887270542766433
2016-11-14,1.1454131130276968
2016-11-15,1.2031650346929588
2016-11-16,1.222415675248046
2016-11-17,1.251291636080677
2016-11-18,1.2368536556643615
2016-11-20,1.2368536556643615
2016-11-21,1.2705422766357644
2016-11-22,1.2849802570520796
2016-11-23,1.2705422766357641
2016-11-24,1.2705422766357641
2016-11-25,1.2801675969133077
2016-11-27,1.2801675969133077
2016-11-28,1.2753549367745358
2016-11-29,1.2849802570520794
2016-11-30,1.2464789759419048
2016-12-01,1.174289073860327
2016-12-02,1.174289073860327
2016-12-04,1.174289073860327
2016-12-05,1.174289073860327
2016-12-06,1.174289073860327
2016-12-07,1.174289073860327
2016-12-08,1.174289073860327
2016-12-09,1.174289073860327
2016-12-11,1.174289073860327
2016-12-12,1.174289073860327
2016-12-13,1.174289073860327
2016-12-14,1.174289073860327
2016-12-15,1.174289073860327
2016-12-16,1.174289073860327
2016-12-18,1.174289073860327
2016-12-19,1.174289073860327
2016-12-20,1.174289073860327
2016-12-21,1.174289073860327
2016-12-22,1.174289073860327
2016-12-23,1.174289073860327
2016-12-26,1.174289073860327
2016-12-27,1.174289073860327
2016-12-28,1.174289073860327
2016-12-29,1.174289073860327
2016-12-30,1.174289073860327
2017-01-02,1.174289073860327
2017-01-03,1.174289073860327
2017-01-04,1.191558030828861
2017-01-05,1.2131442270395287
2017-01-06,1.2433649017344635
2017-01-08,1.2433649017344635
2017-01-09,1.2563166194608641
2017-01-10,1.2649510979451313
2017-01-11,1.2735855764293984
2017-01-12,1.2692683371872648
2017-01-13,1.2822200549136658
2017-01-16,1.2822200549136658
2017-01-17,1.269268337187265
2017-01-18,1.2779028156715322
2017-01-19,1.2735855764293988
2017-01-20,1.2822200549136662
2017-01-22,1.2822200549136662
2017-01-23,1.2865372941557995
2017-01-24,1.312440729608601
2017-01-25,1.351295882787803
2017-01-26,1.3556131220299366
2017-01-27,1.3642476005142037
2017-01-29,1.3642476005142037
2017-01-30,1.3340269258192687
2017-01-31,1.3253924473350016
2017-02-01,1.351295882787803
2017-02-02,1.346504053416215
2017-02-03,1.3728591149599487
2017-02-05,1.3728591149599487
2017-02-06,1.3752550296457426
2017-02-07,1.3920264324463
2017-02-08,1.3992141765036823
2017-02-09,1.413589664618446
2017-02-10,1.423173323361622
2017-02-12,1.4231733233616222
2017-02-13,1.4423406408479738
2017-02-14,1.456716128962738
2017-02-15,1.4734875317632958
2017-02-16,1.485467105192266
2017-02-17,1.4950507639354416
2017-02-20,1.4950507639354416
2017-02-21,1.5214058254791754
2017-02-22,1.5285935695365573
2017-02-23,1.5238017401649697
2017-02-24,1.5357813135939395
2017-02-26,1.5357813135939395
2017-02-27,1.5309894842223515
2017-02-28,1.511822166736
2017-03-01,1.5741159485666438
2017-03-02,1.545364972337116
2017-03-03,1.550156801708704
2017-03-05,1.5501568017087037
2017-03-06,1.545364972337116
2017-03-07,1.545364972337116
2017-03-08,1.5501568017087033
2017-03-09,1.5477608870229094
2017-03-10,1.5741159485666432
2017-03-12,1.5741159485666432
2017-03-13,1.581303692624025
2017-03-14,1.5669282045092612
2017-03-15,1.598075095424583
2017-03-16,1.607658754167759
2017-03-17,1.6100546688535524
2017-03-19,1.6100546688535526
2017-03-20,1.6148464982251405
2017-03-21,1.5477608870229091
2017-03-22,1.576511863252437
2017-03-23,1.562136375137673
2017-03-24,1.564532289823467
2017-03-26,1.564532289823467
2017-03-27,1.564532289823467
2017-03-28,1.593283266052995
2017-03-29,1.605262839481965
2017-03-30,1.6124505835393472
2017-03-31,1.605262839481965
2017-04-02,1.605262839481965
2017-04-03,1.605262839481965
2017-04-04,1.605262839481965
2017-04-05,1.5908443109836243
2017-04-06,1.5884412229005678
2017-04-07,1.5860381348175105
2017-04-09,1.5860381348175108
2017-04-10,1.5764257824852834
2017-04-11,1.5596041659038855
2017-04-12,1.5427825493224876
2017-04-13,1.5259609327410895
2017-04-16,1.5259609327410895
2017-04-17,1.564410342069999
2017-04-18,1.5620072539869423
2017-04-19,1.5596041659038855
2017-04-20,1.5980535752327947
2017-04-21,1.593247399066681
2017-04-23,1.5932473990666807
2017-04-24,1.648518424976988
2017-04-25,1.674952393890613
2017-04-26,1.6701462177244992
2017-04-27,1.6917740104720107
2017-04-28,1.7013863628042378
2017-04-30,1.7013863628042378
2017-05-01,1.7374326840500902
2017-05-02,1.7374326840500902
2017-05-03,1.7374326840500902
2017-05-04,1.7374326840500902
2017-05-05,1.7374326840500902
2017-05-07,1.7374326840500902
2017-05-08,1.7374326840500902
2017-05-09,1.7374326840500902
2017-05-10,1.7374326840500902
2017-05-11,1.7374326840500902
2017-05-12,1.7374326840500902
2017-05-14,1.7374326840500902
2017-05-15,1.7374326840500902
2017-05-16,1.7374326840500902
2017-05-17,1.7374326840500902
2017-05-18,1.7374326840500902
2017-05-19,1.7374326840500902
2017-05-21,1.7374326840500902
2017-05-22,1.7374326840500902
2017-05-23,1.7374326840500902
2017-05-24,1.7374326840500902
2017-05-25,1.7374326840500902
2017-05-26,1.7374326840500902
2017-05-29,1.7374326840500902
2017-05-30,1.7374326840500902
2017-05-31,1.7374326840500902
2017-06-01,1.7374326840500902
2017-06-02,1.795605653382124
2017-06-04,1.795605653382124
2017-06-05,1.795605653382124
2017-06-06,1.7762146636047798
2017-06-07,1.795605653382124
2017-06-08,1.7994838513375928
2017-06-09,1.5984380693260831
2017-06-11,1.5984380693260831
2017-06-12,1.5984380693260831
2017-06-13,1.5984380693260831
2017-06-14,1.5984380693260831
2017-06-15,1.5984380693260831
2017-06-16,1.5984380693260831
2017-06-18,1.5984380693260831
2017-06-19,1.5984380693260831
2017-06-20,1.5984380693260831
2017-06-21,1.5984380693260831
2017-06-22,1.5984380693260831
2017-06-23,1.5984380693260831
2017-06-25,1.5984380693260831
2017-06-26,1.5984380693260831
2017-06-27,1.5984380693260831
2017-06-28,1.5984380693260831
2017-06-29,1.5984380693260831
2017-06-30,1.5984380693260831
2017-07-02,1.5984380693260831
2017-07-03,1.5984380693260831
2017-07-04,1.5984380693260831
2017-07-05,1.6439128365899833
2017-07-06,1.6007118076892783
2017-07-07,1.6530077900427633
2017-07-09,1.6530077900427633
2017-07-10,1.6893876038538833
2017-07-11,1.7053037723962483
2017-07-12,1.7689684465657085
2017-07-13,1.7780634000184885
2017-07-14,1.8235381672823885
2017-07-16,1.8235381672823885
2017-07-17,1.8280856440087785
2017-07-18,1.850823027640729
2017-07-19,1.8758341496358737
2017-07-20,1.8917503181782387
2017-07-21,1.8803816263622637
2017-07-23,1.8803816263622637
2017-07-24,1.8985715332678237
2017-07-25,1.8872028414518491
2017-07-26,1.9076664867206043
2017-07-27,1.884929103088654
2017-07-28,1.8758341496358741
2017-07-30,1.8758341496358741
2017-07-31,1.8553705043671191
2017-08-01,1.8781078879990691
2017-08-02,1.890329848224659
2017-08-03,1.8740339012572056
2017-08-04,1.8821818747409327
2017-08-06,1.8821818747409327
2017-08-07,1.914773768675841
2017-08-08,1.9066257951921133
2017-08-09,1.898477821708387
2017-08-10,1.7762582194524823
2017-08-11,1.8169980868711169
2017-08-13,1.816998086871117
2017-08-14,1.8862558614827964
2017-08-15,1.8903298482246595
2017-08-16,1.898477821708387
2017-08-17,1.784406192936209
2017-08-18,1.776258219452482
2017-08-20,1.776258219452482
2017-08-21,1.7721842327106183
2017-08-22,1.8536639675478883
2017-08-23,1.8332940338385708
2017-08-24,1.8169980868711164
2017-08-25,1.8047761266455264
2017-08-27,1.8047761266455264
2017-08-28,1.8210720736129804
2017-08-29,1.8414420073222977
2017-08-30,1.9066257951921142
2017-08-31,1.9595876228363387
2017-09-01,1.959587622836339
2017-09-04,1.9595876228363387
2017-09-05,1.9060225853100607
2017-09-06,1.9104863384372508
2017-09-07,1.9283413509460106
2017-09-08,1.8814719431105167
2017-09-10,1.8814719431105167
2017-09-11,1.957355746272744
2017-09-12,1.9752107587815042
2017-09-13,1.9640513759635292
2017-09-14,1.9439644868911752
2017-09-15,1.968515129090719
2017-09-17,1.968515129090719
2017-09-18,1.9707470056543135
2017-09-19,2.001993277544643
2017-09-20,1.9752107587815038
2017-09-21,1.94173261032758
2017-09-22,1.9484282400183646
2017-09-24,1.9484282400183643
2017-09-25,1.877008189983327
2017-09-26,1.8926313259284917
2017-09-27,1.95066011658196
2017-09-28,1.9618194993999345
2017-09-29,1.9997614009810485
2017-10-01,1.9997614009810485
2017-10-02,1.9997614009810487
2017-10-03,2.012312204752896
2017-10-04,2.016495806010179
2017-10-05,2.0750662236121347
2017-10-06,2.079249824869417
2017-10-08,2.079249824869417
2017-10-09,2.0750662236121347
2017-10-10,2.079249824869417
2017-10-11,2.0959842298985474
2017-10-12,2.0876170273839825
2017-10-13,2.1127186349276776
2017-10-15,2.1127186349276776
2017-10-16,2.1336366412140904
2017-10-17,2.1420038437286553
2017-10-18,2.13363664121409
2017-10-19,2.108535033670395
2017-10-20,2.1252694386995246
2017-10-22,2.1252694386995246
2017-10-23,2.0834334261266996
2017-10-24,2.095984229898547
2017-10-25,2.070882622354852
2017-10-26,2.0499646160684395
2017-10-27,2.2256758688743057
2017-10-29,2.2256758688743057
2017-10-30,2.242410273903436
2017-10-31,2.267511881447131
2017-11-01,2.2633282801898487
2017-11-02,2.250777476418001
2017-11-03,2.313531495277239
2017-11-05,2.313531495277239
2017-11-06,2.3386331028209337
2017-11-07,2.342816704078216
2017-11-08,2.372101912879194
2017-11-09,2.3344495015636513
2017-11-10,2.3344495015636513
2017-11-12,2.3344495015636513
2017-11-13,2.3386331028209346
2017-11-14,2.317715096534522
2017-11-15,2.280062685218979
2017-11-16,2.367918311621912
2017-11-17,2.3428167040782166
2017-11-19,2.3428167040782166
2017-11-20,2.334449501563652
2017-11-21,2.4097543241947377
2017-11-22,2.418121526709303
2017-11-23,2.418121526709303
2017-11-24,2.4474067355102798
2017-11-26,2.4474067355102798
2017-11-27,2.4432231342529973
2017-11-28,2.4599575392821276
2017-11-29,2.3344495015636517
2017-11-30,2.3888363179083245
2017-12-01,2.3595511091073464
2017-12-03,2.3595511091073464
2017-12-04,2.2434018293518343
2017-12-05,2.2455527419398993
2017-12-06,2.2885709937012004
2017-12-07,2.329438332874436
2017-12-08,2.363852934283477
2017-12-10,2.363852934283477
2017-12-11,2.421927574161233
2017-12-12,2.417625748985103
2017-12-13,2.424078486749298
2017-12-14,2.413323923808973
2017-12-15,2.4972095147435094
2017-12-17,2.4972095147435094
2017-12-18,2.561736892385461
2017-12-19,2.5122659028599648
2017-12-20,2.5122659028599648
2017-12-21,2.495058602155445
2017-12-22,2.48860586439125
2017-12-25,2.48860586439125
2017-12-26,2.4391348748657538
2017-12-27,2.447738525218014
2017-12-28,2.456342175570274
2017-12-29,2.4133239238089734
2018-01-01,2.4133239238089734
2018-01-02,2.4133239238089734
2018-01-03,2.484771013658581
2018-01-04,2.4966788619668496
2018-01-05,2.5720952345858796
2018-01-07,2.57209523458588
2018-01-08,2.6038494967412604
2018-01-09,2.6038494967412604
2018-01-10,2.584003082894148
2018-01-11,2.635603758896642
2018-01-12,2.695143000437982
2018-01-15,2.695143000437982
2018-01-16,2.671327303821446
2018-01-17,2.7546822419793213
2018-01-18,2.7586515247487435
2018-01-19,2.786436504134702
2018-01-21,2.786436504134702
2018-01-22,2.8737607250620005
2018-01-23,2.9452078149116088
2018-01-24,2.885668573370269
2018-01-25,2.8816992906008463
2018-01-26,3.012685621991794
2018-01-28,3.012685621991794
2018-01-29,2.9690235115281447
2018-01-30,2.893607138909114
2018-01-31,2.9293306838339177
2018-02-01,2.8578835939843104
2018-02-02,2.8578835939843104
2018-02-05,2.8578835939843104
2018-02-06,2.8578835939843104
2018-02-07,2.8578835939843104
2018-02-08,2.8578835939843104
2018-02-09,2.8578835939843104
2018-02-12,2.8578835939843104
2018-02-13,2.8578835939843104
2018-02-14,2.8578835939843104
2018-02-15,2.8578835939843104
2018-02-16,2.8578835939843104
2018-02-19,2.8578835939843104
2018-02-20,2.8578835939843104
2018-02-21,2.8578835939843104
2018-02-22,2.8578835939843104
2018-02-23,2.8578835939843104
2018-02-26,2.8578835939843104
2018-02-27,2.8578835939843104
2018-02-28,2.8578835939843104
2018-03-01,2.8578835939843104
2018-03-02,2.9358258738202463
2018-03-05,3.0267585336288376
2018-03-06,3.065729673546806
2018-03-07,3.0873803068345653
2018-03-08,3.1350117000676376
2018-03-09,3.316877019684821
2018-03-12,3.364508412917892
2018-03-13,3.2432648665064367
2018-03-14,3.2302744865337805
2018-03-15,3.217284106561125
2018-03-16,3.195633473273365
2018-03-19,2.9964476470259735
2018-03-20,3.0180982803137333
2018-03-21,2.9747970137382134
2018-03-22,2.7582906808606142
2018-03-23,2.6292529064655654
2018-03-26,2.6292529064655654
2018-03-27,2.6292529064655654
2018-03-28,2.6292529064655654
2018-03-29,2.6292529064655654
2018-04-01,2.6292529064655654
2018-04-02,2.6292529064655654
2018-04-03,2.6292529064655654
2018-04-04,2.6292529064655654
2018-04-05,2.6292529064655654
2018-04-06,2.6292529064655654
2018-04-09,2.6292529064655654
2018-04-10,2.6292529064655654
2018-04-11,2.6292529064655654
2018-04-12,2.6292529064655654
2018-04-13,2.6292529064655654
2018-04-16,2.6292529064655654
2018-04-17,2.6292529064655654
2018-04-18,2.6292529064655654
2018-04-19,2.6292529064655654
2018-04-20,2.6292529064655654
2018-04-23,2.6292529064655654
2018-04-24,2.6292529064655654
2018-04-25,2.6292529064655654
2018-04-26,2.6292529064655654
2018-04-27,2.6292529064655654
2018-04-30,2.6292529064655654
2018-05-01,2.6292529064655654
2018-05-02,2.6180263782569164
2018-05-03,2.6404794346742144
2018-05-04,2.790914912670109
2018-05-07,2.8492928593550833
2018-05-08,2.8605193875637327
2018-05-09,2.9660487527250314
2018-05-10,3.0828046460949796
2018-05-11,3.069332812244601
2018-05-14,3.0670875066028715
2018-05-15,2.979520586575411
2018-05-16,3.019936088126547
2018-05-17,2.9750299752919513
2018-05-18,2.9346144737408157
2018-05-21,3.0087095599178983
2018-05-22,2.99523772606752
2018-05-23,3.062596895319413
2018-05-24,3.051370367110764
2018-05-25,3.044634450185575
2018-05-28,3.044634450185575
2018-05-29,2.9862565035006012
2018-05-30,3.051370367110764
2018-05-31,3.0536156727524935
2018-06-01,3.2130323733153077
2018-06-04,3.2130323733153077
2018-06-05,3.2130323733153077
2018-06-06,3.2130323733153077
2018-06-07,3.2130323733153077
2018-06-08,3.2130323733153077
2018-06-11,3.2130323733153077
2018-06-12,3.2130323733153077
2018-06-13,3.2130323733153077
2018-06-14,3.2130323733153077
2018-06-15,3.2130323733153077
2018-06-18,3.2130323733153077
2018-06-19,3.2130323733153077
2018-06-20,3.2130323733153077
2018-06-21,3.2130323733153077
2018-06-22,3.2130323733153077
2018-06-25,3.2130323733153077
2018-06-26,3.2130323733153077
2018-06-27,3.2130323733153077
2018-06-28,3.2130323733153077
2018-06-29,3.2130323733153077
2018-07-02,3.2130323733153077
2018-07-03,3.1029970180647832
2018-07-04,3.1029970180647832
2018-07-05,3.2174337875253287
2018-07-06,3.3626804564560207
2018-07-09,3.455110154866461
2018-07-10,3.463912983286503
2018-07-11,3.411096012766251
2018-07-12,3.5827511669570686
2018-07-13,3.5915539953771094
2018-07-16,3.565145510116983
2018-07-17,3.6355681374773177
2018-07-18,3.6091596522171923
2018-07-19,3.55634268169694
2018-07-20,3.551941267486919
2018-07-23,3.582751166957067
2018-07-24,3.6267653090572765
2018-07-25,3.78081480640801
2018-07-26,3.6135610664272138
2018-07-27,3.4639129832865003
2018-07-30,3.3142649001457873
2018-07-31,3.3802861132961017
2018-08-01,3.4287016696063333
2018-08-02,3.5618551325036663
2018-08-03,3.599898979045761
2018-08-05,3.599898979045761
2018-08-06,3.6593424892677846
2018-08-07,3.6973863358098797
2018-08-08,3.7259192207164507
2018-08-09,3.730674701534213
2018-08-10,3.6426983064056175
2018-08-13,3.628431863952331
2018-08-14,3.692630854992116
2018-08-15,3.5951434982279977
2018-08-16,3.6379428255878556
2018-08-17,3.6545870084500223
2018-08-20,3.635565085178975
2018-08-21,3.6498315276322604
2018-08-22,3.680742152947714
2018-08-23,3.7021418166276425
2018-08-24,3.813895615845047
2018-08-27,3.9208939342446896
2018-08-28,3.9327826362890947
2018-08-29,4.042158695097618
2018-08-30,4.008870329373285
2018-08-31,4.018381291008809
2018-09-03,4.018381291008809
2018-09-04,4.018381291008809
2018-09-05,3.8571647961000726
2018-09-06,3.6969107877281044
2018-09-07,3.6969107877281044
2018-09-10,3.6969107877281044
2018-09-11,3.6969107877281044
2018-09-12,3.6969107877281044
2018-09-13,3.6969107877281044
2018-09-14,3.6969107877281044
2018-09-17,3.6969107877281044
2018-09-18,3.6969107877281044
2018-09-19,3.6969107877281044
2018-09-20,3.6969107877281044
2018-09-21,3.6969107877281044
2018-09-24,3.6969107877281044
2018-09-25,3.6969107877281044
2018-09-26,3.6969107877281044
2018-09-27,3.6969107877281044
2018-09-28,3.6969107877281044
2018-10-01,3.6969107877281044
2018-10-02,3.6969107877281044
2018-10-03,3.6969107877281044
2018-10-04,3.6969107877281044
2018-10-05,3.6969107877281044
2018-10-08,3.6969107877281044
2018-10-09,3.6969107877281044
2018-10-10,3.6969107877281044
2018-10-11,3.6969107877281044
2018-10-12,3.6969107877281044
2018-10-15,3.6969107877281044
2018-10-16,3.6969107877281044
2018-10-17,3.6969107877281044
2018-10-18,3.6969107877281044
2018-10-19,3.6969107877281044
2018-10-22,3.6969107877281044
2018-10-23,3.6969107877281044
2018-10-24,3.6969107877281044
2018-10-25,3.6969107877281044
2018-10-26,3.6969107877281044
2018-10-29,3.6969107877281044
2018-10-30,3.6969107877281044
2018-10-31,3.6969107877281044
2018-11-01,3.6969107877281044
2018-11-02,3.6969107877281044
2018-11-05,3.6969107877281044
2018-11-06,3.6969107877281044
2018-11-07,3.6969107877281044
2018-11-08,3.6969107877281044
2018-11-09,3.6969107877281044
2018-11-12,3.6969107877281044
2018-11-13,3.6969107877281044
2018-11-14,3.6969107877281044
2018-11-15,3.6969107877281044
2018-11-16,3.6969107877281044
2018-11-19,3.6969107877281044
2018-11-20,3.6969107877281044
2018-11-21,3.6969107877281044
2018-11-22,3.6969107877281044
2018-11-23,3.6969107877281044
2018-11-26,3.6969107877281044
2018-11-27,3.6969107877281044
2018-11-28,3.6969107877281044
2018-11-29,3.6969107877281044
2018-11-30,3.6969107877281044
2018-12-03,3.6969107877281044
2018-12-04,3.7194587360082094
2018-12-05,3.7194587360082094
2018-12-06,3.7200938894808884
2018-12-07,3.75026367943314
2018-12-10,3.737243033243221
2018-12-11,3.7327969589344674
2018-12-12,3.7407363773429556
2018-12-13,3.7324793821981292
2018-12-14,3.7175532755901726
2018-12-17,3.7432769912336723
2018-12-18,3.752169139851178
2018-12-19,3.7293036148347345
2018-12-20,3.7867850041121827
2018-12-21,3.77027101382253
2018-12-24,3.8115559895466653
2018-12-25,3.8115559895466653
2018-12-26,3.8001232270384437
2018-12-27,3.8290227100453382
2018-12-28,3.844583970125974
2018-12-31,3.8506179281164234
2019-01-01,3.8506179281164234
2019-01-02,3.8506179281164234
2019-01-03,3.885528335442954
2019-01-04,3.854108968849076
2019-01-07,3.8674383971010244
2019-01-08,3.856965274903065
2019-01-09,3.8817199273709693
2019-01-10,3.858869478939058
2019-01-11,3.8655341930650318
2019-01-14,3.874737845905663
2019-01-15,3.868073131779688
2019-01-16,3.8804504580136396
2019-01-17,3.875372580584326
2019-01-18,3.840779540597127
2019-01-21,3.840779540597127
2019-01-22,3.854426336188408
2019-01-23,3.8490310914197625
2019-01-24,3.8430011119724523
2019-01-25,3.899175131034234
2019-01-28,3.9128219266255155
2019-01-29,3.9347202730394306
2019-01-30,3.9572533541320096
2019-01-31,3.9591575581680023
2019-02-01,3.9512233746847
2019-02-04,3.942493486344859
2019-02-05,3.9493255728716914
2019-02-06,3.9523620557725057
2019-02-07,3.9652671081009667
2019-02-08,3.970580953177392
2019-02-11,3.964507987375764
2019-02-12,3.959194142299338
2019-02-13,3.9493255728716914
2019-02-14,3.96792403063918
2019-02-15,3.9641284270131614
2019-02-18,3.9641284270131614
2019-02-19,3.9709605135399944
2019-02-20,3.9702013928147903
2019-02-21,3.958435021574135
2019-02-22,3.9702013928147903
2019-02-25,3.9641284270131623
2019-02-26,3.9758947982538184
2019-02-27,3.961851064837551
2019-02-28,3.9516029350473034
2019-03-01,3.9311066754668067
2019-03-04,3.9207854239394897
2019-03-05,3.925946049703148
2019-03-06,3.9223981194906323
2019-03-07,3.9191727283883466
2019-03-08,3.9620704300487577
2019-03-11,3.9427180834350386
2019-03-12,3.9665859775919587
2019-03-13,3.994324341071623
2019-03-14,3.9482012483089264
2019-03-15,3.966263438481731
2019-03-18,3.9685212122533313
2019-03-19,3.979487542001105
2019-03-20,4.005290670819398
2019-03-21,3.9891637153079658
2019-03-22,3.998517349504595
2019-03-25,4.029158564976317
2019-03-26,4.009161140142141
2019-03-27,3.9881960979772786
2019-03-28,3.931751753687265
2019-03-29,3.9352996838997787
2019-04-01,3.9198178066088034
2019-04-02,3.9198178066088034
2019-04-03,3.9198178066088034
2019-04-04,3.9198178066088034
2019-04-05,3.9198178066088034
2019-04-08,3.9198178066088034
2019-04-09,3.9198178066088034
2019-04-10,3.9198178066088034
2019-04-11,3.9198178066088034
2019-04-12,3.9198178066088034
2019-04-15,3.9198178066088034
2019-04-16,3.9198178066088034
2019-04-17,3.9198178066088034
2019-04-18,3.9198178066088034
2019-04-22,3.9198178066088034
2019-04-23,3.9198178066088034
2019-04-24,3.9198178066088034
2019-04-25,3.9198178066088034
2019-04-26,3.9198178066088034
2019-04-29,3.9198178066088034
2019-04-30,3.9198178066088034
2019-05-01,3.9198178066088034
2019-05-02,3.876584521977088
2019-05-03,4.059125057088772
2019-05-06,3.9870695827025817
2019-05-07,3.75649206466677
2019-05-08,3.722866176619881
2019-05-09,3.602773719309562
2019-05-10,3.602773719309562
2019-05-13,3.602773719309562
2019-05-14,3.602773719309562
2019-05-15,3.602773719309562
2019-05-16,3.602773719309562
2019-05-17,3.602773719309562
2019-05-20,3.602773719309562
2019-05-21,3.602773719309562
2019-05-22,3.602773719309562
2019-05-23,3.602773719309562
2019-05-24,3.602773719309562
2019-05-27,3.602773719309562
2019-05-28,3.602773719309562
2019-05-29,3.602773719309562
2019-05-30,3.602773719309562
2019-05-31,3.602773719309562
2019-06-03,3.602773719309562
2019-06-04,3.5895791625642426
2019-06-05,3.5895791625642426
2019-06-06,3.5889194347269764
2019-06-07,3.603103583228195
2019-06-10,3.585290931622013
2019-06-11,3.585290931622013
2019-06-12,3.594527121343737
2019-06-13,3.603433447146828
2019-06-14,3.6060723584958922
2019-06-17,3.605412630658625
2019-06-18,3.612339772949918
2019-06-19,3.6222356905089077
2019-06-20,3.6281732410443017
2019-06-21,3.6133293647058173
2019-06-24,3.6258641936138707
2019-06-25,3.6314718802306323
2019-06-26,3.6166280038921466
2019-06-27,3.627513513207035
2019-06-28,3.629162832800201
2019-07-01,3.6182773234853123
2019-07-02,3.6633368169284677
2019-07-03,3.7444439051261456
2019-07-04,3.7444439051261456
2019-07-05,3.721914158404567
2019-07-08,3.6408070702068884
2019-07-09,3.694878462338674
2019-07-10,3.807527195946561
2019-07-11,3.7940093479136148
2019-07-12,3.8570926387340307
2019-07-15,3.8931402334885554
2019-07-16,3.834562892012454
