date,action,symbol,price,shares,cost,reason
2016-06-01,BUY,GLD,115.94000244140625,862.5150758517362,0.0,REBALANCE
2016-06-06,SELL,GLD,118.91999816894531,862.5150758517362,0.0,REBALANCE
2016-06-06,BUY,IEF,87.85918857770244,1167.439546180913,0.0,REBALANCE
2016-08-01,SELL,IEF,89.63480854676587,1167.439546180913,0.0,REBALANCE
2016-08-01,BUY,TECL,4.069469928741455,25714.21390112394,0.0,REBALANCE
2016-11-04,SELL,TECL,3.9675278663635254,25714.21390112394,0.0,STOP
2016-11-07,BUY,TQQQ,2.385343551635742,42770.300380580564,0.0,REBALANCE
2016-12-05,SELL,TQQQ,2.385146379470825,42770.300380580564,0.0,REBALANCE
2016-12-05,BUY,TECL,4.173046112060547,24445.79435793718,0.0,REBALANCE
2017-03-06,SELL,TECL,5.857529163360596,24445.79435793718,0.0,REBALANCE
2017-03-06,BUY,TQQQ,3.3557279109954834,42670.90693019112,0.0,REBALANCE
2017-06-09,SELL,TQQQ,3.964465427398682,42670.90693019112,0.0,STOP
2017-07-03,BUY,TQQQ,3.764247179031372,44940.549128343955,0.0,REBALANCE
2017-09-05,SELL,TQQQ,4.449736595153809,44940.549128343955,0.0,REBALANCE
2017-09-05,BUY,TECL,7.759158134460449,25772.590608066697,0.0,REBALANCE
2018-02-05,SELL,TECL,9.955439567565918,25772.590608066697,0.0,REBALANCE
2018-02-05,BUY,TQQQ,5.684013843536377,45140.19060491806,0.0,REBALANCE
2018-02-09,SELL,TQQQ,5.115612459182739,45140.19060491806,0.0,STOP
2018-03-05,BUY,TQQQ,6.6440958976745605,34755.62740586339,0.0,REBALANCE
2018-03-23,SELL,TQQQ,5.979686307907104,34755.62740586339,0.0,STOP
2018-04-02,BUY,TQQQ,5.19624662399292,39995.74392061138,0.0,REBALANCE
2018-05-07,SELL,TQQQ,6.23002815246582,39995.74392061138,0.0,REBALANCE
2018-05-07,BUY,TECL,11.53874397277832,21594.60433406478,0.0,REBALANCE
2018-07-02,SELL,TECL,12.507287979125977,21594.60433406478,0.0,REBALANCE
2018-07-02,BUY,TQQQ,6.940876483917236,38912.94360694328,0.0,REBALANCE
2018-10-01,SELL,TQQQ,8.505216598510742,38912.94360694328,0.0,REBALANCE
2018-10-01,BUY,TECL,15.469356536865234,21394.749876891387,0.0,REBALANCE
2018-10-05,SELL,TECL,13.922420883178711,21394.749876891387,0.0,STOP
2018-11-05,BUY,SHY,69.83595877438661,4265.23409578598,0.0,REBALANCE
