date,equity
2020-02-12,299442.4020122743
2020-02-13,299442.4020122743
2020-02-14,299442.4020122743
2020-02-18,299442.4020122743
2020-02-19,299442.4020122743
2020-02-20,299442.4020122743
2020-02-21,299442.4020122743
2020-02-24,299442.4020122743
2020-02-25,299442.4020122743
2020-02-26,299442.4020122743
2020-02-27,299442.4020122743
2020-02-28,299442.4020122743
2020-03-02,299442.4020122743
2020-03-03,299442.4020122743
2020-03-04,299442.4020122743
2020-03-05,299442.4020122743
2020-03-06,299442.4020122743
2020-03-09,299442.4020122743
2020-03-10,299442.4020122743
2020-03-11,299442.4020122743
2020-03-12,299442.4020122743
2020-03-13,299442.4020122743
2020-03-16,291103.0798234622
2020-03-17,313180.7336366766
2020-03-18,303655.02888935525
2020-03-19,305477.583624007
2020-03-20,293510.1864475267
2020-03-23,293722.1164872541
2020-03-24,316467.3117694814
2020-03-25,314123.89862572076
2020-03-26,330665.779545515
2020-03-27,312995.734232704
2020-03-30,345890.5580005454
2020-03-31,336290.3120217713
2020-04-01,294571.6839307857
2020-04-02,290830.49419869634
2020-04-03,290830.49419869634
2020-04-06,290830.49419869634
2020-04-07,290830.49419869634
2020-04-08,290830.49419869634
2020-04-09,290830.49419869634
2020-04-13,290830.49419869634
2020-04-14,290830.49419869634
2020-04-15,290830.49419869634
2020-04-16,290830.49419869634
2020-04-17,290830.49419869634
2020-04-20,290830.49419869634
2020-04-21,290830.49419869634
2020-04-22,290830.49419869634
2020-04-23,290830.49419869634
2020-04-24,290830.49419869634
2020-04-27,290830.49419869634
2020-04-28,290830.49419869634
2020-04-29,290830.49419869634
2020-04-30,290830.49419869634
2020-05-01,290830.49419869634
2020-05-04,290830.49419869634
2020-05-05,290830.49419869634
2020-05-06,289366.72905838414
2020-05-07,300658.80599448684
2020-05-08,312787.1358927922
2020-05-11,320566.04633038706
2020-05-12,301495.1259238937
2020-05-13,290077.7533487695
2020-05-14,299696.85559003754
2020-05-15,304840.8744119505
2020-05-18,322489.91365568363
2020-05-19,320022.27263244224
2020-05-20,338758.65837045247
2020-05-21,328344.8898007778
2020-05-22,331314.34956854495
2020-05-26,329934.18897398905
2020-05-27,334576.4560185804
2020-05-28,332443.5170818327
2020-05-29,346161.07918614516
2020-06-01,350426.9570596406
2020-06-02,357411.2011688288
2020-06-03,362262.60679207556
2020-06-04,354901.94002818933
2020-06-05,375938.4483281837
2020-06-08,384302.78606472356
2020-06-09,392876.36283072515
2020-06-10,407054.0565949611
2020-06-11,347123.02959059447
2020-06-12,354650.94694692123
2020-06-15,367155.7664671288
2020-06-16,386561.22154210537
2020-06-17,390325.1802202687
2020-06-18,393336.39403984236
2020-06-19,392792.65382549964
2020-06-22,406761.30946188647
2020-06-23,417384.015708604
2020-06-24,392792.65382549964
2020-06-25,403206.42239517433
2020-06-26,374223.7530651446
2020-06-29,386184.83237100946
2020-06-30,408392.29571970005
