date,equity,ending_balance,tax_withdrawal,cumulative_tax_withdrawal,holding,branch,cash,shares
2021-02-08,28937.16062124856,28937.16062124856,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-02-09,28924.27043112405,28924.27043112405,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-02-10,28728.366782747584,28728.366782747584,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-02-11,29171.726584993678,29171.726584993678,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-02-12,29646.02201803811,29646.02201803811,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-02-16,29408.874301515894,29408.874301515894,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-02-17,29017.067004762965,29017.067004762965,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-02-18,28643.2989574302,28643.2989574302,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-02-19,28282.429355226832,28282.429355226832,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-02-22,26189.33984717019,26189.33984717019,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-02-23,25967.659946047144,25967.659946047144,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-02-24,26563.105830751734,26563.105830751734,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-02-25,23920.975947939234,23920.975947939234,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-02-26,24261.230739199,24261.230739199,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-03-01,26266.67273291238,26266.67273291238,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-03-02,25068.046023928004,25068.046023928004,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-03-03,23003.316585146265,23003.316585146265,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-03-04,21928.420016847926,21928.420016847926,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-03-05,22853.81431921609,22853.81431921609,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-03-08,21008.18715628274,21008.18715628274,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-03-09,23333.26293905862,23333.26293905862,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-03-10,23145.09216650613,23145.09216650613,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-03-11,24663.348537050562,24663.348537050562,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-03-12,24080.788714968043,24080.788714968043,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-03-15,24810.279368959742,24810.279368959742,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-03-16,25196.933478914576,25196.933478914576,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-03-17,25498.517699800806,25498.517699800806,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-03-18,23273.97549399026,23273.97549399026,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-03-19,23554.942840181666,23554.942840181666,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-03-22,24743.26111181863,24743.26111181863,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-03-23,24436.51544912942,24436.51544912942,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-03-24,23266.244681917506,23266.244681917506,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-03-25,23147.671855532008,23147.671855532008,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-03-26,24114.30197104104,24114.30197104104,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-03-29,24101.41384466775,24101.41384466775,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-03-30,23776.622741304713,23776.622741304713,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-03-31,24787.080741487818,24787.080741487818,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-04-01,25983.129825197535,25983.129825197535,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-04-05,27467.87500342019,27467.87500342019,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-04-06,27406.011996828394,27406.011996828394,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-04-07,27599.34008368142,27599.34008368142,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-04-08,28421.619056307154,28421.619056307154,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-04-09,28913.957866274195,28913.957866274195,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-04-12,28805.69966848977,28805.69966848977,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-04-13,29749.13115652688,29749.13115652688,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-04-14,28748.983657442408,28748.983657442408,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-04-15,29963.078181825953,29963.078181825953,0.0,0.0,TQQQ,bull_trend,1263.0905071128182,1082
2021-04-16,29484.085701305863,29484.085701305863,0.0,0.0,UVXY,bull_overbought,7084.085701305863,2
2021-04-19,29451.248291762615,29451.248291762615,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-04-20,28839.462075026775,28839.462075026775,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-04-21,29530.935181411052,29530.935181411052,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-04-22,28510.430544646526,28510.430544646526,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-04-23,29528.362644942546,29528.362644942546,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-04-26,30083.602452071453,30083.602452071453,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-04-27,29708.302309783245,29708.302309783245,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-04-28,29417.834130080486,29417.834130080486,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-04-29,29698.02039602592,29698.02039602592,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-04-30,29168.485373290325,29168.485373290325,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-05-03,28716.070877822185,28716.070877822185,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-05-04,27281.71509626701,27281.71509626701,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-05-05,26980.958828719402,26980.958828719402,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-05-06,27538.767056258464,27538.767056258464,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-05-07,28176.258057387615,28176.258057387615,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-05-10,26171.239598067546,26171.239598067546,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-05-11,26047.848400862957,26047.848400862957,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-05-12,24179.069414885784,24179.069414885784,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-05-13,24657.19075277641,24657.19075277641,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-05-14,26163.524046691204,26163.524046691204,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-05-17,25747.0962493737,25747.0962493737,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-05-18,25238.131228240276,25238.131228240276,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-05-19,25325.529553206707,25325.529553206707,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-05-20,26703.340983184124,26703.340983184124,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-05-21,26286.911127837444,26286.911127837444,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-05-24,27528.483084471965,27528.483084471965,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-05-25,27654.438586028362,27654.438586028362,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-05-26,27919.20609739616,27919.20609739616,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-05-27,27610.740452559734,27610.740452559734,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-05-28,27865.219876082683,27865.219876082683,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-06-01,27608.167916091228,27608.167916091228,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-06-02,27744.411505492473,27744.411505492473,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-06-03,26919.263230117107,26919.263230117107,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-06-04,28222.5328433831,28222.5328433831,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-06-07,28459.020975859905,28459.020975859905,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-06-08,28489.868775161052,28489.868775161052,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-06-09,28520.714516433025,28520.714516433025,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-06-10,29348.429154189373,29348.429154189373,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-06-11,29569.494416030193,29569.494416030193,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-06-14,30356.081398757244,30356.081398757244,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-06-15,29821.405419142986,29821.405419142986,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-06-16,29518.082789214397,29518.082789214397,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-06-17,30564.292210372234,30564.292210372234,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-06-18,29870.24656751945,29870.24656751945,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-06-21,30389.495560439373,30389.495560439373,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-06-22,31196.646370681072,31196.646370681072,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-06-23,31248.053881438518,31248.053881438518,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-06-24,31795.584311278606,31795.584311278606,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-06-25,31700.474550994182,31700.474550994182,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-06-28,32769.82033613518,32769.82033613518,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-06-29,33121.982056411056,33121.982056411056,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-06-30,32983.16798857048,32983.16798857048,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-07-01,32998.59703329399,32998.59703329399,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-07-02,34067.94076040581,34067.94076040581,0.0,0.0,TQQQ,bull_trend,1494.0353458245045,1079
2021-07-06,35485.82078338397,35485.82078338397,0.0,0.0,UVXY,bull_overbought,7445.82078338397,4
2021-07-07,35605.82078338397,35605.82078338397,0.0,0.0,UVXY,bull_overbought,7445.82078338397,4
2021-07-08,40248.78233275735,40248.78233275735,0.0,0.0,TQQQ,bull_trend,1975.3470262082774,1265
2021-07-09,40896.71940169656,40896.71940169656,0.0,0.0,TQQQ,bull_trend,1975.3470262082774,1265
2021-07-12,41384.946263650294,41384.946263650294,0.0,0.0,TQQQ,bull_trend,1975.3470262082774,1265
2021-07-13,41363.84636245095,41363.84636245095,0.0,0.0,TQQQ,bull_trend,1975.3470262082774,1265
2021-07-14,42203.491628066324,42203.491628066324,0.0,0.0,UVXY,bull_overbought,8365.991628066324,5
2021-07-15,42586.245667523246,42586.245667523246,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-07-16,41594.02511698614,41594.02511698614,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-07-19,40648.90723902593,40648.90723902593,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-07-20,41917.43145853887,41917.43145853887,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-07-21,42824.87122065435,42824.87122065435,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-07-22,43678.9286242188,43678.9286242188,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-07-23,45057.354889935355,45057.354889935355,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-07-26,45236.3334818543,45236.3334818543,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-07-27,43829.64108759771,43829.64108759771,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-07-28,44284.948487347465,44284.948487347465,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-07-29,44492.173096722465,44492.173096722465,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-07-30,43857.90721613775,43857.90721613775,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-08-02,43845.34533030401,43845.34533030401,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-08-03,44570.67671305547,44570.67671305547,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-08-04,44781.04367930303,44781.04367930303,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-08-05,45581.72123820196,45581.72123820196,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-08-06,45016.53944498907,45016.53944498907,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-08-09,45245.750496929984,45245.750496929984,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-08-10,44602.065087384086,44602.065087384086,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-08-11,44372.859063214164,44372.859063214164,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-08-12,44812.44210917364,44812.44210917364,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-08-13,45239.480866497855,45239.480866497855,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-08-16,45314.82201487432,45314.82201487432,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-08-17,44181.31858546148,44181.31858546148,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-08-18,42959.89703852544,42959.89703852544,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-08-19,43540.77050501714,43540.77050501714,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-08-20,44818.72179514776,44818.72179514776,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-08-23,46718.37959391485,46718.37959391485,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-08-24,47157.957612103324,47157.957612103324,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-08-25,47208.205155438285,47208.205155438285,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-08-26,46445.20068461309,46445.20068461309,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-08-27,47738.85118967901,47738.85118967901,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-08-30,49249.1533747376,49249.1533747376,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-08-31,49117.27494151006,49117.27494151006,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-09-01,49374.74206644903,49374.74206644903,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-09-02,49308.807877606254,49308.807877606254,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-09-03,49732.69925028692,49732.69925028692,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-09-07,49927.37454325567,49927.37454325567,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-09-08,49437.543953961234,49437.543953961234,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-09-09,48932.011635846,48932.011635846,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-09-10,47880.14663798223,47880.14663798223,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-09-13,47776.53936106573,47776.53936106573,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-09-14,47384.04139048467,47384.04139048467,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-09-15,48385.67392832647,48385.67392832647,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-09-16,48476.73691660772,48476.73691660772,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-09-17,46840.825928753715,46840.825928753715,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-09-20,44093.40298182378,44093.40298182378,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-09-21,44146.78031260381,44146.78031260381,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-09-22,45374.50165659795,45374.50165659795,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-09-23,46573.931733197074,46573.931733197074,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-09-24,46699.53048045049,46699.53048045049,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-09-27,45625.6840677918,45625.6840677918,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-09-28,42002.2122469605,42002.2122469605,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-09-29,41738.46292216192,41738.46292216192,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-09-30,41292.59264857183,41292.59264857183,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-10-01,42005.35460383306,42005.35460383306,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-10-04,39556.21925455938,39556.21925455938,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-10-05,40994.297509259086,40994.297509259086,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-10-06,41760.44685084234,41760.44685084234,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-10-07,42831.15090662847,42831.15090662847,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-10-08,42206.31461054693,42206.31461054693,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-10-11,41317.70636469732,41317.70636469732,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-10-12,40918.94127756963,40918.94127756963,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-10-13,41826.37852579961,41826.37852579961,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-10-14,44014.90187937627,44014.90187937627,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-10-15,44790.460694378715,44790.460694378715,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-10-18,46068.40947062383,46068.40947062383,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-10-19,47032.3638926209,47032.3638926209,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-10-20,46891.073472088676,46891.073472088676,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-10-21,47691.7510309876,47691.7510309876,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-10-22,46539.395974224906,46539.395974224906,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-10-25,47870.72962290655,47870.72962290655,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-10-26,48297.74826914678,48297.74826914678,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-10-27,48661.98513895879,48661.98513895879,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-10-28,50187.98905283819,50187.98905283819,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-10-29,50897.613678997855,50897.613678997855,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-11-01,51378.027253216605,51378.027253216605,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-11-02,52034.261979168754,52034.261979168754,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-11-03,53616.78306681524,53616.78306681524,0.0,0.0,TQQQ,bull_trend,2178.6032267273476,1318
2021-11-04,55926.12118699295,55926.12118699295,0.0,0.0,UVXY,bull_overbought,3636.1211869929466,14
2021-11-05,58761.12118699295,58761.12118699295,0.0,0.0,UVXY,bull_overbought,3636.1211869929466,14
2021-11-08,58831.12118699295,58831.12118699295,0.0,0.0,UVXY,bull_overbought,3636.1211869929466,14
2021-11-09,60301.12118699295,60301.12118699295,0.0,0.0,UVXY,bull_overbought,3636.1211869929466,14
2021-11-10,60740.69851751468,60740.69851751468,0.0,0.0,TQQQ,bull_trend,3139.0221869482702,1520
2021-11-11,61207.824372006864,61207.824372006864,0.0,0.0,TQQQ,bull_trend,3139.0221869482702,1520
2021-11-12,63050.97744817874,63050.97744817874,0.0,0.0,TQQQ,bull_trend,3139.0221869482702,1520
2021-11-15,63032.88662786624,63032.88662786624,0.0,0.0,TQQQ,bull_trend,3139.0221869482702,1520
2021-11-16,64271.31924505374,64271.31924505374,0.0,0.0,TQQQ,bull_trend,3139.0221869482702,1520
2021-11-17,64343.74630804202,64343.74630804202,0.0,0.0,TQQQ,bull_trend,3139.0221869482702,1520
2021-11-18,66215.89108343265,66215.89108343265,0.0,0.0,TQQQ,bull_trend,3139.0221869482702,1520
2021-11-19,67284.11343450687,67284.11343450687,0.0,0.0,TQQQ,bull_trend,3139.0221869482702,1520
2021-11-22,65060.73422308108,65060.73422308108,0.0,0.0,TQQQ,bull_trend,3139.0221869482702,1520
2021-11-23,64217.00039739749,64217.00039739749,0.0,0.0,TQQQ,bull_trend,3139.0221869482702,1520
2021-11-24,64781.90365667483,64781.90365667483,0.0,0.0,TQQQ,bull_trend,3139.0221869482702,1520
2021-11-26,61381.6470038428,61381.6470038428,0.0,0.0,TQQQ,bull_trend,3139.0221869482702,1520
2021-11-29,64999.18484563968,64999.18484563968,0.0,0.0,TQQQ,bull_trend,3139.0221869482702,1520
2021-11-30,62341.24905462405,62341.24905462405,0.0,0.0,TQQQ,bull_trend,3139.0221869482702,1520
2021-12-01,59303.08712835452,59303.08712835452,0.0,0.0,TQQQ,bull_trend,3139.0221869482702,1520
2021-12-02,60360.478180600614,60360.478180600614,0.0,0.0,TQQQ,bull_trend,3139.0221869482702,1520
2021-12-03,57485.290192319364,57485.290192319364,0.0,0.0,TQQQ,bull_trend,3139.0221869482702,1520
2021-12-06,58756.30947942874,58756.30947942874,0.0,0.0,TQQQ,bull_trend,3139.0221869482702,1520
2021-12-07,63771.60092229983,63771.60092229983,0.0,0.0,TQQQ,bull_trend,3139.0221869482702,1520
2021-12-08,64615.34054632327,64615.34054632327,0.0,0.0,TQQQ,bull_trend,3139.0221869482702,1520
2021-12-09,61961.0171210303,61961.0171210303,0.0,0.0,TQQQ,bull_trend,3139.0221869482702,1520
2021-12-10,63782.46121282718,63782.46121282718,0.0,0.0,TQQQ,bull_trend,3139.0221869482702,1520
2021-12-13,61175.24350042483,61175.24350042483,0.0,0.0,TQQQ,bull_trend,3139.0221869482702,1520
2021-12-14,59447.94705267093,59447.94705267093,0.0,0.0,TQQQ,bull_trend,3139.0221869482702,1520
2021-12-15,63174.110993100614,63174.110993100614,0.0,0.0,TQQQ,bull_trend,3139.0221869482702,1520
2021-12-16,58593.35293645999,58593.35293645999,0.0,0.0,TQQQ,bull_trend,3139.0221869482702,1520
2021-12-17,57746.000946713895,57746.000946713895,0.0,0.0,TQQQ,bull_trend,3139.0221869482702,1520
2021-12-20,56112.86953802249,56112.86953802249,0.0,0.0,TQQQ,bull_trend,3139.0221869482702,1520
2021-12-21,59654.36795110843,59654.36795110843,0.0,0.0,TQQQ,bull_trend,3139.0221869482702,1520
2021-12-22,61671.337860776395,61671.337860776395,0.0,0.0,TQQQ,bull_trend,3139.0221869482702,1520
2021-12-23,63061.84933538577,63061.84933538577,0.0,0.0,TQQQ,bull_trend,3139.0221869482702,1520
2021-12-27,65926.18862981937,65926.18862981937,0.0,0.0,TQQQ,bull_trend,3139.0221869482702,1520
2021-12-28,65187.46273870608,65187.46273870608,0.0,0.0,TQQQ,bull_trend,3139.0221869482702,1520
2021-12-29,65089.7085272803,65089.7085272803,0.0,0.0,TQQQ,bull_trend,3139.0221869482702,1520
2021-12-30,64510.31521673343,64510.31521673343,0.0,0.0,TQQQ,bull_trend,3139.0221869482702,1520
2021-12-31,46363.79076631043,46363.79076631043,16997.754244589567,16997.754244589567,TQQQ,bull_trend,2339.958048414919,1111
2022-01-03,47634.25035722229,47634.25035722229,0.0,16997.754244589567,TQQQ,bull_trend,2339.958048414919,1111
2022-01-04,45874.13857133362,45874.13857133362,0.0,16997.754244589567,TQQQ,bull_trend,2339.958048414919,1111
2022-01-05,41869.56894166443,41869.56894166443,0.0,16997.754244589567,TQQQ,bull_trend,2339.958048414919,1111
2022-01-06,41761.05165727112,41761.05165727112,0.0,16997.754244589567,TQQQ,bull_trend,2339.958048414919,1111
2022-01-07,40472.0756822345,40472.0756822345,0.0,16997.754244589567,TQQQ,bull_trend,2339.958048414919,1111
2022-01-10,40612.35350282166,40612.35350282166,0.0,16997.754244589567,TQQQ,bull_trend,2339.958048414919,1111
2022-01-11,42295.69582612488,42295.69582612488,0.0,16997.754244589567,TQQQ,bull_trend,2339.958048414919,1111
2022-01-12,42750.947130751345,42750.947130751345,0.0,16997.754244589567,TQQQ,bull_trend,2339.958048414919,1111
2022-01-13,39818.32314546082,39818.32314546082,0.0,16997.754244589567,TQQQ,bull_trend,2339.958048414919,1111
2022-01-14,40384.727850508425,40384.727850508425,0.0,16997.754244589567,TQQQ,bull_trend,2339.958048414919,1111
2022-01-18,37642.67343957398,37642.67343957398,0.0,16997.754244589567,TQQQ,bull_trend,2339.958048414919,1111
2022-01-19,36414.56123025391,36414.56123025391,0.0,16997.754244589567,TQQQ,bull_trend,2339.958048414919,1111
2022-01-20,35096.4629541156,35096.4629541156,0.0,16997.754244589567,TQQQ,bull_trend,2339.958048414919,1111
2022-01-21,32338.52827508423,32338.52827508423,0.0,16997.754244589567,TQQQ,bull_trend,2339.958048414919,1111
2022-01-24,32942.04086499902,32942.04086499902,0.0,16997.754244589567,TECL,bear_tqqq_oversold,1582.8355427333954,560
2022-01-25,30775.40756421777,30775.40756421777,0.0,16997.754244589567,TECL,bear_tqqq_oversold,1582.8355427333954,560
2022-01-26,31153.875993025562,31153.875993025562,0.0,16997.754244589567,TQQQ,bull_trend,1676.4565060260502,1164
2022-01-27,30379.902896016203,30379.902896016203,0.0,16997.754244589567,TECL,bear_tqqq_oversold,1639.258147328459,553
2022-01-28,34085.73321446713,34085.73321446713,0.0,16997.754244589567,TECL,bear_tqqq_oversold,1639.258147328459,553
2022-01-31,36834.6184856364,36834.6184856364,0.0,16997.754244589567,TQQQ,bull_trend,1718.3177654215579,1192
2022-02-01,37504.79336661784,37504.79336661784,0.0,16997.754244589567,TQQQ,bull_trend,1718.3177654215579,1192
2022-02-02,38351.04179496257,38351.04179496257,0.0,16997.754244589567,TQQQ,bull_trend,1718.3177654215579,1192
2022-02-03,33943.76020926921,33943.76020926921,0.0,16997.754244589567,TQQQ,bull_trend,1718.3177654215579,1192
2022-02-04,35056.94044608562,35056.94044608562,0.0,16997.754244589567,TQQQ,bull_trend,1718.3177654215579,1192
