date,equity,holding
2023-10-10,24616.94201582119,TQQQ
2023-10-11,25114.02806394741,TQQQ
2023-10-12,24835.173693830224,TQQQ
2023-10-13,23944.062796766015,TQQQ
2023-10-16,24707.870093518944,TQQQ
2023-10-17,24483.57543104336,TQQQ
2023-10-18,23501.538840467187,TQQQ
2023-10-19,22907.46649854824,TQQQ
2023-10-20,21931.48573988125,TQQQ
2023-10-23,22113.344279462548,TQQQ
2023-10-24,22701.35363691494,TQQQ
2023-10-25,21131.305304700585,TQQQ
2023-10-26,19996.948697610344,TECL
2023-10-27,20758.934388000904,BSV
2023-10-30,20735.384261660085,BSV
2023-10-31,20730.160520400663,BSV
2023-11-01,20813.016649293197,BSV
2023-11-02,21091.146351298365,TQQQ
2023-11-03,21797.558166941675,TQQQ
2023-11-06,22034.867962321314,TQQQ
2023-11-07,22625.38040967849,TQQQ
2023-11-08,22664.01425596145,TQQQ
2023-11-09,22150.75864835647,TQQQ
2023-11-10,23558.06253858474,TQQQ
2023-11-13,23353.866848429712,TQQQ
2023-11-14,24755.64882703689,TQQQ
2023-11-15,24821.874866923365,TQQQ
2023-11-16,24860.50654264358,TQQQ
2023-11-17,24877.059254130396,TQQQ
2023-11-20,25726.96046110061,TQQQ
2023-11-21,25279.937405070337,TQQQ
2023-11-22,25561.39861722854,TQQQ
2023-11-24,25439.983849009546,TQQQ
2023-11-27,25368.240238627466,TQQQ
2023-11-28,25561.39861722854,TQQQ
2023-11-29,25473.1001247969,TQQQ
2023-11-30,25268.897922953638,TQQQ
2023-12-01,25473.1001247969,TQQQ
2023-12-04,24777.725620707544,TQQQ
2023-12-05,24948.80937620071,TQQQ
2023-12-06,24523.8587727156,TQQQ
2023-12-07,25506.207718333277,TQQQ
2023-12-08,25798.70407148269,TQQQ
2023-12-11,26427.854706248316,TQQQ
2023-12-12,27040.446117838892,TQQQ
2023-12-13,27956.569023570093,TQQQ
2023-12-14,27580.43933816249,UVXY
2023-12-15,28830.93933816249,UVXY
2023-12-18,28922.43933816249,UVXY
2023-12-19,29562.93933816249,UVXY
2023-12-20,32033.43933816249,UVXY
2023-12-21,31645.27395277418,TQQQ
2023-12-22,31765.185911468638,TQQQ
2023-12-26,32316.82881956495,TQQQ
2023-12-27,32478.719707779062,TQQQ
2023-12-28,32400.77024298109,TQQQ
2023-12-29,31975.0523837129,TQQQ
2024-01-02,30434.071834854258,TQQQ
2024-01-03,29510.68095808424,TQQQ
2024-01-04,29042.986517242563,TQQQ
2024-01-05,29144.917904190195,TQQQ
2024-01-08,30805.824499420298,TQQQ
2024-01-09,30997.696312240732,TQQQ
2024-01-10,31579.315449051035,TQQQ
2024-01-11,31723.216373733652,TQQQ
2024-01-12,31759.19630079664,TQQQ
2024-01-16,31741.206337265146,TQQQ
2024-01-17,31219.551397613657,TQQQ
2024-01-18,32490.71066885389,TQQQ
2024-01-19,34277.53292112745,TQQQ
2024-01-22,34409.445232681406,TQQQ
2024-01-23,34799.19020872511,TQQQ
2024-01-24,35344.83176641859,TQQQ
2024-01-25,36094.03573889774,UVXY
2024-01-26,35051.403603720544,TQQQ
2024-01-29,36029.55832784164,TQQQ
2024-01-30,35345.45017354476,TQQQ
2024-01-31,33371.15024678695,TQQQ
2024-02-01,34487.31891744125,TQQQ
2024-02-02,36131.57016866195,TQQQ
2024-02-05,35957.544717001794,TQQQ
2024-02-06,35759.51316182601,TQQQ
2024-02-07,36773.66999166,TQQQ
2024-02-08,36917.69016377914,TQQQ
2024-02-09,37949.849221396325,TQQQ
2024-02-12,37523.78318135726,TQQQ
2024-02-13,35831.52442281234,TQQQ
2024-02-14,36911.686288046716,TQQQ
2024-02-15,37205.732857870935,TQQQ
2024-02-16,36233.58905904281,TQQQ
2024-02-20,35435.46601216781,TQQQ
2024-02-21,35015.406197714685,TQQQ
2024-02-22,37889.83631246078,TQQQ
2024-02-23,37559.7923366307,TQQQ
2024-02-26,37511.78482930648,TQQQ
2024-02-27,37733.81543843734,TQQQ
2024-02-28,37151.72852437484,TQQQ
2024-02-29,38003.85825459945,TQQQ
2024-03-01,39666.10938374984,TQQQ
2024-03-04,39216.0442897557,TQQQ
2024-03-05,37211.73673360336,TQQQ
2024-03-06,37865.8372585057,TQQQ
2024-03-07,39474.08170430648,TQQQ
2024-03-08,37823.82892720687,TQQQ
2024-03-11,37403.76676290023,TQQQ
2024-03-12,38915.996194052575,TQQQ
2024-03-13,38051.86341207015,TQQQ
2024-03-14,37757.81919209945,TQQQ
2024-03-15,36443.61896626937,TQQQ
2024-03-18,37421.76664082992,TQQQ
2024-03-19,37667.808053183435,TQQQ
2024-03-20,38941.5813991307,TQQQ
2024-03-21,39423.38361470687,TQQQ
2024-03-22,39501.67838399398,TQQQ
2024-03-25,39116.23191182601,TQQQ
2024-03-26,38766.92383687484,TQQQ
2024-03-27,39092.136513876794,TQQQ
2024-03-28,38857.26160542953,TQQQ
2024-04-01,39086.11618916976,TQQQ
2024-04-02,38086.36866109359,TQQQ
2024-04-03,38327.27799336898,TQQQ
2024-04-04,36604.81891744125,TQQQ
2024-04-05,37833.425728964685,TQQQ
2024-04-08,37857.51407735336,TQQQ
2024-04-09,38230.91520040023,TQQQ
2024-04-10,37273.32639424789,TQQQ
2024-04-11,38941.5813991307,TQQQ
2024-04-12,37146.854928183435,TQQQ
2024-04-15,35370.19178121078,TQQQ
2024-04-16,35376.214455771325,TQQQ
2024-04-17,34129.546670126794,TQQQ
2024-04-18,33551.38166158187,TQQQ
2024-04-19,31581.999978232263,TQQQ
2024-04-22,32449.248665976404,TQQQ
2024-04-23,33816.37229268539,TQQQ
2024-04-24,34129.546670126794,TQQQ
2024-04-25,33611.606057333825,TQQQ
2024-04-26,35075.08777730453,TQQQ
2024-04-29,35472.57959859359,TQQQ
2024-04-30,33545.35663716781,TQQQ
2024-05-01,32858.783486533044,TQQQ
2024-05-02,34009.09317891586,TQQQ
2024-05-03,35930.29816548812,TQQQ
2024-05-06,37050.48743550765,TQQQ
2024-05-07,37050.48743550765,TQQQ
2024-05-08,36984.24271504867,TQQQ
2024-05-09,37176.96830098617,TQQQ
2024-05-10,37417.86588399398,TQQQ
2024-05-13,37652.752541708825,TQQQ
2024-05-14,38321.255318808435,TQQQ
2024-05-15,40007.57599751937,TQQQ
2024-05-16,39772.69403951156,TQQQ
2024-05-17,39688.37424581039,TQQQ
2024-05-20,40471.30783956039,TQQQ
2024-05-21,40670.0514003514,TQQQ
2024-05-22,40645.96540181625,TQQQ
2024-05-23,40067.800393271325,TQQQ
2024-05-24,41139.817666220544,TQQQ
2024-05-28,41567.420510458825,TQQQ
2024-05-29,40736.307870077966,TQQQ
2024-05-30,39483.608010458825,TQQQ
2024-05-31,39441.449288535,TQQQ
2024-06-03,39808.823037314294,TQQQ
2024-06-04,40091.88874166,TQQQ
2024-06-05,42404.5511256932,TQQQ
2024-06-06,42356.38382832992,TQQQ
2024-06-07,42205.8099147557,TQQQ
2024-06-10,42633.40805928695,TQQQ
2024-06-11,43476.57309834945,TQQQ
2024-06-12,45318.06213788648,UVXY
2024-06-13,45318.06213788648,UVXY
2024-06-14,47210.86380414625,UVXY
2024-06-17,46810.46435956617,UVXY
2024-06-18,46555.6626933064,UVXY
2024-06-20,48703.263248726325,UVXY
2024-06-21,47541.73672263328,TQQQ
2024-06-24,46012.9592072219,TQQQ
2024-06-25,47468.93193213645,TQQQ
2024-06-26,47750.89131323997,TQQQ
2024-06-27,48079.746087715066,TQQQ
2024-06-28,47361.14732520286,TQQQ
2024-07-01,48098.01474539939,TQQQ
2024-07-02,49498.65128485862,TQQQ
2024-07-03,50655.712033912576,TQQQ
2024-07-05,52117.24725501243,TQQQ
2024-07-08,52814.674635910735,UVXY
2024-07-09,52814.674635910735,UVXY
2024-07-10,52628.67392637704,UVXY
2024-07-11,51925.18632627442,TQQQ
2024-07-12,52725.95954633668,TQQQ
2024-07-15,53098.398740062265,TQQQ
2024-07-16,53135.657136210946,TQQQ
2024-07-17,48697.265774974374,TQQQ
2024-07-18,48008.224313029794,TQQQ
2024-07-19,46779.13154340699,TQQQ
2024-07-22,48703.47148633912,TQQQ
2024-07-23,48206.87463499024,TQQQ
2024-07-24,43296.70444227174,TQQQ
2024-07-25,41943.463666209725,TQQQ
2024-07-26,43067.02797628358,TQQQ
2024-07-29,43302.919804820565,TQQQ
2024-07-30,41645.500247249154,TQQQ
2024-07-31,45053.44192243531,TQQQ
2024-08-01,41999.331958064584,TQQQ
2024-08-02,39131.45124174073,TQQQ
2024-08-05,35953.18603254273,TQQQ
2024-08-06,36784.9974606128,TQQQ
2024-08-07,35686.265647182016,TQQQ
2024-08-08,38709.33257795289,TQQQ
2024-08-09,39199.72854352906,TQQQ
2024-08-12,39448.03179479554,TQQQ
2024-08-13,42123.484790095834,TQQQ
2024-08-14,42191.764504680184,TQQQ
2024-08-15,45165.168854960946,TQQQ
2024-08-16,45276.910264262704,TQQQ
2024-08-19,46928.11687208131,TQQQ
2024-08-20,46654.98836255982,TQQQ
2024-08-21,47257.11126066163,TQQQ
2024-08-22,45115.50386167481,TQQQ
2024-08-23,46450.13715482667,TQQQ
2024-08-26,45165.168854960946,TQQQ
2024-08-27,45525.215928325204,TQQQ
2024-08-28,44072.64516569093,TQQQ
2024-08-29,43855.37770963624,TQQQ
2024-08-30,45258.283478984384,TQQQ
2024-09-03,41372.36932493165,TQQQ
2024-09-04,41043.367697963266,TQQQ
2024-09-05,41167.522942790536,TQQQ
2024-09-06,38045.13085103944,TQQQ
2024-09-09,39361.12770772889,TQQQ
2024-09-10,40348.127763042,TQQQ
2024-09-11,42750.44018484071,TQQQ
2024-09-12,43936.085736522225,TQQQ
2024-09-13,44476.13704420045,TQQQ
2024-09-16,43917.458951243905,TQQQ
2024-09-17,43942.28662229493,TQQQ
2024-09-18,43402.23531461671,TQQQ
2024-09-19,46481.17053724244,TQQQ
2024-09-20,46201.83631635621,TQQQ
2024-09-23,46524.62981916383,TQQQ
2024-09-24,47145.379502543954,TQQQ
2024-09-25,47301.0627529712,TQQQ
2024-09-26,48247.650887736825,TQQQ
2024-09-27,47462.98549390748,TQQQ
2024-09-30,47811.72620511964,TQQQ
2024-10-01,45899.865243205575,TQQQ
2024-10-02,46061.792809733895,TQQQ
2024-10-03,45962.153985271005,TQQQ
2024-10-04,47487.90002561524,TQQQ
2024-10-07,46011.96857191041,TQQQ
2024-10-08,47892.68516279176,TQQQ
2024-10-09,48982.50652051881,TQQQ
2024-10-10,48820.58377958253,TQQQ
2024-10-11,48938.91212202027,TQQQ
2024-10-14,50122.13281370118,TQQQ
2024-10-15,48228.975846538095,TQQQ
2024-10-16,48204.06131483033,TQQQ
2024-10-17,48341.064698466806,TQQQ
2024-10-18,49150.639798411874,TQQQ
2024-10-21,49405.97152448609,TQQQ
2024-10-22,49542.97973371461,TQQQ
2024-10-23,47375.79669691041,TQQQ
2024-10-24,48440.703522929696,TQQQ
2024-10-25,49212.91888929322,TQQQ
2024-10-28,49256.508462199716,TQQQ
2024-10-29,50545.60746885255,TQQQ
2024-10-30,49480.70064283326,TQQQ
2024-10-31,45918.55476118043,TQQQ
2024-11-01,46840.23318983033,TQQQ
2024-11-04,46429.22303892091,TQQQ
2024-11-05,48091.96763730958,TQQQ
2024-11-06,51778.662049541024,TQQQ
2024-11-07,54076.62345624879,TQQQ
2024-11-08,54201.16716123536,TQQQ
2024-11-11,54107.75335050538,TQQQ
2024-11-12,53827.51191831544,TQQQ
2024-11-13,53603.329388865975,TQQQ
2024-11-14,52525.958058604745,TQQQ
2024-11-15,48920.22260404542,TQQQ
2024-11-18,49854.35106016114,TQQQ
2024-11-19,50800.93919492677,TQQQ
2024-11-20,50744.88994337037,TQQQ
2024-11-21,51218.18401075318,TQQQ
2024-11-22,51398.78661848023,TQQQ
2024-11-25,51622.969147929696,TQQQ
2024-11-26,52382.72966123536,TQQQ
2024-11-27,51180.82427717164,TQQQ
2024-11-29,52420.0893948169,TQQQ
2024-12-02,54033.033883342294,TQQQ
2024-12-03,54487.63843275025,TQQQ
2024-12-04,56380.80505109742,TQQQ
2024-12-05,55938.64570356324,TQQQ
2024-12-06,57308.70849348023,TQQQ
2024-12-09,56032.06433988526,TQQQ
2024-12-10,55452.90643430665,TQQQ
2024-12-11,58273.97649503663,TQQQ
2024-12-12,57171.69545865968,TQQQ
2024-12-13,58342.47577405885,TQQQ
2024-12-16,60764.990536937265,TQQQ
2024-12-17,59986.54050565675,TQQQ
2024-12-18,53790.152184733895,TQQQ
2024-12-19,53067.751405009774,TQQQ
2024-12-20,54375.5447552295,TQQQ
2024-12-23,55815.75717664674,TQQQ
2024-12-24,57927.65340543702,TQQQ
2024-12-26,57808.939015635995,TQQQ
2024-12-27,55565.830113658456,TQQQ
2024-12-30,53441.4307758899,TQQQ
2024-12-31,52110.556618938,TQQQ
2025-01-02,51798.147790202645,TQQQ
2025-01-03,54153.726765880136,TQQQ
2025-01-06,55909.4749996753,TQQQ
2025-01-07,53041.54844022706,TQQQ
2025-01-08,53079.03363920167,TQQQ
2025-01-10,50673.4663555713,TQQQ
2025-01-13,50173.612229594735,TQQQ
2025-01-14,50004.90953184083,TQQQ
2025-01-15,53203.99717069581,TQQQ
2025-01-16,52173.04321027711,TQQQ
2025-01-17,54616.10051847413,TQQQ
2025-01-21,55478.356606730966,TQQQ
2025-01-22,57527.77106977418,TQQQ
2025-01-23,57865.17646528199,TQQQ
2025-01-24,56871.7077038379,TQQQ
2025-01-27,52116.80576063111,TQQQ
2025-01-28,54309.93600583985,TQQQ
2025-01-29,53991.273209819345,TQQQ
2025-01-30,54634.83829236939,TQQQ
2025-01-31,54353.67034650758,TQQQ
2025-02-03,53104.02055479005,TQQQ
2025-02-04,54934.7584889026,TQQQ
2025-02-05,55615.813596019296,TQQQ
2025-02-06,56409.329125651864,TQQQ
2025-02-07,54359.91948820069,TQQQ
2025-02-10,56178.15913892701,TQQQ
2025-02-11,55797.00975156739,TQQQ
2025-02-12,55903.23550916627,TQQQ
2025-02-13,58146.34441114381,TQQQ
2025-02-14,58796.15380979493,TQQQ
2025-02-18,59146.062314281015,TQQQ
2025-02-19,59152.30663038209,TQQQ
2025-02-20,58465.002381572274,TQQQ
2025-02-21,54972.243687877206,TQQQ
2025-02-24,53091.52227140382,TQQQ
2025-02-25,51167.08099103883,TQQQ
2025-02-26,51479.48981977418,TQQQ
2025-02-27,47430.63955045655,TQQQ
2025-02-28,49480.058839091806,TQQQ
2025-03-03,46455.90856290772,TQQQ
2025-03-04,45974.80668760255,TQQQ
2025-03-05,47661.82401395753,TQQQ
2025-03-06,43931.63654066041,TQQQ
2025-03-07,45123.87994175453,TECL
2025-03-10,39724.838765912245,TECL
2025-03-11,39202.548154645156,TECL
2025-03-12,40957.68998508949,TECL
2025-03-13,38783.498700909804,TECL
2025-03-14,41331.7477180129,BSV
2025-03-17,41316.62623602768,BSV
2025-03-18,41351.90833390307,BSV
2025-03-19,41412.398342114306,BSV
2025-03-20,41437.594011639056,BSV
2025-03-21,41462.80192197491,BSV
2025-03-24,41558.834445422646,TQQQ
2025-03-25,42262.90051597929,TQQQ
2025-03-26,40029.563144153115,TQQQ
2025-03-27,40014.62779111049,BSV
2025-03-28,40112.02663898513,BSV
2025-03-31,40131.50246608494,BSV
2025-04-01,40170.599991864045,BSV
2025-04-02,40146.16058858637,BSV
2025-04-03,39581.844650695566,TECL
