date,equity,holding
2023-10-10,24889.958429951283,TQQQ
2023-10-11,25393.009510655018,TQQQ
2023-10-12,25110.808888096424,TQQQ
2023-10-13,24209.004660267445,TQQQ
2023-10-16,24981.97764458141,TQQQ
2023-10-17,24754.991446156117,TQQQ
2023-10-18,23761.17041649303,TQQQ
2023-10-19,23159.969206471058,TQQQ
2023-10-20,22172.276678700062,TQQQ
2023-10-23,22356.317520756336,TQQQ
2023-10-24,22951.382990498158,TQQQ
2023-10-25,21836.521423430284,BSV
2023-10-26,21215.791620751625,TECL
2023-10-27,21378.55597176441,SPXL
2023-10-30,21621.51737582098,BSV
2023-10-31,21616.059466849925,BSV
2023-11-01,22157.948961474576,TQQQ
2023-11-02,23276.16147062985,TQQQ
2023-11-03,24058.30460570065,TQQQ
2023-11-06,24321.05534575192,TQQQ
2023-11-07,24974.874048449674,TQQQ
2023-11-08,25017.649660327115,TQQQ
2023-11-09,24449.370165087857,TQQQ
2023-11-10,26007.544946887174,TQQQ
2023-11-13,25781.45833037106,TQQQ
2023-11-14,27333.519220568814,TQQQ
2023-11-15,27406.84506437985,TQQQ
2023-11-16,27449.618272998014,TQQQ
2023-11-17,27467.945528247037,TQQQ
2023-11-20,28408.9609243652,TQQQ
2023-11-21,27914.01448271481,TQQQ
2023-11-22,28225.64991972653,TQQQ
2023-11-24,28091.218805529752,TQQQ
2023-11-27,28011.78387663571,TQQQ
2023-11-28,28225.64991972653,TQQQ
2023-11-29,28127.885332324186,TQQQ
2023-11-30,27901.79150603024,TQQQ
2023-12-01,28127.885332324186,TQQQ
2023-12-04,27357.962770678678,TQQQ
2023-12-05,27547.387666918912,TQQQ
2023-12-06,27076.87996885983,TQQQ
2023-12-07,28164.54224608151,TQQQ
2023-12-08,28488.395853259244,TQQQ
2023-12-11,29184.994974352994,TQQQ
2023-12-12,29863.25963041989,TQQQ
2023-12-13,30877.596063830533,TQQQ
2023-12-14,30454.14273290151,UVXY
2023-12-15,31827.64273290151,UVXY
2023-12-18,31928.14273290151,UVXY
2023-12-19,32631.64273290151,UVXY
2023-12-20,35345.14273290151,UVXY
2023-12-21,34542.84799561606,TQQQ
2023-12-22,34673.7673071395,TQQQ
2023-12-26,35276.048435069184,TQQQ
2023-12-27,35452.80014405356,TQQQ
2023-12-28,35367.69528565512,TQQQ
2023-12-29,34902.898532725434,TQQQ
2024-01-02,33220.46322999106,TQQQ
2024-01-03,32212.309421397305,TQQQ
2024-01-04,31701.682834483243,TQQQ
2024-01-05,31812.971042491055,TQQQ
2024-01-08,33626.34103760825,TQQQ
2024-01-09,33835.825778819184,TQQQ
2024-01-10,34470.83481202231,TQQQ
2024-01-11,34627.94516358481,TQQQ
2024-01-12,34667.22787842856,TQQQ
2024-01-16,34647.586521006684,TQQQ
2024-01-17,34078.04611573325,TQQQ
2024-01-18,35465.89181885825,TQQQ
2024-01-19,37416.735935069184,TQQQ
2024-01-22,37560.75717530356,TQQQ
2024-01-23,37986.278903819184,TQQQ
2024-01-24,38582.00778565512,TQQQ
2024-01-25,39851.83390389889,UVXY
2024-01-26,39005.57843520751,TQQQ
2024-01-29,40094.09314849487,TQQQ
2024-01-30,39332.800713802484,TQQQ
2024-01-31,37135.75103881469,TQQQ
2024-02-01,38377.85107734313,TQQQ
2024-02-02,40207.614442135,TQQQ
2024-02-05,40013.95462539306,TQQQ
2024-02-06,39793.58022430053,TQQQ
2024-02-07,40922.15896918884,TQQQ
2024-02-08,41082.42817046752,TQQQ
2024-02-09,42231.04023864379,TQQQ
2024-02-12,41756.90343597045,TQQQ
2024-02-13,39873.71613242736,TQQQ
2024-02-14,41075.7469094049,TQQQ
2024-02-15,41402.96918799987,TQQQ
2024-02-16,40321.14358070007,TQQQ
2024-02-20,39432.972560192255,TQQQ
2024-02-21,38965.51963355651,TQQQ
2024-02-22,42164.2563927423,TQQQ
2024-02-23,41796.97531249633,TQQQ
2024-02-26,41743.55137374511,TQQQ
2024-02-27,41990.6325142633,TQQQ
2024-02-28,41342.871833110956,TQQQ
2024-02-29,42291.14282348266,TQQQ
2024-03-01,44140.93689658752,TQQQ
2024-03-04,43640.09335448852,TQQQ
2024-03-05,41409.650449062494,TQQQ
2024-03-06,42137.549653316644,TQQQ
2024-03-07,43927.24375655761,TQQQ
2024-03-08,42090.801745678094,TQQQ
2024-03-11,41623.34620406738,TQQQ
2024-03-12,43306.1924298059,TQQQ
2024-03-13,42344.564147258905,TQQQ
2024-03-14,42017.34448363891,TQQQ
2024-03-15,40554.87004401794,TQQQ
2024-03-18,41643.376912380365,TQQQ
2024-03-19,41917.17786719909,TQQQ
2024-03-20,43334.66427734008,TQQQ
2024-03-21,43870.825671459344,TQQQ
2024-03-22,43957.95402267089,TQQQ
2024-03-25,43529.01967742553,TQQQ
2024-03-26,43140.301032329706,TQQQ
2024-03-27,43502.20572402587,TQQQ
2024-03-28,43240.83113029113,TQQQ
2024-04-01,43495.50615813842,TQQQ
2024-04-02,42382.96243980041,TQQQ
2024-04-03,42651.052289272455,TQQQ
2024-04-04,40734.25732734313,TQQQ
2024-04-05,42101.48130347839,TQQQ
2024-04-08,42128.28741195312,TQQQ
2024-04-09,42543.81739547363,TQQQ
2024-04-10,41478.1889431726,TQQQ
2024-04-11,43334.66427734008,TQQQ
2024-04-12,41337.44837501159,TQQQ
2024-04-15,39360.33378532043,TQQQ
2024-04-16,39367.035966182855,TQQQ
2024-04-17,37979.71329238525,TQQQ
2024-04-18,37336.31700446716,TQQQ
2024-04-19,35144.740472103265,TQQQ
2024-04-22,36109.83621146789,TQQQ
2024-04-23,37631.20511748901,TQQQ
2024-04-24,37979.71329238525,TQQQ
2024-04-25,37403.33619811645,TQQQ
2024-04-26,39031.934767986444,TQQQ
2024-04-29,39474.27347495666,TQQQ
2024-04-30,37329.612208629755,TQQQ
2024-05-01,36565.57666518798,TQQQ
2024-05-02,37845.66967513671,TQQQ
2024-05-03,39983.63399055114,TQQQ
2024-05-06,41230.20825126281,TQQQ
2024-05-07,41230.20825126281,TQQQ
2024-05-08,41156.48949172607,TQQQ
2024-05-09,41370.959279323724,TQQQ
2024-05-10,41639.03605392089,TQQQ
2024-05-13,41900.42372253051,TQQQ
2024-05-14,42644.35010841003,TQQQ
2024-05-15,44520.92937018981,TQQQ
2024-05-16,44259.546931530145,TQQQ
2024-05-17,44165.713784481195,TQQQ
2024-05-20,45036.98160674682,TQQQ
2024-05-21,45258.14834525695,TQQQ
2024-05-22,45231.344851757196,TQQQ
2024-05-23,44587.948563839105,TQQQ
2024-05-24,45780.91583755126,TQQQ
2024-05-28,46256.76283385864,TQQQ
2024-05-29,45331.88017966857,TQQQ
2024-05-30,43937.84486510864,TQQQ
2024-05-31,43890.92959907165,TQQQ
2024-06-03,44299.75217177978,TQQQ
2024-06-04,44614.75467231384,TQQQ
2024-06-05,47188.342438961176,TQQQ
2024-06-06,47134.740681911615,TQQQ
2024-06-07,46967.17831542602,TQQQ
2024-06-10,47443.02008178344,TQQQ
2024-06-11,48381.314942623285,TQQQ
2024-06-12,50504.10740973399,UVXY
2024-06-13,50504.10740973399,UVXY
2024-06-14,52615.309268254496,UVXY
2024-06-17,52168.70988776133,UVXY
2024-06-18,51884.508029240824,UVXY
2024-06-20,54279.90864874766,UVXY
2024-06-21,54013.35332380292,TQQQ
2024-06-24,52276.38612257001,TQQQ
2024-06-25,53930.63394056317,TQQQ
2024-06-26,54250.990691051455,TQQQ
2024-06-27,54624.62907300946,TQQQ
2024-06-28,53808.171172008486,TQQQ
2024-07-01,54645.38556562421,TQQQ
