date,equity,holding
2023-10-10,25309.550606526722,TQQQ
2023-10-11,25821.35040167748,TQQQ
2023-10-12,25534.241942204822,TQQQ
2023-10-13,24616.754162587513,TQQQ
2023-10-16,25403.17015532433,TQQQ
2023-10-17,25172.236370839466,TQQQ
2023-10-18,24161.13149718224,TQQQ
2023-10-19,23549.474613942493,TQQQ
2023-10-20,22544.604824818958,TQQQ
2023-10-23,21956.77017456175,TECS
2023-10-24,21956.100765252144,TQQQ
2023-10-25,20427.501709008247,TQQQ
2023-10-26,21384.98032889629,TECS
2023-10-27,21045.030011513478,TECS
2023-10-30,20610.83951846148,BSV
2023-10-31,20605.633790102947,BSV
2023-11-01,20688.204208206196,BSV
2023-11-02,21045.518534016894,TQQQ
2023-11-03,21750.68885262041,TQQQ
2023-11-06,21987.5815833333,TQQQ
2023-11-07,22577.056223225878,TQQQ
2023-11-08,22615.622171712206,TQQQ
2023-11-09,22103.26859505205,TQQQ
2023-11-10,23508.099191975878,TQQQ
2023-11-13,23304.262369466112,TQQQ
2023-11-14,24703.58075935869,TQQQ
2023-11-15,24769.690409016894,TQQQ
2023-11-16,24808.254190755175,TQQQ
2023-11-17,24824.777811360644,TQQQ
2023-11-20,25673.185343098925,TQQQ
2023-11-21,25226.947916341112,TQQQ
2023-11-22,25507.914469075487,TQQQ
2023-11-24,25386.71308357744,TQQQ
2023-11-27,25315.09556038408,TQQQ
2023-11-28,25507.914469075487,TQQQ
2023-11-29,25419.771158528612,TQQQ
2023-11-30,25215.927835774706,TQQQ
2023-12-01,25419.771158528612,TQQQ
2023-12-04,24725.618753743456,TQQQ
2023-12-05,24896.401834798144,TQQQ
2023-12-06,24472.198068929003,TQQQ
2023-12-07,25452.820566487597,TQQQ
2023-12-08,25744.802866292284,TQQQ
2023-12-11,26372.847788167284,TQQQ
2023-12-12,26984.362589192675,TQQQ
2023-12-13,27898.875437093066,TQQQ
2023-12-14,28530.987728992644,UVXY
2023-12-15,29822.487728992644,UVXY
2023-12-18,29916.987728992644,UVXY
2023-12-19,30578.487728992644,UVXY
2023-12-20,33129.987728992644,UVXY
2023-12-21,32566.462112080808,TQQQ
2023-12-22,32689.78342784619,TQQQ
2023-12-26,33257.11074031567,TQQQ
2023-12-27,33423.60453761792,TQQQ
2023-12-28,33343.43880046582,TQQQ
2023-12-29,32905.616859090085,TQQQ
