Time,Symbol,Price,Quantity,Type,Status,Value,Tag
2016-03-22T13:35:00Z,QQQ,0,-1163,Limit,Canceled,0,"Bracket canceled before MOC closing-auction fill" 
2016-03-22T19:40:00Z,QQQ,108.12,-1163,Market On Close,Filled,-125743.56,"EXIT_EOD" 
2016-03-23T13:35:00Z,QQQ,107.86,-1192,Market,Filled,-128569.12,"ENTRY_SHORT | estimate=107.87 | stop=107.93 | shares=1192" 
2016-03-23T13:35:00Z,QQQ,107.93,1192,Stop Market,Filled,128652.56,"EXIT_STOP" 
2016-03-23T13:35:00Z,QQQ,0,1192,Limit,Canceled,0,"Sibling canceled after STOP" 
2016-03-24T13:35:00Z,QQQ,106.65,-1202,Market,Filled,-128193.3,"ENTRY_SHORT | estimate=106.66 | stop=106.74 | shares=1202" 
2016-03-24T13:35:00Z,QQQ,106.74,1202,Stop Market,Filled,128301.48,"EXIT_STOP" 
2016-03-24T13:35:00Z,QQQ,0,1202,Limit,Canceled,0,"Sibling canceled after STOP" 
2016-03-28T13:35:00Z,QQQ,107.33,-1190,Market,Filled,-127722.7,"ENTRY_SHORT | estimate=107.34 | stop=107.58 | shares=1190" 
2016-03-28T13:35:00Z,QQQ,0,1190,Stop Market,Canceled,0,"Bracket canceled before MOC closing-auction fill" 
2016-03-28T13:35:00Z,QQQ,0,1190,Limit,Canceled,0,"Bracket canceled before MOC closing-auction fill" 
2016-03-28T19:40:00Z,QQQ,107.11,1190,Market On Close,Filled,127460.9,"EXIT_EOD" 
2016-03-29T13:35:00Z,QQQ,106.94,1205,Market,Filled,128862.7,"ENTRY_LONG | estimate=106.93 | stop=106.86 | shares=1205" 
2016-03-29T13:35:00Z,QQQ,106.86,-1205,Stop Market,Filled,-128766.3,"EXIT_STOP" 
2016-03-29T13:35:00Z,QQQ,0,-1205,Limit,Canceled,0,"Sibling canceled after STOP" 
2016-03-30T13:35:00Z,QQQ,109.44,-1173,Market,Filled,-128373.12,"ENTRY_SHORT | estimate=109.45 | stop=109.49 | shares=1173" 
2016-03-30T13:35:00Z,QQQ,109.49,1173,Stop Market,Filled,128431.77,"EXIT_STOP" 
2016-03-30T13:35:00Z,QQQ,0,1173,Limit,Canceled,0,"Sibling canceled after STOP" 
2016-03-31T13:35:00Z,QQQ,109.37,1172,Market,Filled,128181.64,"ENTRY_LONG | estimate=109.37 | stop=109.24 | shares=1172" 
2016-03-31T13:35:00Z,QQQ,109.24,-1172,Stop Market,Filled,-128029.28,"EXIT_STOP" 
2016-03-31T13:35:00Z,QQQ,0,-1172,Limit,Canceled,0,"Sibling canceled after STOP" 
2016-04-04T13:35:00Z,QQQ,110.26,-1157,Market,Filled,-127570.82,"ENTRY_SHORT | estimate=110.26 | stop=110.36 | shares=1157" 
2016-04-04T13:35:00Z,QQQ,110.36,1157,Stop Market,Filled,127686.52,"EXIT_STOP" 
2016-04-04T13:35:00Z,QQQ,0,1157,Limit,Canceled,0,"Sibling canceled after STOP" 
2016-04-05T13:35:00Z,QQQ,109.06,-1165,Market,Filled,-127054.9,"ENTRY_SHORT | estimate=109.07 | stop=109.19 | shares=1165" 
2016-04-05T13:35:00Z,QQQ,109.19,1165,Stop Market,Filled,127206.35,"EXIT_STOP" 
2016-04-05T13:35:00Z,QQQ,0,1165,Limit,Canceled,0,"Sibling canceled after STOP" 
2016-04-06T13:35:00Z,QQQ,109.23,1158,Market,Filled,126488.34,"ENTRY_LONG | estimate=109.22 | stop=108.99 | shares=1158" 
2016-04-06T13:35:00Z,QQQ,0,-1158,Stop Market,Canceled,0,"Bracket canceled before MOC closing-auction fill" 
2016-04-06T13:35:00Z,QQQ,0,-1158,Limit,Canceled,0,"Bracket canceled before MOC closing-auction fill" 
2016-04-06T19:40:00Z,QQQ,110.67,-1158,Market On Close,Filled,-128155.86,"EXIT_EOD" 
2016-04-07T13:35:00Z,QQQ,110.1,1209,Market,Filled,133110.9,"ENTRY_LONG | estimate=110.09 | stop=109.95 | shares=1209" 
2016-04-07T13:35:00Z,QQQ,109.95,-1209,Stop Market,Filled,-132929.55,"EXIT_STOP" 
2016-04-07T13:35:00Z,QQQ,0,-1209,Limit,Canceled,0,"Sibling canceled after STOP" 
2016-04-08T13:35:00Z,QQQ,109.65,-1207,Market,Filled,-132347.55,"ENTRY_SHORT | estimate=109.66 | stop=109.80 | shares=1207" 
2016-04-08T13:35:00Z,QQQ,109.8,1207,Stop Market,Filled,132528.6,"EXIT_STOP" 
2016-04-08T13:35:00Z,QQQ,0,1207,Limit,Canceled,0,"Sibling canceled after STOP" 
2016-04-11T13:35:00Z,QQQ,109.37,-1097,Market,Filled,-119978.89,"ENTRY_SHORT | estimate=109.37 | stop=109.67 | shares=1097" 
2016-04-11T13:35:00Z,QQQ,109.67,1097,Stop Market,Filled,120307.99,"EXIT_STOP" 
2016-04-11T13:35:00Z,QQQ,0,1097,Limit,Canceled,0,"Sibling canceled after STOP" 
2016-04-12T13:35:00Z,QQQ,108.46,-1018,Market,Filled,-110412.28,"ENTRY_SHORT | estimate=108.47 | stop=108.79 | shares=1018" 
2016-04-12T13:35:00Z,QQQ,108.79,1018,Stop Market,Filled,110748.22,"EXIT_STOP" 
2016-04-12T13:35:00Z,QQQ,0,1018,Limit,Canceled,0,"Sibling canceled after STOP" 
2016-04-13T13:35:00Z,QQQ,110.24,-1170,Market,Filled,-128980.8,"ENTRY_SHORT | estimate=110.26 | stop=110.37 | shares=1170" 
2016-04-13T13:35:00Z,QQQ,110.37,1170,Stop Market,Filled,129132.9,"EXIT_STOP" 
2016-04-13T13:35:00Z,QQQ,0,1170,Limit,Canceled,0,"Sibling canceled after STOP" 
2016-04-14T13:35:00Z,QQQ,110.9,-1158,Market,Filled,-128422.2,"ENTRY_SHORT | estimate=110.91 | stop=110.99 | shares=1158" 
2016-04-14T13:35:00Z,QQQ,110.99,1158,Stop Market,Filled,128526.42,"EXIT_STOP" 
2016-04-14T13:35:00Z,QQQ,0,1158,Limit,Canceled,0,"Sibling canceled after STOP" 
2016-04-15T13:35:00Z,QQQ,110.81,-1155,Market,Filled,-127985.55,"ENTRY_SHORT | estimate=110.81 | stop=110.95 | shares=1155" 
2016-04-15T13:35:00Z,QQQ,110.95,1155,Stop Market,Filled,128147.25,"EXIT_STOP" 
2016-04-15T13:35:00Z,QQQ,0,1155,Limit,Canceled,0,"Sibling canceled after STOP" 
2016-04-18T13:35:00Z,QQQ,110.37,1154,Market,Filled,127366.98,"ENTRY_LONG | estimate=110.35 | stop=110.25 | shares=1154" 
2016-04-18T13:35:00Z,QQQ,0,-1154,Stop Market,Canceled,0,"Bracket canceled before MOC closing-auction fill" 
2016-04-18T13:35:00Z,QQQ,0,-1154,Limit,Canceled,0,"Bracket canceled before MOC closing-auction fill" 
2016-04-18T19:40:00Z,QQQ,111.23,-1154,Market On Close,Filled,-128359.42,"EXIT_EOD" 
2016-04-19T13:35:00Z,QQQ,111.07,-887,Market,Filled,-98519.09,"ENTRY_SHORT | estimate=111.07 | stop=111.44 | shares=887" 
