date,open,high,low,close,volume,adj_close
1993-04-14 13:30:00,45.03125,45.0625,44.90625,44.9375,119600,25.127145767211914
1993-04-15 13:30:00,44.90625,45.03125,44.75,44.9375,148600,25.127145767211914
1993-04-16 13:30:00,44.96875,45.03125,44.875,44.9375,47900,25.127145767211914
1993-04-19 13:30:00,44.9375,45.0625,44.71875,44.75,157000,25.022319793701172
1993-04-20 13:30:00,44.6875,44.75,44.25,44.53125,279500,24.899999618530273
1993-04-21 13:30:00,44.625,44.625,44.375,44.5,67900,24.882526397705078
1993-04-22 13:30:00,44.3125,44.6875,43.9375,43.9375,97700,24.5679874420166
1993-04-23 13:30:00,43.84375,43.96875,43.6875,43.75,106000,24.463159561157227
1993-04-26 13:30:00,43.78125,43.9375,43.28125,43.40625,62600,24.27094841003418
1993-04-27 13:30:00,43.34375,43.875,43.34375,43.875,156800,24.533058166503906
1993-04-28 13:30:00,43.8125,43.90625,43.71875,43.78125,85900,24.480627059936523
1993-04-29 13:30:00,43.875,43.96875,43.625,43.96875,85000,24.58548355102539
1993-04-30 13:30:00,44.125,44.28125,44.03125,44.03125,88500,24.62041473388672
1993-05-03 13:30:00,44.09375,44.3125,43.90625,44.3125,80500,24.777692794799805
1993-05-04 13:30:00,44.40625,44.625,44.34375,44.46875,149100,24.865055084228516
1993-05-05 13:30:00,44.46875,44.75,44.46875,44.59375,109000,24.934959411621094
1993-05-06 13:30:00,44.53125,44.5625,44.40625,44.4375,54700,24.847572326660156
1993-05-07 13:30:00,44.46875,44.46875,44.28125,44.34375,68000,24.7951717376709
1993-05-10 13:30:00,44.40625,44.6875,44.40625,44.4375,113900,24.847572326660156
1993-05-11 13:30:00,44.4375,44.625,44.3125,44.625,42600,24.95242691040039
1993-05-12 13:30:00,44.4375,44.59375,44.4375,44.5625,31000,24.91747283935547
1993-05-13 13:30:00,44.375,44.375,44.0,44.03125,129100,24.62041473388672
1993-05-14 13:30:00,44.03125,44.15625,43.96875,44.0,63500,24.602951049804688
1993-05-17 13:30:00,44.125,44.15625,43.9375,44.15625,34000,24.690324783325195
1993-05-18 13:30:00,44.1875,44.21875,43.96875,44.125,105200,24.6728458404541
1993-05-19 13:30:00,44.125,45.03125,43.84375,45.03125,50200,25.17958641052246
1993-05-20 13:30:00,45.03125,45.15625,44.9375,45.15625,98200,25.249475479125977
1993-05-21 13:30:00,45.1875,45.25,44.71875,44.75,221400,25.022319793701172
1993-05-24 13:30:00,44.84375,45.09375,44.84375,44.9375,30500,25.127145767211914
1993-05-25 13:30:00,45.125,45.125,45.03125,45.03125,191800,25.17958641052246
1993-05-26 13:30:00,45.15625,45.625,45.125,45.59375,102400,25.49411392211914
1993-05-27 13:30:00,45.65625,45.65625,45.375,45.4375,53800,25.40673828125
1993-05-28 13:30:00,45.40625,45.40625,45.0,45.21875,79100,25.284427642822266
1993-06-01 13:30:00,45.375,45.8125,45.3125,45.65625,28300,25.52903938293457
1993-06-02 13:30:00,45.53125,45.75,45.34375,45.59375,20300,25.49411392211914
1993-06-03 13:30:00,45.5,45.5,45.34375,45.4375,21600,25.40673828125
1993-06-04 13:30:00,45.3125,45.3125,45.09375,45.28125,32000,25.319372177124023
1993-06-07 13:30:00,45.375,45.375,45.125,45.125,121400,25.232004165649414
1993-06-08 13:30:00,45.0,45.0,44.71875,44.71875,104500,25.004840850830078
1993-06-09 13:30:00,44.875,45.0625,44.8125,44.875,43300,25.092214584350586
1993-06-10 13:30:00,44.84375,44.9375,44.75,44.90625,17900,25.10969352722168
1993-06-11 13:30:00,45.0625,45.15625,44.90625,45.09375,647400,25.214519500732422
1993-06-14 13:30:00,45.15625,45.1875,45.03125,45.03125,64200,25.17958641052246
1993-06-15 13:30:00,45.09375,45.125,44.9375,44.9375,142400,25.127145767211914
1993-06-16 13:30:00,44.9375,45.03125,44.8125,45.03125,330900,25.17958641052246
1993-06-17 13:30:00,45.125,45.1875,45.03125,45.1875,37400,25.266948699951172
1993-06-18 13:30:00,44.84375,44.84375,44.5,44.5,58500,25.05888557434082
1993-06-21 13:30:00,44.625,44.625,44.53125,44.59375,29300,25.111675262451172
1993-06-22 13:30:00,44.65625,44.65625,44.5625,44.625,137500,25.129270553588867
1993-06-23 13:30:00,44.625,44.625,44.21875,44.21875,227600,24.90049171447754
1993-06-24 13:30:00,44.34375,44.8125,44.34375,44.8125,243700,25.23485565185547
1993-06-25 13:30:00,44.78125,44.90625,44.75,44.78125,44800,25.217248916625977
1993-06-28 13:30:00,45.0,45.28125,44.9375,45.28125,439900,25.49881935119629
1993-06-29 13:30:00,45.21875,45.21875,45.0,45.0625,207500,25.37562370300293
1993-06-30 13:30:00,45.125,45.21875,45.0,45.0625,437600,25.37562370300293
1993-07-01 13:30:00,45.125,45.125,44.875,44.9375,605700,25.305234909057617
1993-07-02 13:30:00,44.78125,44.8125,44.53125,44.6875,285400,25.16445541381836
1993-07-06 13:30:00,44.625,44.75,44.15625,44.21875,246400,24.90049171447754
1993-07-07 13:30:00,44.1875,44.40625,44.1875,44.34375,343700,24.970895767211914
1993-07-08 13:30:00,44.375,44.9375,44.3125,44.84375,248200,25.25245475769043
1993-07-09 13:30:00,44.84375,44.96875,44.75,44.96875,378200,25.322839736938477
1993-07-12 13:30:00,44.90625,44.96875,44.84375,44.9375,373700,25.305234909057617
1993-07-13 13:30:00,44.96875,45.09375,44.65625,44.90625,389600,25.287630081176758
1993-07-14 13:30:00,44.9375,45.1875,44.90625,45.0625,617300,25.37562370300293
1993-07-15 13:30:00,45.03125,45.03125,44.78125,44.875,443800,25.27005386352539
1993-07-16 13:30:00,44.90625,44.9375,44.6875,44.75,216400,25.19965362548828
1993-07-19 13:30:00,44.75,44.75,44.59375,44.71875,188200,25.18204689025879
1993-07-20 13:30:00,44.6875,44.84375,44.46875,44.84375,68500,25.25245475769043
1993-07-21 13:30:00,44.78125,44.8125,44.65625,44.8125,142700,25.23485565185547
1993-07-22 13:30:00,44.75,44.8125,44.5,44.5,632400,25.05888557434082
1993-07-23 13:30:00,44.59375,44.71875,44.5625,44.71875,286200,25.18204689025879
1993-07-26 13:30:00,44.84375,45.0625,44.84375,44.96875,121300,25.322839736938477
1993-07-27 13:30:00,45.0,45.03125,44.78125,44.9375,92800,25.305234909057617
1993-07-28 13:30:00,44.84375,44.9375,44.78125,44.84375,30800,25.25245475769043
1993-07-29 13:30:00,44.9375,45.21875,44.875,45.09375,331000,25.39322853088379
1993-07-30 13:30:00,45.09375,45.09375,44.78125,44.84375,75300,25.25245475769043
1993-08-02 13:30:00,44.90625,45.125,44.90625,44.96875,41300,25.322839736938477
1993-08-03 13:30:00,45.0625,45.1875,44.84375,45.0,81600,25.34044075012207
1993-08-04 13:30:00,45.0,45.09375,44.875,45.0,434000,25.34044075012207
1993-08-05 13:30:00,45.0,45.0,44.84375,44.90625,36800,25.287630081176758
1993-08-06 13:30:00,45.03125,45.0625,44.90625,44.96875,402300,25.322839736938477
1993-08-09 13:30:00,45.09375,45.34375,45.0,45.21875,828200,25.463613510131836
1993-08-10 13:30:00,45.1875,45.21875,45.125,45.1875,604900,25.446020126342773
1993-08-11 13:30:00,45.15625,45.3125,45.15625,45.1875,542200,25.446020126342773
1993-08-12 13:30:00,45.3125,45.3125,44.90625,45.0625,303700,25.37562370300293
1993-08-13 13:30:00,45.09375,45.15625,45.09375,45.125,103500,25.41082763671875
1993-08-16 13:30:00,45.15625,45.5,45.15625,45.375,241800,25.551599502563477
1993-08-17 13:30:00,45.34375,45.53125,45.34375,45.53125,369300,25.63960075378418
1993-08-18 13:30:00,45.6875,45.875,45.65625,45.78125,414300,25.78038787841797
1993-08-19 13:30:00,45.8125,45.8125,45.71875,45.78125,28500,25.78038787841797
1993-08-20 13:30:00,45.6875,45.8125,45.65625,45.8125,80700,25.7979793548584
1993-08-23 13:30:00,45.625,45.75,45.625,45.71875,15600,25.74517822265625
1993-08-24 13:30:00,45.71875,46.21875,45.71875,46.21875,273400,26.026748657226562
1993-08-25 13:30:00,46.21875,46.4375,46.15625,46.25,242300,26.044340133666992
1993-08-26 13:30:00,46.28125,46.53125,46.09375,46.28125,120000,26.06192970275879
1993-08-27 13:30:00,46.15625,46.25,46.15625,46.25,25700,26.044340133666992
1993-08-30 13:30:00,46.28125,46.5,46.28125,46.4375,183500,26.149913787841797
1993-08-31 13:30:00,46.40625,46.5625,46.34375,46.5625,66500,26.22031593322754
1993-09-01 13:30:00,46.40625,46.59375,46.40625,46.5,136500,26.185117721557617
1993-09-02 13:30:00,46.53125,46.59375,46.3125,46.34375,472400,26.097124099731445
1993-09-03 13:30:00,46.3125,46.4375,46.25,46.375,630500,26.11474609375
1993-09-07 13:30:00,46.375,46.4375,46.0,46.0625,196400,25.938751220703125
1993-09-08 13:30:00,46.0625,46.0625,45.59375,45.90625,269900,25.85076332092285
1993-09-09 13:30:00,45.71875,46.03125,45.71875,46.0,239200,25.903564453125
1993-09-10 13:30:00,46.125,46.4375,46.0625,46.40625,106500,26.132322311401367
1993-09-13 13:30:00,46.5625,46.5625,46.4375,46.4375,66900,26.149913787841797
1993-09-14 13:30:00,46.3125,46.3125,46.09375,46.25,184500,26.044340133666992
1993-09-15 13:30:00,46.0625,46.40625,45.90625,46.375,101000,26.11474609375
1993-09-16 13:30:00,46.3125,46.34375,46.15625,46.1875,54300,26.0091495513916
1993-09-17 13:30:00,45.875,45.90625,45.75,45.8125,200900,25.958717346191406
1993-09-20 13:30:00,45.875,45.96875,45.4375,45.4375,57800,25.746219635009766
1993-09-21 13:30:00,45.5,45.5625,44.8125,45.28125,318200,25.657691955566406
1993-09-22 13:30:00,45.4375,45.71875,45.375,45.65625,439700,25.87017059326172
1993-09-23 13:30:00,45.78125,45.9375,45.71875,45.90625,88500,26.0118350982666
1993-09-24 13:30:00,45.84375,45.875,45.71875,45.78125,53500,25.941015243530273
1993-09-27 13:30:00,46.125,46.28125,46.125,46.28125,274600,26.22431182861328
1993-09-28 13:30:00,46.3125,46.3125,46.15625,46.1875,158300,26.17119789123535
1993-09-29 13:30:00,46.1875,46.3125,45.96875,46.03125,221000,26.08265495300293
1993-09-30 13:30:00,46.03125,46.125,45.84375,45.9375,99300,26.029556274414062
1993-10-01 13:30:00,45.875,46.21875,45.8125,46.15625,22700,26.15350914001465
1993-10-04 13:30:00,46.21875,46.21875,46.09375,46.21875,1038500,26.188915252685547
1993-10-05 13:30:00,46.3125,46.3125,46.0,46.15625,436500,26.15350914001465
1993-10-06 13:30:00,46.1875,46.375,46.125,46.125,209200,26.13579559326172
1993-10-07 13:30:00,46.1875,46.1875,45.96875,46.0,59400,26.064956665039062
1993-10-08 13:30:00,46.125,46.15625,45.71875,46.0625,54400,26.100370407104492
1993-10-11 13:30:00,46.15625,46.25,46.15625,46.15625,467100,26.15350914001465
1993-10-12 13:30:00,46.21875,46.25,46.1875,46.21875,26200,26.188915252685547
1993-10-13 13:30:00,46.25,46.25,46.15625,46.21875,139100,26.188915252685547
1993-10-14 13:30:00,46.40625,46.8125,46.28125,46.8125,108100,26.52535057067871
1993-10-15 13:30:00,47.03125,47.15625,46.90625,47.0625,1502500,26.667009353637695
1993-10-18 13:30:00,47.03125,47.03125,46.875,46.9375,722400,26.596158981323242
1993-10-19 13:30:00,46.875,46.96875,46.59375,46.59375,880100,26.401395797729492
1993-10-20 13:30:00,46.75,46.75,46.5625,46.65625,230400,26.43680191040039
1993-10-21 13:30:00,46.6875,46.6875,46.53125,46.59375,56200,26.401395797729492
1993-10-22 13:30:00,46.65625,46.84375,46.375,46.375,390700,26.277456283569336
1993-10-25 13:30:00,46.40625,46.5625,46.28125,46.5,114500,26.3482723236084
1993-10-26 13:30:00,46.46875,46.5,46.3125,46.46875,186200,26.33056640625
1993-10-27 13:30:00,46.40625,46.53125,46.40625,46.5,118400,26.3482723236084
1993-10-28 13:30:00,46.5625,46.96875,46.5625,46.84375,129600,26.543058395385742
1993-10-29 13:30:00,46.8125,46.875,46.78125,46.84375,80700,26.543058395385742
1993-11-01 14:30:00,46.78125,47.0,46.78125,46.96875,36400,26.613895416259766
1993-11-02 14:30:00,46.90625,47.0,46.65625,46.9375,262100,26.596158981323242
1993-11-03 14:30:00,46.90625,46.90625,46.125,46.34375,479100,26.259733200073242
1993-11-04 14:30:00,46.34375,46.34375,45.8125,45.84375,130400,25.976421356201172
1993-11-05 14:30:00,45.71875,46.0625,45.53125,46.0625,363200,26.100370407104492
1993-11-08 14:30:00,46.09375,46.25,45.96875,46.125,367600,26.13579559326172
1993-11-09 14:30:00,46.4375,46.46875,46.125,46.15625,246900,26.15350914001465
1993-11-10 14:30:00,46.15625,46.5,46.03125,46.5,46500,26.3482723236084
1993-11-11 14:30:00,46.5,46.625,46.34375,46.375,88900,26.277456283569336
1993-11-12 14:30:00,46.46875,46.75,46.4375,46.59375,108200,26.401395797729492
1993-11-15 14:30:00,46.6875,46.6875,46.4375,46.5625,243300,26.383682250976562
1993-11-16 14:30:00,46.65625,46.8125,46.46875,46.78125,492600,26.507633209228516
1993-11-17 14:30:00,46.8125,46.8125,46.40625,46.53125,39600,26.365991592407227
1993-11-18 14:30:00,46.46875,46.5625,46.28125,46.40625,240800,26.295141220092773
1993-11-19 14:30:00,46.25,46.375,46.21875,46.3125,106000,26.242040634155273
1993-11-22 14:30:00,46.1875,46.21875,45.875,46.03125,165300,26.08265495300293
1993-11-23 14:30:00,46.28125,46.3125,46.03125,46.28125,89700,26.22431182861328
1993-11-24 14:30:00,46.40625,46.5,46.34375,46.46875,77200,26.33056640625
1993-11-26 14:30:00,46.59375,46.59375,46.46875,46.5,1019800,26.3482723236084
1993-11-29 14:30:00,46.625,46.71875,46.3125,46.3125,517500,26.242040634155273
1993-11-30 14:30:00,46.28125,46.5625,46.25,46.34375,230000,26.259733200073242
1993-12-01 14:30:00,46.59375,46.625,46.40625,46.40625,379200,26.295141220092773
1993-12-02 14:30:00,46.5,46.5625,46.40625,46.53125,352000,26.365991592407227
1993-12-03 14:30:00,46.5,46.71875,46.5,46.71875,306000,26.472211837768555
1993-12-06 14:30:00,46.78125,46.9375,46.78125,46.875,99500,26.560771942138672
1993-12-07 14:30:00,46.875,46.90625,46.78125,46.84375,88800,26.543058395385742
1993-12-08 14:30:00,46.84375,46.84375,46.78125,46.84375,146700,26.543058395385742
1993-12-09 14:30:00,46.84375,46.90625,46.625,46.6875,416500,26.454513549804688
1993-12-10 14:30:00,46.71875,46.71875,46.5,46.59375,412900,26.401395797729492
1993-12-13 14:30:00,46.59375,46.875,46.53125,46.875,273200,26.560771942138672
1993-12-14 14:30:00,46.90625,46.90625,46.53125,46.53125,41900,26.365991592407227
1993-12-15 14:30:00,46.59375,46.625,46.46875,46.46875,82600,26.33056640625
1993-12-16 14:30:00,46.65625,46.65625,46.5625,46.625,78200,26.419105529785156
1993-12-17 14:30:00,46.40625,46.59375,46.375,46.5625,104700,26.564294815063477
1993-12-20 14:30:00,46.53125,46.65625,46.5,46.625,68800,26.599958419799805
1993-12-21 14:30:00,46.5625,46.5625,46.40625,46.46875,205700,26.510805130004883
1993-12-22 14:30:00,46.59375,46.8125,46.5,46.78125,410300,26.689096450805664
1993-12-23 14:30:00,46.75,46.84375,46.6875,46.75,533800,26.67125701904297
1993-12-27 14:30:00,46.75,47.0,46.75,47.0,447100,26.813892364501953
1993-12-28 14:30:00,46.96875,47.125,46.9375,47.09375,880600,26.86737823486328
1993-12-29 14:30:00,47.125,47.15625,47.0,47.03125,266700,26.83171272277832
1993-12-30 14:30:00,47.0,47.0,46.75,46.84375,219900,26.724760055541992
1993-12-31 14:30:00,46.9375,47.0,46.5625,46.59375,312900,26.582122802734375
1994-01-03 14:30:00,46.59375,46.65625,46.40625,46.46875,960900,26.510805130004883
1994-01-04 14:30:00,46.53125,46.65625,46.46875,46.65625,164300,26.617782592773438
1994-01-05 14:30:00,46.71875,46.78125,46.53125,46.75,710900,26.67125701904297
1994-01-06 14:30:00,46.8125,46.84375,46.6875,46.75,201000,26.67125701904297
1994-01-07 14:30:00,46.84375,47.0625,46.71875,47.03125,775500,26.83171272277832
1994-01-10 14:30:00,47.09375,47.59375,46.96875,47.59375,593700,27.15262794494629
1994-01-11 14:30:00,47.5625,47.5625,47.34375,47.5,295200,27.099157333374023
1994-01-12 14:30:00,47.53125,47.53125,47.1875,47.34375,158400,27.01000213623047
1994-01-13 14:30:00,47.21875,47.3125,47.15625,47.21875,244300,26.93869400024414
1994-01-14 14:30:00,47.375,47.5,47.375,47.40625,137200,27.045656204223633
1994-01-17 14:30:00,47.40625,47.46875,47.3125,47.40625,17700,27.045656204223633
1994-01-18 14:30:00,47.46875,47.53125,47.375,47.46875,166400,27.081300735473633
1994-01-19 14:30:00,47.40625,47.46875,47.25,47.34375,200800,27.01000213623047
1994-01-20 14:30:00,47.40625,47.5,47.375,47.46875,281100,27.081300735473633
1994-01-21 14:30:00,47.53125,47.53125,47.34375,47.375,85600,27.02783203125
1994-01-24 14:30:00,47.34375,47.5625,47.1875,47.1875,373800,26.92085838317871
1994-01-25 14:30:00,47.21875,47.25,47.09375,47.1875,310400,26.92085838317871
1994-01-26 14:30:00,47.1875,47.34375,47.125,47.3125,145100,26.992189407348633
1994-01-27 14:30:00,47.40625,47.8125,47.34375,47.75,344500,27.241769790649414
1994-01-28 14:30:00,47.9375,48.03125,47.875,47.875,356500,27.313087463378906
1994-01-31 14:30:00,48.0625,48.3125,48.0,48.21875,313800,27.509191513061523
1994-02-01 14:30:00,48.15625,48.15625,47.90625,47.96875,303600,27.3665714263916
1994-02-02 14:30:00,48.125,48.28125,48.09375,48.28125,307600,27.544862747192383
1994-02-03 14:30:00,48.1875,48.1875,47.90625,48.0625,466100,27.4200496673584
1994-02-04 14:30:00,48.0625,48.125,46.96875,46.96875,1403200,26.79607582092285
1994-02-07 14:30:00,46.84375,47.3125,46.84375,47.1875,516400,26.92085838317871
1994-02-08 14:30:00,47.28125,47.28125,47.03125,47.21875,188200,26.93869400024414
1994-02-09 14:30:00,47.25,47.4375,47.1875,47.40625,144600,27.045656204223633
1994-02-10 14:30:00,47.375,47.40625,47.0,47.0,883900,26.813892364501953
1994-02-11 14:30:00,47.03125,47.28125,46.8125,47.15625,519400,26.903030395507812
1994-02-14 14:30:00,47.0625,47.375,47.0,47.21875,2742100,26.93869400024414
1994-02-15 14:30:00,47.3125,47.5,47.25,47.46875,374700,27.081300735473633
1994-02-16 14:30:00,47.53125,47.53125,47.34375,47.4375,287600,27.063488006591797
1994-02-17 14:30:00,47.65625,47.6875,47.03125,47.15625,342400,26.903030395507812
1994-02-18 14:30:00,47.1875,47.21875,46.75,46.875,313300,26.742586135864258
1994-02-22 14:30:00,47.0,47.34375,47.0,47.34375,154500,27.01000213623047
1994-02-23 14:30:00,47.40625,47.4375,47.0625,47.21875,391700,26.93869400024414
1994-02-24 14:30:00,47.0625,47.0625,46.5625,46.59375,770800,26.582122802734375
1994-02-25 14:30:00,46.65625,46.8125,46.5625,46.8125,531300,26.706932067871094
1994-02-28 14:30:00,46.9375,47.0625,46.8125,46.8125,333000,26.706932067871094
1994-03-01 14:30:00,46.8125,46.90625,46.375,46.625,423600,26.599958419799805
1994-03-02 14:30:00,46.03125,46.6875,45.90625,46.6875,581500,26.63560676574707
1994-03-03 14:30:00,46.625,46.625,46.4375,46.5625,223200,26.564294815063477
1994-03-04 14:30:00,46.5625,46.8125,46.40625,46.6875,595800,26.63560676574707
1994-03-07 14:30:00,46.84375,47.0,46.84375,46.9375,539800,26.77823257446289
1994-03-08 14:30:00,46.96875,46.96875,46.6875,46.75,880300,26.67125701904297
1994-03-09 14:30:00,46.8125,47.0,46.59375,46.96875,2500100,26.79607582092285
1994-03-10 14:30:00,46.9375,46.9375,46.4375,46.59375,207400,26.582122802734375
1994-03-11 14:30:00,46.65625,46.90625,46.40625,46.84375,576600,26.724760055541992
1994-03-14 14:30:00,47.03125,47.03125,46.84375,46.90625,345900,26.760425567626953
1994-03-15 14:30:00,47.0,47.09375,46.84375,46.875,748600,26.742586135864258
1994-03-16 14:30:00,46.9375,47.25,46.78125,47.25,455500,26.956512451171875
1994-03-17 14:30:00,47.09375,47.3125,47.09375,47.25,133000,26.956512451171875
1994-03-18 14:30:00,46.75,47.03125,46.71875,46.96875,365500,26.95064926147461
1994-03-21 14:30:00,46.8125,46.9375,46.71875,46.84375,324800,26.8789119720459
1994-03-22 14:30:00,46.84375,47.0625,46.75,46.96875,435700,26.95064926147461
1994-03-23 14:30:00,46.9375,47.0625,46.90625,46.9375,698500,26.932689666748047
1994-03-24 14:30:00,46.75,46.84375,46.15625,46.375,1200500,26.609956741333008
1994-03-25 14:30:00,46.40625,46.53125,45.9375,45.9375,100900,26.35891342163086
1994-03-28 14:30:00,46.0,46.0625,45.59375,46.0,1117200,26.394763946533203
1994-03-29 14:30:00,46.0,46.03125,45.09375,45.09375,338400,25.874757766723633
1994-03-30 14:30:00,45.125,45.25,44.46875,44.46875,1123900,25.516138076782227
1994-03-31 14:30:00,44.46875,44.6875,43.53125,44.59375,788800,25.587871551513672
1994-04-04 13:30:00,43.34375,44.03125,43.34375,43.90625,2627300,25.193376541137695
1994-04-05 13:30:00,44.34375,44.8125,44.34375,44.8125,1179000,25.713388442993164
1994-04-06 13:30:00,44.875,44.90625,44.5,44.8125,516500,25.713388442993164
1994-04-07 13:30:00,44.78125,45.125,44.53125,45.03125,666100,25.838899612426758
1994-04-08 13:30:00,44.9375,44.9375,44.46875,44.6875,242400,25.64165687561035
1994-04-11 13:30:00,44.8125,45.0625,44.703125,44.875,203300,25.74925994873047
1994-04-12 13:30:00,44.921875,45.0,44.71875,44.8125,1409200,25.713388442993164
1994-04-13 13:30:00,44.796875,44.90625,44.25,44.578125,364100,25.578895568847656
1994-04-14 13:30:00,44.5,44.828125,44.40625,44.59375,419900,25.587871551513672
1994-04-15 13:30:00,44.578125,44.78125,44.515625,44.59375,387300,25.587871551513672
1994-04-18 13:30:00,44.640625,44.765625,44.15625,44.296875,369100,25.417512893676758
1994-04-19 13:30:00,44.25,44.53125,43.984375,44.359375,472200,25.45338249206543
1994-04-20 13:30:00,44.40625,44.515625,44.078125,44.3125,508000,25.426477432250977
1994-04-21 13:30:00,44.5,44.96875,44.34375,44.90625,200300,25.767175674438477
1994-04-22 13:30:00,45.015625,45.046875,44.734375,44.859375,301800,25.740283966064453
1994-04-25 13:30:00,44.84375,45.359375,44.84375,45.328125,394600,26.00925064086914
1994-04-26 13:30:00,45.265625,45.34375,45.1875,45.28125,399000,25.98235321044922
1994-04-28 13:30:00,45.1875,45.25,44.8125,44.953125,287000,25.794078826904297
1994-04-29 13:30:00,44.875,45.15625,44.8125,45.09375,481900,25.874757766723633
1994-05-02 13:30:00,45.09375,45.71875,44.9375,45.375,275000,26.0361385345459
1994-05-03 13:30:00,45.390625,45.40625,45.0625,45.328125,183400,26.00925064086914
1994-05-04 13:30:00,45.421875,45.421875,45.078125,45.25,401900,25.964412689208984
1994-05-05 13:30:00,45.296875,45.375,45.1875,45.1875,659800,25.928558349609375
1994-05-06 13:30:00,44.96875,44.96875,44.59375,44.75,216300,25.677515029907227
1994-05-09 13:30:00,44.625,44.75,44.28125,44.359375,499300,25.45338249206543
1994-05-10 13:30:00,44.578125,44.84375,44.546875,44.703125,583400,25.650623321533203
