date,action,symbol,price,shares,cost,reason
2016-06-01,BUY,GLD,115.94000244140625,862.5150758517362,0.0,REBALANCE
2016-07-01,SELL,GLD,128.41000366210938,862.5150758517362,0.0,REBALANCE
2016-07-01,BUY,SHY,69.89525775912678,1584.5933987457647,0.0,REBALANCE
2016-08-01,SELL,SHY,69.81407370916457,1584.5933987457647,0.0,REBALANCE
2016-08-01,BUY,TQQQ,2.374645709991455,46586.70549194916,0.0,REBALANCE
2016-10-03,SELL,TQQQ,2.5418577194213867,46586.70549194916,0.0,REBALANCE
2016-10-03,BUY,TECL,4.368388652801514,27107.656023504045,0.0,REBALANCE
2016-11-01,SELL,TECL,4.18667459487915,27107.656023504045,0.0,REBALANCE
2016-11-01,BUY,TQQQ,2.3801937103271484,47681.38589221306,0.0,REBALANCE
2017-02-01,SELL,TQQQ,2.9733598232269287,47681.38589221306,0.0,REBALANCE
2017-02-01,BUY,TECL,5.12431526184082,27666.899845806092,0.0,REBALANCE
2017-03-01,SELL,TECL,5.970191478729248,27666.899845806092,0.0,REBALANCE
2017-03-01,BUY,TQQQ,3.4155592918395996,48360.07095438941,0.0,REBALANCE
2017-04-03,SELL,TQQQ,3.4876747131347656,48360.07095438941,0.0,REBALANCE
2017-04-03,BUY,TECL,6.064682960510254,27810.884376194397,0.0,REBALANCE
2017-10-02,SELL,TECL,8.167105674743652,27810.884376194397,0.0,REBALANCE
2017-10-02,BUY,TQQQ,4.539682388305664,50033.110728971005,0.0,REBALANCE
2017-12-01,SELL,TQQQ,5.359891891479492,50033.110728971005,0.0,REBALANCE
2017-12-01,BUY,TECL,9.967883110046387,26903.612486328533,0.0,REBALANCE
2018-01-02,SELL,TECL,10.580212593078613,26903.612486328533,0.0,REBALANCE
2018-01-02,BUY,TQQQ,5.778714179992676,49257.66022702319,0.0,REBALANCE
2018-02-01,SELL,TQQQ,6.843799591064453,49257.66022702319,0.0,REBALANCE
2018-02-01,BUY,TECL,12.460898399353027,27053.39086433735,0.0,REBALANCE
2018-03-01,SELL,TECL,11.346857070922852,27053.39086433735,0.0,REBALANCE
2018-03-01,BUY,TQQQ,6.269650459289551,48961.415219985094,0.0,REBALANCE
2018-05-01,SELL,TQQQ,5.8631134033203125,48961.415219985094,0.0,REBALANCE
2018-05-01,BUY,TECL,10.645691871643066,26965.493016614957,0.0,REBALANCE
2018-11-01,SELL,TECL,11.849568367004395,26965.493016614957,0.0,REBALANCE
2018-11-01,BUY,SHY,69.89489608610798,4571.570614493937,0.0,REBALANCE
2018-12-03,SELL,SHY,70.06497474698614,4571.570614493937,0.0,REBALANCE
2018-12-03,BUY,GLD,116.41000366210938,2751.5417024494027,0.0,REBALANCE
2019-05-01,SELL,GLD,120.4000015258789,2751.5417024494027,0.0,REBALANCE
2019-05-01,BUY,TQQQ,7.779090881347656,42586.67628729841,0.0,REBALANCE
2019-12-02,SELL,TQQQ,8.959111213684082,42586.67628729841,0.0,REBALANCE
2019-12-02,BUY,TECL,18.826072692871094,20266.508862655526,0.0,REBALANCE
2020-02-03,SELL,TECL,25.521854400634766,20266.508862655526,0.0,REBALANCE
2020-02-03,BUY,TQQQ,11.666304588317871,44336.137847781625,0.0,REBALANCE
2020-03-02,SELL,TQQQ,10.42391586303711,44336.137847781625,0.0,REBALANCE
2020-03-02,BUY,TECL,22.269023895263672,20753.31962419715,0.0,REBALANCE
2020-04-01,SELL,TECL,9.145489692687988,20753.31962419715,0.0,REBALANCE
2020-04-01,BUY,IEF,104.02655375954976,1824.5271409342502,0.0,REBALANCE
2020-05-01,SELL,IEF,104.03355474034372,1824.5271409342502,0.0,REBALANCE
2020-05-01,BUY,TQQQ,7.565112113952637,25090.44695339653,0.0,REBALANCE
2020-11-02,SELL,TQQQ,13.995038986206055,25090.44695339653,0.0,REBALANCE
2020-11-02,BUY,TECL,23.674945831298828,14831.788245525859,0.0,REBALANCE
2021-01-04,SELL,TECL,35.61912155151367,14831.788245525859,0.0,REBALANCE
2021-01-04,BUY,TQQQ,20.708467483520508,25511.075059712017,0.0,REBALANCE
2021-05-03,SELL,TQQQ,25.22894859313965,25511.075059712017,0.0,REBALANCE
2021-05-03,BUY,TECL,43.66704559326172,14739.206476943757,0.0,REBALANCE
2021-07-01,SELL,TECL,51.46308898925781,14739.206476943757,0.0,REBALANCE
2021-07-01,BUY,TQQQ,29.19792366027832,25978.734083270472,0.0,REBALANCE
2021-09-01,SELL,TQQQ,35.80891799926758,25978.734083270472,0.0,REBALANCE
2021-09-01,BUY,TECL,63.17098617553711,14726.228207481367,0.0,REBALANCE
2021-12-01,SELL,TECL,70.92089080810547,14726.228207481367,0.0,REBALANCE
2021-12-01,BUY,TQQQ,36.950050354003906,28265.109592871173,0.0,REBALANCE
2022-02-01,SELL,TQQQ,30.022214889526367,28265.109592871173,0.0,REBALANCE
2022-02-01,BUY,GLD,168.22999572753906,5044.1729514606395,0.0,REBALANCE
2022-06-01,SELL,GLD,172.22999572753906,5044.1729514606395,0.0,REBALANCE
2022-06-01,BUY,SHY,72.63951218826776,11959.852974058793,0.0,REBALANCE
2022-09-01,SELL,SHY,71.99788977468738,11959.852974058793,0.0,REBALANCE
2022-09-01,BUY,IEF,87.58724633341201,9831.159354752692,0.0,REBALANCE
2022-10-03,SELL,IEF,85.10684407993276,9831.159354752692,0.0,REBALANCE
