date,qqq_close,cash,qqq_shares,open_spreads,equity
2016-08-11,117.12,22791.999999999876,0,4,29487.999999999876
2016-08-12,117.2,25877.199999999873,0,4,29549.199999999873
2016-08-15,117.7,25877.199999999873,0,4,30341.199999999873
2016-08-16,117.05,25877.199999999873,0,4,29207.199999999873
2016-08-17,117.26,25877.199999999873,0,4,29351.199999999873
2016-08-18,117.29,25877.199999999873,0,4,28937.199999999873
2016-08-19,117.26,25313.799999999872,0,5,28265.799999999872
2016-08-22,117.35,25313.799999999872,0,5,28247.799999999872
2016-08-23,117.56,25313.799999999872,0,5,28571.799999999872
2016-08-24,116.8,25313.799999999872,0,5,27095.799999999872
2016-08-25,116.61,25313.799999999872,0,5,26717.799999999872
2016-08-26,116.78,24703.599999999868,0,4,25765.599999999868
2016-08-29,116.94,24703.599999999868,0,4,25603.599999999868
2016-08-30,116.56,24703.599999999868,0,4,25225.599999999868
2016-08-31,116.44,24703.599999999868,0,4,25279.599999999868
2016-09-01,116.74,24703.599999999868,0,4,25279.599999999868
2016-09-02,117.12,24093.399999999863,0,3,25047.399999999863
2016-09-06,117.85,24093.399999999863,0,3,25461.399999999863
2016-09-07,117.92,24093.399999999863,0,3,25317.399999999863
2016-09-08,117.23,24093.399999999863,0,3,24813.399999999863
2016-09-09,114.28,23321.19999999986,0,2,24077.19999999986
2016-09-12,116.33,23321.19999999986,0,2,24923.19999999986
2016-09-13,115.29,23321.19999999986,0,2,24617.19999999986
2016-09-14,115.84,23321.19999999986,0,2,24779.19999999986
2016-09-15,117.64,23321.19999999986,0,2,25823.19999999986
2016-09-16,117.29,22685.799999999857,0,3,25655.799999999857
2016-09-19,116.78,22685.799999999857,0,3,25061.799999999857
2016-09-20,117.0,22685.799999999857,0,3,25259.799999999857
2016-09-21,118.15,22685.799999999857,0,3,26213.799999999857
2016-09-22,119.09,22685.799999999857,0,3,27023.799999999857
2016-09-23,118.33,21960.399999999856,0,4,25740.399999999856
2016-09-26,117.34,21960.399999999856,0,4,24660.399999999856
2016-09-27,118.5,21960.399999999856,0,4,25776.399999999856
2016-09-28,118.7,21960.399999999856,0,4,25830.399999999856
2016-09-29,117.84,21960.399999999856,0,4,25146.399999999856
2016-09-30,118.72,21252.999999999854,0,5,25464.999999999854
2016-10-03,118.55,21252.999999999854,0,5,25068.999999999854
2016-10-04,118.37,21252.999999999854,0,5,24618.999999999854
2016-10-05,118.79,21252.999999999854,0,5,25014.999999999854
2016-10-06,118.73,21252.999999999854,0,5,24546.999999999854
2016-10-07,118.47,20216.19999999985,0,5,23438.19999999985
2016-10-10,119.22,20216.19999999985,0,5,24698.19999999985
2016-10-11,117.52,20216.19999999985,0,5,21800.19999999985
2016-10-12,117.42,20216.19999999985,0,5,21188.19999999985
2016-10-13,117.0,20216.19999999985,0,5,20738.19999999985
2016-10-14,117.14,19307.199999999844,0,2,20477.199999999844
2016-10-17,116.82,19307.199999999844,0,2,20315.199999999844
2016-10-18,117.86,19307.199999999844,0,2,20585.199999999844
2016-10-19,117.85,19307.199999999844,0,2,20459.199999999844
2016-10-20,117.71,19307.199999999844,0,2,20441.199999999844
2016-10-21,118.15,18509.799999999843,0,3,20255.799999999843
2016-10-24,119.57,18509.799999999843,0,3,21551.799999999843
2016-10-25,119.19,18509.799999999843,0,3,21101.799999999843
2016-10-26,118.38,18509.799999999843,0,3,20345.799999999843
2016-10-27,117.84,18509.799999999843,0,3,19571.799999999843
2016-10-28,117.1,17796.99999999984,0,3,19434.99999999984
2016-10-31,116.99,17796.99999999984,0,3,19380.99999999984
2016-11-01,116.11,17796.99999999984,0,3,18786.99999999984
2016-11-02,115.18,17796.99999999984,0,3,18246.99999999984
2016-11-03,114.05,17796.99999999984,0,3,18102.99999999984
2016-11-04,113.65,16839.399999999834,0,1,17667.399999999834
2016-11-07,116.35,16839.399999999834,0,1,18459.399999999834
2016-11-08,117.11,16839.399999999834,0,1,18747.399999999834
2016-11-09,117.65,16839.399999999834,0,1,18837.399999999834
2016-11-10,115.75,16839.399999999834,0,1,17937.399999999834
2016-11-11,115.8,15969.999999999834,0,2,17859.999999999833
2016-11-14,114.63,15969.999999999834,0,2,16959.999999999833
2016-11-15,116.22,15969.999999999834,0,2,17805.999999999833
2016-11-16,116.91,15969.999999999834,0,2,18129.999999999833
2016-11-17,117.76,15969.999999999834,0,2,18885.999999999833
2016-11-18,117.32,15280.599999999835,0,3,17998.599999999835
2016-11-21,118.54,15280.599999999835,0,3,19276.599999999835
2016-11-22,118.9,15280.599999999835,0,3,19834.599999999835
2016-11-23,118.42,15280.599999999835,0,3,18682.599999999835
2016-11-25,118.8,14573.199999999835,0,4,18911.199999999837
2016-11-28,118.53,14573.199999999835,0,4,18497.199999999837
2016-11-29,118.94,14573.199999999835,0,4,19109.199999999837
2016-11-30,117.5,14573.199999999835,0,4,16625.199999999837
2016-12-01,115.47,14573.199999999835,0,4,15167.199999999835
2016-12-02,115.7,14132.199999999837,0,1,14708.199999999837
2016-12-05,116.6,14132.199999999837,0,1,14852.199999999837
2016-12-06,116.88,14132.199999999837,0,1,14834.199999999837
2016-12-07,118.36,14132.199999999837,0,1,15338.199999999837
2016-12-08,118.57,14132.199999999837,0,1,15482.199999999837
2016-12-09,119.5,13424.799999999837,0,2,15620.799999999837
2016-12-12,118.96,13424.799999999837,0,2,15260.799999999837
2016-12-13,120.46,13424.799999999837,0,2,16520.79999999984
2016-12-14,120.21,13424.799999999837,0,2,16394.799999999836
2016-12-15,120.4,13424.799999999837,0,2,16430.799999999836
2016-12-16,119.6,12609.399999999838,0,3,15759.399999999838
2016-12-19,120.09,12609.399999999838,0,3,16119.399999999838
2016-12-20,120.55,12609.399999999838,0,3,16605.399999999838
2016-12-21,120.46,12609.399999999838,0,3,16335.399999999838
2016-12-22,120.12,12609.399999999838,0,3,15795.399999999838
2016-12-23,120.2,11883.999999999838,0,4,15753.999999999838
2016-12-27,120.82,11883.999999999838,0,4,16491.99999999984
2016-12-28,119.88,11883.999999999838,0,4,15159.999999999838
2016-12-29,119.71,11883.999999999838,0,4,14565.999999999838
2016-12-30,118.48,10955.199999999839,0,4,12881.199999999839
2017-01-03,119.54,10955.199999999839,0,4,13673.199999999839
2017-01-04,120.19,10955.199999999839,0,4,14375.199999999839
2017-01-05,120.87,10955.199999999839,0,4,15851.199999999839
2017-01-06,121.93,14508.39999999984,0,4,18630.39999999984
2017-01-09,122.33,14508.39999999984,0,4,19278.39999999984
2017-01-10,122.6,14508.39999999984,0,4,19440.39999999984
2017-01-11,122.93,14508.39999999984,0,4,20070.39999999984
2017-01-12,122.74,14508.39999999984,0,4,19170.39999999984
2017-01-13,123.16,13836.99999999984,0,5,20064.99999999984
2017-01-17,122.79,13836.99999999984,0,5,18336.99999999984
2017-01-18,123.04,13836.99999999984,0,5,18786.99999999984
2017-01-19,122.98,13836.99999999984,0,5,18660.99999999984
2017-01-20,123.25,13592.19999999984,0,5,18020.19999999984
2017-01-23,123.35,13592.19999999984,0,5,17948.19999999984
2017-01-24,124.18,13592.19999999984,0,5,19784.19999999984
2017-01-25,125.43,13592.19999999984,0,5,23852.199999999844
2017-01-26,125.56,13592.19999999984,0,5,23708.19999999984
2017-01-27,125.8,15921.39999999984,0,5,24921.39999999984
2017-01-30,124.82,15921.39999999984,0,5,22635.39999999984
2017-01-31,124.57,15921.39999999984,0,5,22041.39999999984
2017-02-01,125.43,15921.39999999984,0,5,24075.39999999984
2017-02-02,125.32,15921.39999999984,0,5,22725.39999999984
2017-02-03,125.68,20950.59999999984,0,5,24244.59999999984
2017-02-06,125.83,20950.59999999984,0,5,24100.59999999984
2017-02-07,126.29,20950.59999999984,0,5,25180.59999999984
2017-02-08,126.5,20950.59999999984,0,5,26008.59999999984
2017-02-09,126.96,20950.59999999984,0,5,27502.59999999984
2017-02-10,127.38,23693.799999999836,0,5,28877.799999999836
2017-02-13,128.1,23693.799999999836,0,5,31109.799999999836
2017-02-14,128.53,23693.799999999836,0,5,32315.799999999836
2017-02-15,129.29,23693.799999999836,0,5,35267.799999999836
2017-02-16,129.25,23693.799999999836,0,5,34997.799999999836
2017-02-17,129.81,31201.59999999983,0,4,36961.59999999983
2017-02-21,130.45,31201.59999999983,0,4,38113.59999999983
2017-02-22,130.5,31201.59999999983,0,4,38275.59999999983
2017-02-23,130.01,31201.59999999983,0,4,37303.59999999983
2017-02-24,130.26,30386.19999999983,0,5,37676.19999999983
2017-02-27,130.42,30386.19999999983,0,5,38000.19999999983
2017-02-28,130.02,30386.19999999983,0,5,36830.19999999983
2017-03-01,131.44,30386.19999999983,0,5,40916.19999999983
2017-03-02,130.78,30386.19999999983,0,5,39098.19999999983
2017-03-03,131.02,36453.999999999825,0,4,39459.999999999825
2017-03-06,130.73,36453.999999999825,0,4,38757.999999999825
2017-03-07,130.51,36453.999999999825,0,4,38289.999999999825
2017-03-08,130.74,36453.999999999825,0,4,38613.999999999825
2017-03-09,130.84,36453.999999999825,0,4,38703.999999999825
2017-03-10,131.39,35800.599999999824,0,5,38824.599999999824
2017-03-13,131.61,35800.599999999824,0,5,39274.599999999824
2017-03-14,131.29,35800.599999999824,0,5,38500.599999999824
2017-03-15,132.1,35800.599999999824,0,5,40300.599999999824
2017-03-16,132.01,35800.599999999824,0,5,39508.599999999824
2017-03-17,131.69,36473.79999999982,0,5,38363.79999999982
2017-03-20,131.81,36473.79999999982,0,5,38201.79999999982
2017-03-21,129.81,36473.79999999982,0,5,36869.79999999982
2017-03-22,130.69,36473.79999999982,0,5,37373.79999999982
2017-03-23,130.36,36473.79999999982,0,5,37319.79999999982
2017-03-24,130.63,35688.99999999982,0,5,37038.99999999982
2017-03-27,130.84,35688.99999999982,0,5,36732.99999999982
2017-03-28,131.64,35688.99999999982,0,5,37020.99999999982
2017-03-29,132.25,35688.99999999982,0,5,37560.99999999982
2017-03-30,132.47,35688.99999999982,0,5,37380.99999999982
2017-03-31,132.38,35024.799999999814,0,4,37004.799999999814
2017-04-03,132.3,35024.799999999814,0,4,36788.799999999814
2017-04-04,132.51,35024.799999999814,0,4,36716.799999999814
2017-04-05,131.97,35024.799999999814,0,4,36212.799999999814
2017-04-06,132.04,35024.799999999814,0,4,35996.799999999814
2017-04-07,131.97,34036.59999999981,0,3,35548.59999999981
2017-04-10,132.02,34036.59999999981,0,3,35692.59999999981
2017-04-11,131.45,34036.59999999981,0,3,35332.59999999981
2017-04-12,130.92,34036.59999999981,0,3,34918.59999999981
2017-04-13,130.4,33377.79999999981,0,3,34511.79999999981
2017-04-17,131.48,33377.79999999981,0,3,34655.79999999981
2017-04-18,131.28,33377.79999999981,0,3,34547.79999999981
2017-04-19,131.49,33377.79999999981,0,3,34655.79999999981
2017-04-20,132.59,33377.79999999981,0,3,35465.79999999981
2017-04-21,132.56,32346.399999999805,0,4,34524.399999999805
2017-04-24,134.16,32346.399999999805,0,4,35964.399999999805
2017-04-25,135.13,32346.399999999805,0,4,38520.399999999805
2017-04-26,134.94,32346.399999999805,0,4,37692.399999999805
2017-04-27,135.75,32346.399999999805,0,4,41112.399999999805
2017-04-28,135.99,34207.5999999998,0,4,40723.5999999998
2017-05-01,137.2,34207.5999999998,0,4,43225.5999999998
2017-05-02,137.43,34207.5999999998,0,4,43675.5999999998
2017-05-03,136.99,34207.5999999998,0,4,42451.5999999998
2017-05-04,137.04,34207.5999999998,0,4,42955.5999999998
2017-05-05,137.54,37310.7999999998,0,4,44096.7999999998
2017-05-08,137.84,37310.7999999998,0,4,44474.7999999998
2017-05-09,138.32,37310.7999999998,0,4,45608.7999999998
2017-05-10,138.4,37310.7999999998,0,4,45770.7999999998
2017-05-11,138.29,37310.7999999998,0,4,45752.7999999998
2017-05-12,138.6,41781.999999999796,0,4,46623.999999999796
2017-05-15,139.04,41781.999999999796,0,4,46893.999999999796
2017-05-16,139.62,41781.999999999796,0,4,47739.999999999796
2017-05-17,136.07,41781.999999999796,0,4,44175.999999999796
2017-05-18,137.26,41781.999999999796,0,4,44985.999999999796
2017-05-19,137.84,41056.599999999795,0,5,44818.599999999795
2017-05-22,139.0,41056.599999999795,0,5,46708.599999999795
2017-05-23,139.14,41056.599999999795,0,5,46834.599999999795
2017-05-24,139.78,41056.599999999795,0,5,47914.599999999795
2017-05-25,140.97,41056.599999999795,0,5,51010.599999999795
2017-05-26,141.22,42611.79999999979,0,5,51413.79999999979
2017-05-30,141.34,42611.79999999979,0,5,51215.79999999979
2017-05-31,141.29,42611.79999999979,0,5,51899.79999999979
2017-06-01,141.84,42611.79999999979,0,5,53429.79999999979
2017-06-02,143.46,49736.199999999786,0,4,57044.199999999786
2017-06-05,143.43,49736.199999999786,0,4,57152.199999999786
2017-06-06,142.86,49736.199999999786,0,4,56360.199999999786
2017-06-07,143.42,49736.199999999786,0,4,57026.199999999786
2017-06-08,143.57,49736.199999999786,0,4,57134.199999999786
2017-06-09,139.98,47230.59999999978,0,4,50758.59999999978
2017-06-12,139.23,47230.59999999978,0,4,49102.59999999978
2017-06-13,140.36,47230.59999999978,0,4,49534.59999999978
2017-06-14,139.75,47230.59999999978,0,4,48778.59999999978
