opened,closed,px_open,px_close,long_strike,short_strike,long_delta,short_delta,expiration,dte,days_held,contracts,debit,cost,entry_equity,equity_fraction,value_at_close,gross_pnl,fees,net_pnl,reason,multiple
2015-04-10,2015-05-08,107.75,108.69,111.0,113.0,0.18008,0.05103,2015-05-15,35,28,18,0.27999999999999997,503.99999999999994,26165.199999999928,0.019262226162995173,0.03,-449.99999999999994,46.800000000000004,-496.7999999999999,SL,0.10714285714285715
2015-04-24,2015-05-08,110.54,108.69,113.5,116.0,0.20861,0.04878,2015-05-29,35,14,18,0.39,702.0,31590.399999999925,0.022221940842787734,0.0,-702.0,46.800000000000004,-748.8,SL,0.0
2015-04-17,2015-05-22,106.01,110.47,109.5,112.0,0.22087,0.05965,2015-05-22,35,35,18,0.44000000000000006,792.0000000000001,24377.799999999927,0.032488575671307605,0.96,935.9999999999999,46.800000000000004,889.1999999999999,EXP,2.1818181818181817
2015-05-01,2015-06-05,109.05,109.3,112.0,114.5,0.22794,0.06502,2015-06-05,35,35,18,0.46,828.0,25459.599999999922,0.03252211346604041,0.0,-828.0,46.800000000000004,-874.8,EXP,0.0
2015-05-08,2015-06-05,108.69,109.3,112.0,114.0,0.20028,0.06939,2015-06-12,35,28,18,0.33999999999999997,612.0,22503.999999999916,0.027195165303946067,0.03,-557.9999999999999,46.800000000000004,-604.7999999999998,SL,0.08823529411764706
2015-05-22,2015-06-05,110.47,109.3,113.5,115.0,0.20293,0.08412,2015-06-26,35,14,18,0.27,486.0,23279.799999999912,0.020876468010893642,0.04000000000000001,-414.0,46.800000000000004,-460.79999999999995,SL,0.14814814814814817
2015-05-15,2015-06-12,109.58,108.75,113.0,114.63,0.17189,0.08118,2015-06-19,35,28,18,0.24000000000000002,432.00000000000006,22714.599999999915,0.01901860477402207,0.0,-432.00000000000006,46.800000000000004,-478.8,SL,0.0
2015-05-29,2015-06-12,110.05,108.75,113.0,115.5,0.22617,0.06371,2015-07-02,34,14,18,0.42,756.0,22446.39999999991,0.0336802338014115,0.02,-720.0,46.800000000000004,-766.8,SL,0.04761904761904762
2015-06-05,2015-06-26,109.3,109.27,112.5,114.5,0.2096,0.07466,2015-07-10,35,21,18,0.38,684.0,20930.799999999905,0.03267911403290859,0.06,-576.0,46.800000000000004,-622.8,SL,0.15789473684210525
2015-06-19,2015-07-02,109.89,107.95,113.0,115.0,0.21753,0.07932,2015-07-24,35,13,18,0.37,666.0,20369.1999999999,0.03269642401272526,0.039999999999999994,-594.0,46.800000000000004,-640.8,SL,0.10810810810810809
2015-06-12,2015-07-10,108.75,107.65,112.0,114.0,0.20475,0.07174,2015-07-17,35,28,18,0.30999999999999994,557.9999999999999,20032.5999999999,0.02785459700687892,0.0,-557.9999999999999,46.800000000000004,-604.7999999999998,SL,0.0
2015-06-26,2015-07-10,109.27,107.65,112.5,114.5,0.20734,0.07345,2015-07-31,35,14,18,0.4,720.0,19332.399999999896,0.037243177256833286,0.05,-630.0,46.800000000000004,-676.8,SL,0.125
2015-07-17,2015-07-31,113.59,111.95,116.0,119.0,0.26093,0.055,2015-08-21,35,14,18,0.49000000000000005,882.0000000000001,21837.99999999989,0.04038831394816396,0.039999999999999994,-810.0000000000001,46.800000000000004,-856.8000000000001,SL,0.08163265306122447
2015-07-02,2015-08-07,107.95,110.31,111.5,114.0,0.22452,0.08099,2015-08-07,36,36,18,0.53,954.0,18277.599999999893,0.052195036547468245,0.0,-954.0,46.800000000000004,-1000.8,EXP,0.0
2015-07-10,2015-08-14,107.65,110.51,111.5,114.0,0.20143,0.06779,2015-08-14,35,35,18,0.44000000000000006,792.0000000000001,17451.39999999989,0.04538317842694598,0.0,-792.0000000000001,46.800000000000004,-838.8000000000001,EXP,0.0
2015-07-24,2015-08-14,111.1,110.51,114.5,117.0,0.21933,0.07144,2015-08-28,35,21,18,0.48,864.0,18826.59999999989,0.045892513783689304,0.02,-828.0,46.800000000000004,-874.8,SL,0.04166666666666667
2015-07-31,2015-08-14,111.95,110.51,115.0,117.5,0.2259,0.06636,2015-09-04,35,14,18,0.43,774.0,18617.79999999989,0.0415731181987133,0.06,-666.0,46.800000000000004,-712.8,SL,0.13953488372093023
2015-08-07,2015-08-21,110.31,102.4,114.0,116.0,0.21723,0.07733,2015-09-11,35,14,18,0.4,720.0,14628.99999999989,0.049217308086677514,0.0,-720.0,46.800000000000004,-766.8,VIX,0.0
2015-08-14,2015-08-21,110.51,102.4,114.0,116.0,0.21207,0.08515,2015-09-18,35,7,18,0.39,702.0,13383.399999999892,0.05245303883915938,0.04,-630.0,46.800000000000004,-676.8,VIX,0.10256410256410256
2015-08-28,2015-09-04,105.62,102.16,111.5,115.0,0.2003,0.06812,2015-10-02,35,7,18,0.66,1188.0,12251.199999999893,0.0969700927256114,0.06,-1080.0000000000002,46.800000000000004,-1126.8000000000004,SL,0.0909090909090909
2015-09-11,2015-09-25,105.57,102.92,110.0,114.0,0.24068,0.05352,2015-10-16,35,14,18,0.72,1296.0,11124.399999999894,0.11650066520441663,0.06999999999999999,-1170.0,46.800000000000004,-1216.8000000000002,SL,0.09722222222222221
2015-09-18,2015-10-09,105.35,106.53,110.5,113.0,0.20541,0.07101,2015-10-23,35,21,18,0.52,936.0,10686.999999999894,0.0875830448208112,0.08,-792.0,46.800000000000004,-838.8,SL,0.15384615384615385
2015-09-25,2015-10-30,102.92,113.33,108.5,111.5,0.19393,0.06896,2015-10-30,35,35,18,0.52,936.0,9110.199999999895,0.10274198151522587,2.5600000000000005,3672.000000000001,46.800000000000004,3625.2000000000007,EXP,4.923076923076924
2015-10-02,2015-11-06,104.01,114.79,109.0,112.0,0.22278,0.08548,2015-11-06,35,35,18,0.5900000000000001,1062.0000000000002,8996.799999999896,0.11804197047839371,2.1599999999999997,2825.9999999999995,46.800000000000004,2779.1999999999994,EXP,3.6610169491525415
2015-10-09,2015-11-06,106.53,114.79,111.0,115.0,0.19759,0.03223,2015-11-13,35,28,18,0.5299999999999999,953.9999999999999,9453.999999999894,0.1009096678654549,3.0300000000000002,4500.000000000001,46.800000000000004,4453.200000000002,TP,5.716981132075473
2015-10-23,2015-11-13,112.78,109.84,116.0,118.0,0.23514,0.10048,2015-11-27,35,21,18,0.47,846.0,19289.199999999895,0.04385873960558263,0.009999999999999998,-828.0,46.800000000000004,-874.8,SL,0.02127659574468085
2015-10-30,2015-11-13,113.33,109.84,117.0,120.0,0.22425,0.06802,2015-12-04,35,14,18,0.52,936.0,20448.3999999999,0.0457737524696311,0.04,-864.0000000000001,46.800000000000004,-910.8000000000001,SL,0.07692307692307693
2015-11-06,2015-11-13,114.79,109.84,118.5,121.0,0.20648,0.06778,2015-12-11,35,7,18,0.4,720.0,22052.199999999895,0.032649803647708774,0.02,-684.0,46.800000000000004,-730.8,SL,0.049999999999999996
2015-10-16,2015-11-20,108.12,114.48,112.0,114.0,0.20062,0.0842,2015-11-20,35,35,18,0.36,648.0,10636.599999999897,0.06092172310700847,1.8599999999999999,2700.0,46.800000000000004,2653.2,EXP,5.166666666666666
2015-11-20,2015-12-11,114.48,110.79,118.0,120.5,0.21465,0.07037,2015-12-24,34,21,18,0.45000000000000007,810.0000000000001,21587.79999999989,0.037521192525408066,0.030000000000000002,-756.0000000000001,46.800000000000004,-802.8000000000001,SL,0.06666666666666667
2015-11-13,2015-12-18,109.84,109.83,114.63,118.0,0.2039,0.06655,2015-12-18,35,35,18,0.5,900.0,17242.59999999989,0.052196304501641616,0.0,-900.0,46.800000000000004,-946.8,EXP,0.0
2015-11-27,2015-12-18,114.31,109.83,118.0,120.0,0.18263,0.08148,2015-12-31,34,21,18,0.33999999999999997,612.0,20844.39999999989,0.029360403753526283,0.0,-612.0,46.800000000000004,-658.8,SL,0.0
2015-12-11,2016-01-08,110.79,104.01,116.0,119.63,0.20074,0.06551,2016-01-15,35,28,18,0.54,972.0,18223.599999999886,0.05333743058451711,0.0,-972.0,46.800000000000004,-1018.8,SL,0.0
2015-12-18,2016-01-08,109.83,104.01,114.5,118.0,0.22562,0.06696,2016-01-22,35,21,18,0.61,1098.0,17001.39999999988,0.06458291670097802,0.01,-1080.0,46.800000000000004,-1126.8000000000002,SL,0.01639344262295082
2015-12-24,2016-01-08,112.59,104.01,116.5,119.5,0.21344,0.06379,2016-01-29,36,15,18,0.5,900.0,17427.99999999988,0.05164103741106301,0.0,-900.0,46.800000000000004,-946.8,SL,0.0
2015-12-31,2016-01-08,111.86,104.01,116.5,119.0,0.20426,0.07109,2016-02-05,36,8,18,0.43999999999999995,791.9999999999999,16414.599999999882,0.048249728899882154,0.02,-755.9999999999999,46.800000000000004,-802.7999999999998,SL,0.04545454545454546
2016-01-22,2016-02-05,103.77,98.12,109.0,112.5,0.21245,0.0678,2016-02-26,35,14,18,0.59,1062.0,13759.599999999884,0.07718247623477492,0.009999999999999998,-1043.9999999999998,46.800000000000004,-1090.8,SL,0.01694915254237288
2016-01-29,2016-02-05,104.13,98.12,109.0,110.0,0.22944,0.17183,2016-03-04,35,7,18,0.28,504.00000000000006,13448.199999999884,0.03747713448639999,0.009999999999999995,-486.0,46.800000000000004,-532.8,SL,0.03571428571428569
2016-02-05,2016-03-11,98.12,106.49,104.0,108.0,0.21821,0.06547,2016-03-11,35,35,18,0.69,1242.0,12135.999999999885,0.10234014502307281,2.25,2808.0,46.800000000000004,2761.2,EXP,3.2608695652173916
2016-02-12,2016-03-18,98.02,107.37,104.0,108.0,0.21401,0.07312,2016-03-18,35,35,18,0.6399999999999999,1151.9999999999998,11644.599999999886,0.09892997612627408,3.1900000000000004,4590.000000000001,46.800000000000004,4543.200000000002,EXP,4.984375000000002
2016-02-19,2016-03-24,101.63,107.26,106.5,110.0,0.22066,0.06893,2016-03-24,34,34,18,0.6,1080.0,13205.199999999886,0.08178596310544402,0.75,270.00000000000006,46.800000000000004,223.20000000000005,EXP,1.25
2016-02-26,2016-04-01,103.43,110.36,108.0,111.0,0.20214,0.0701,2016-04-01,35,35,18,0.5,900.0,14279.799999999886,0.0630260928024207,2.37,3366.0,46.800000000000004,3319.2,EXP,4.74
2016-03-04,2016-04-08,105.67,109.0,110.0,112.0,0.18797,0.08151,2016-04-08,35,35,18,0.39,702.0,17676.399999999885,0.03971396890769639,0.0,-702.0,46.800000000000004,-748.8,EXP,0.0
2016-03-11,2016-04-15,106.49,110.64,110.0,113.0,0.23909,0.07732,2016-04-15,35,35,18,0.5,900.0,18547.59999999989,0.048523798227264194,0.6799999999999999,323.9999999999999,46.800000000000004,277.19999999999993,EXP,1.3599999999999999
2016-03-18,2016-04-22,107.37,108.98,111.0,114.0,0.21633,0.05995,2016-04-22,35,35,18,0.48000000000000004,864.0000000000001,20696.79999999989,0.04174558385837447,0.0,-864.0000000000001,46.800000000000004,-910.8000000000001,EXP,0.0
2016-04-01,2016-04-22,110.36,108.98,114.0,116.0,0.20346,0.08017,2016-05-06,35,21,18,0.36,648.0,26705.19999999989,0.024264937165795523,0.02,-612.0,46.800000000000004,-658.8,SL,0.05555555555555556
2016-03-24,2016-04-29,107.26,105.72,111.0,114.0,0.21256,0.05945,2016-04-29,36,36,18,0.49,882.0,18453.99999999989,0.04779451609407203,0.0,-882.0,46.800000000000004,-928.8,EXP,0.0
2016-04-08,2016-04-29,109.0,105.72,113.0,115.5,0.21439,0.06648,2016-05-13,35,21,18,0.44000000000000006,792.0000000000001,21690.39999999989,0.03651384944491592,0.0,-792.0000000000001,46.800000000000004,-838.8000000000001,SL,0.0
2016-04-15,2016-04-29,110.64,105.72,114.0,117.0,0.22293,0.05732,2016-05-20,35,14,18,0.48,864.0,23623.599999999886,0.03657359589562997,0.01,-846.0,46.800000000000004,-892.8,SL,0.020833333333333336
2016-04-22,2016-04-29,108.98,105.72,112.5,115.5,0.20845,0.06586,2016-05-27,35,7,18,0.45,810.0,19107.39999999988,0.042391952855961826,0.04000000000000001,-738.0,46.800000000000004,-784.8,SL,0.0888888888888889
2016-04-29,2016-05-20,105.72,106.47,110.0,112.5,0.19054,0.06761,2016-06-03,35,21,18,0.42000000000000004,756.0000000000001,17496.399999999874,0.0432088886856728,0.049999999999999996,-666.0000000000001,46.800000000000004,-712.8000000000001,SL,0.11904761904761903
2016-05-06,2016-06-10,105.58,108.94,109.5,112.0,0.19404,0.06279,2016-06-10,35,35,18,0.42000000000000004,756.0000000000001,17058.999999999873,0.0443167829298321,0.0,-756.0000000000001,46.800000000000004,-802.8000000000001,EXP,0.0
2016-05-13,2016-06-17,105.5,106.49,109.0,112.0,0.22075,0.06036,2016-06-17,35,35,18,0.4700000000000001,846.0000000000001,16441.599999999875,0.05145484624367498,0.0,-846.0000000000001,46.800000000000004,-892.8000000000001,EXP,0.0
2016-05-20,2016-06-17,106.47,106.49,110.0,112.0,0.20222,0.07683,2016-06-24,35,28,18,0.35,630.0,16376.799999999874,0.03846905378340121,0.05,-540.0,46.800000000000004,-586.8,SL,0.14285714285714288
2016-05-27,2016-06-17,110.13,106.49,113.0,116.0,0.21709,0.05412,2016-07-01,35,21,18,0.44,792.0,20799.399999999874,0.03807802148138912,0.01,-774.0,46.800000000000004,-820.8,SL,0.022727272727272728
2016-06-03,2016-06-17,110.06,106.49,113.0,115.5,0.21127,0.06808,2016-07-08,35,14,18,0.41,738.0,19821.999999999876,0.03723135909595422,0.009999999999999998,-720.0,46.800000000000004,-766.8,SL,0.024390243902439022
2016-06-10,2016-06-24,108.94,104.29,112.0,115.0,0.24078,0.06335,2016-07-15,35,14,18,0.54,972.0,15743.199999999875,0.061740942121043224,0.019999999999999997,-936.0,46.800000000000004,-982.8,SL,0.03703703703703703
2016-06-17,2016-07-22,106.49,113.65,110.5,113.0,0.20835,0.06183,2016-07-22,35,35,18,0.45999999999999996,828.0,12134.199999999877,0.06823688417860332,2.4699999999999998,3617.9999999999995,46.800000000000004,3571.1999999999994,EXP,5.369565217391305
2016-06-24,2016-07-29,104.29,115.23,109.0,112.0,0.21168,0.06823,2016-07-29,35,35,18,0.58,1043.9999999999998,11277.399999999878,0.09257452959015475,2.5,3456.0,46.800000000000004,3409.2,EXP,4.310344827586207
2016-07-01,2016-08-05,108.08,116.78,111.5,114.0,0.2136,0.06643,2016-08-05,35,35,18,0.47000000000000003,846.0,12405.999999999878,0.06819280993067937,2.26,3221.9999999999995,46.800000000000004,3175.1999999999994,EXP,4.8085106382978715
2016-07-08,2016-08-05,110.3,116.78,113.5,116.0,0.2139,0.05977,2016-08-12,35,28,18,0.39,702.0,14560.599999999878,0.04821229894372525,2.1799999999999997,3221.9999999999995,46.800000000000004,3175.1999999999994,TP,5.5897435897435885
2016-07-15,2016-08-12,111.8,117.2,115.0,118.0,0.21708,0.06404,2016-08-19,35,28,18,0.37,666.0,17435.19999999988,0.03819858676700035,2.09,3095.9999999999995,46.800000000000004,3049.1999999999994,TP,5.648648648648648
2016-07-22,2016-08-26,113.65,116.78,117.0,120.0,0.21014,0.06263,2016-08-26,35,35,18,0.33999999999999997,612.0,23022.399999999878,0.02658280631037612,0.0,-612.0,46.800000000000004,-658.8,EXP,0.0
2016-08-05,2016-08-26,116.78,116.78,120.0,122.0,0.17943,0.06785,2016-09-09,35,21,18,0.27,486.0,28881.399999999878,0.01682743911306246,0.039999999999999994,-414.00000000000006,46.800000000000004,-460.8,SL,0.1481481481481481
2016-07-29,2016-09-02,115.23,117.12,118.5,121.0,0.19624,0.0653,2016-09-02,35,35,18,0.33999999999999997,612.0,26089.59999999988,0.023457622960873406,0.0,-612.0,46.800000000000004,-658.8,EXP,0.0
2016-08-12,2016-09-02,117.2,117.12,120.0,122.0,0.23744,0.08578,2016-09-16,35,21,18,0.35,630.0,29626.599999999875,0.021264674312948588,0.02,-593.9999999999999,46.800000000000004,-640.7999999999998,SL,0.05714285714285715
2016-08-19,2016-09-09,117.26,114.28,120.5,122.5,0.17892,0.06791,2016-09-23,35,21,18,0.3,540.0,28397.199999999873,0.019015959319933037,0.0,-540.0,46.800000000000004,-586.8,SL,0.0
2016-08-26,2016-09-09,116.78,114.28,120.0,122.0,0.20398,0.06785,2016-09-30,35,14,18,0.33999999999999997,612.0,25914.99999999987,0.02361566660235397,0.02,-575.9999999999999,46.800000000000004,-622.7999999999998,SL,0.05882352941176471
2016-09-02,2016-10-07,117.12,118.47,120.0,122.0,0.20711,0.08212,2016-10-07,35,35,18,0.31999999999999995,575.9999999999999,25124.799999999865,0.022925555626313564,0.0,-575.9999999999999,46.800000000000004,-622.7999999999998,EXP,0.0
2016-09-09,2016-10-14,114.28,117.14,118.0,120.5,0.20682,0.06762,2016-10-14,35,35,18,0.41000000000000003,738.0,24190.59999999986,0.030507717873885072,0.0,-738.0,46.800000000000004,-784.8,EXP,0.0
2016-09-16,2016-10-14,117.29,117.14,121.0,123.0,0.19325,0.07119,2016-10-21,35,28,18,0.33999999999999997,612.0,25733.19999999986,0.02378250664511228,0.0,-612.0,46.800000000000004,-658.8,SL,0.0
2016-09-23,2016-10-14,118.33,117.14,121.5,123.5,0.21085,0.07236,2016-10-28,35,21,18,0.39,702.0,25835.799999999857,0.027171599098924897,0.019999999999999997,-666.0,46.800000000000004,-712.8,SL,0.05128205128205127
2016-09-30,2016-10-14,118.72,117.14,122.0,124.0,0.22442,0.06836,2016-11-04,35,14,18,0.38,684.0,25542.399999999856,0.026779002756201604,0.039999999999999994,-612.0,46.800000000000004,-658.8,SL,0.10526315789473682
2016-10-07,2016-10-28,118.47,117.1,122.0,124.5,0.22756,0.06259,2016-11-11,35,21,18,0.55,990.0000000000001,23767.599999999853,0.04165334320671865,0.06999999999999999,-864.0000000000001,46.800000000000004,-910.8000000000001,SL,0.12727272727272726
2016-10-14,2016-11-04,117.14,113.65,121.0,124.0,0.22261,0.05415,2016-11-18,35,21,18,0.5,900.0,20554.599999999846,0.04378581923267817,0.019999999999999997,-864.0,46.800000000000004,-910.8,SL,0.039999999999999994
2016-10-21,2016-11-04,118.15,113.65,121.5,124.0,0.21937,0.0679,2016-11-25,35,14,18,0.43000000000000005,774.0000000000001,20369.199999999844,0.03799854682559973,0.009999999999999998,-756.0000000000001,46.800000000000004,-802.8000000000001,SL,0.023255813953488365
2016-10-28,2016-11-04,117.1,113.65,121.5,124.0,0.19141,0.06893,2016-12-02,35,7,18,0.44000000000000006,792.0000000000001,19638.39999999984,0.04032915105100245,0.04000000000000001,-720.0,46.800000000000004,-766.8,SL,0.09090909090909091
2016-11-04,2016-12-02,113.65,115.7,118.5,121.5,0.21063,0.06795,2016-12-09,35,28,18,0.55,990.0000000000001,17852.799999999836,0.05545348628786573,0.06,-882.0000000000001,46.800000000000004,-928.8000000000001,SL,0.10909090909090907
2016-11-11,2016-12-02,115.8,115.7,120.0,123.0,0.19992,0.05881,2016-12-16,35,21,18,0.47,846.0,17973.399999999834,0.04706955834733594,0.06,-738.0,46.800000000000004,-784.8,SL,0.1276595744680851
2016-11-18,2016-12-02,117.32,115.7,121.0,123.5,0.19534,0.07413,2016-12-23,35,14,18,0.37,666.0,18147.999999999833,0.03669825876129635,0.05,-576.0,46.800000000000004,-622.8,SL,0.13513513513513514
2016-11-25,2016-12-02,118.8,115.7,122.0,124.0,0.20964,0.07204,2016-12-30,35,7,18,0.38,684.0,19150.599999999835,0.0357168965985403,0.04000000000000001,-612.0,46.800000000000004,-658.8,SL,0.10526315789473686
2016-12-09,2016-12-30,119.5,118.48,123.0,126.0,0.21173,0.06778,2017-01-13,35,21,18,0.38,684.0,15770.199999999837,0.043372943906862756,0.05,-594.0,46.800000000000004,-640.8,SL,0.13157894736842105
2016-12-02,2017-01-06,115.7,121.93,119.5,122.0,0.20476,0.06757,2017-01-06,35,35,18,0.39,702.0,14857.599999999837,0.047248546198579024,2.36,3545.9999999999995,46.800000000000004,3499.1999999999994,EXP,6.051282051282051
2016-12-16,2017-01-20,119.6,123.25,123.0,126.0,0.22079,0.07192,2017-01-20,35,35,18,0.43999999999999995,791.9999999999999,15836.799999999837,0.05001010305112195,0.22999999999999998,-377.99999999999994,46.800000000000004,-424.7999999999999,EXP,0.5227272727272727
2016-12-23,2017-01-27,120.2,125.8,124.0,127.0,0.19535,0.06118,2017-01-27,35,35,18,0.39,702.0,15849.399999999838,0.04429189748507875,1.69,2339.9999999999995,46.800000000000004,2293.1999999999994,EXP,4.333333333333333
2016-12-30,2017-02-03,118.48,125.68,122.5,126.0,0.21673,0.05553,2017-02-03,35,35,18,0.54,972.0,13030.599999999838,0.07459364879591208,3.1500000000000004,4698.000000000001,46.800000000000004,4651.200000000002,EXP,5.833333333333334
2017-01-06,2017-02-10,121.93,127.38,125.5,127.5,0.21381,0.08549,2017-02-10,35,35,18,0.36,648.0,18743.79999999984,0.03457143162005599,1.8,2592.0,46.800000000000004,2545.2,EXP,5.0
2017-01-13,2017-02-17,123.16,129.81,127.0,130.0,0.19871,0.06466,2017-02-17,35,35,18,0.36,648.0,20124.39999999984,0.032199717755560665,2.7800000000000002,4356.000000000001,46.800000000000004,4309.200000000002,EXP,7.722222222222223
2017-01-20,2017-02-17,123.25,129.81,126.5,128.5,0.21688,0.07879,2017-02-24,35,28,18,0.33999999999999997,612.0,18151.59999999984,0.033716036051918585,1.83,2682.0000000000005,46.800000000000004,2635.2000000000003,TP,5.382352941176471
2017-01-27,2017-03-03,125.8,131.02,129.0,131.5,0.20142,0.06634,2017-03-03,35,35,18,0.37,666.0,25142.79999999984,0.026488696565219638,1.98,2898.0,46.800000000000004,2851.2,EXP,5.351351351351352
2017-02-03,2017-03-03,125.68,131.02,129.0,131.5,0.19223,0.06217,2017-03-10,35,28,18,0.33,594.0,24429.99999999984,0.024314367580843384,1.7499999999999998,2555.9999999999995,46.800000000000004,2509.1999999999994,TP,5.303030303030302
2017-02-10,2017-03-17,127.38,131.69,131.0,133.0,0.17426,0.07159,2017-03-17,35,35,18,0.25,450.0,28955.199999999837,0.015541249930927866,0.63,684.0,46.800000000000004,637.2,EXP,2.52
2017-02-17,2017-03-24,129.81,130.63,132.5,135.0,0.22394,0.06881,2017-03-24,35,35,18,0.4,720.0,37110.99999999983,0.0194012556923824,0.0,-720.0,46.800000000000004,-766.8,EXP,0.0
2017-02-24,2017-03-31,130.26,132.38,133.0,136.0,0.24603,0.07184,2017-03-31,35,35,18,0.44000000000000006,792.0000000000001,37771.59999999983,0.020968134789100902,0.0,-792.0000000000001,46.800000000000004,-838.8000000000001,EXP,0.0
2017-03-03,2017-03-31,131.02,132.38,134.0,136.0,0.20163,0.07912,2017-04-07,35,28,18,0.32,576.0,39627.39999999983,0.014535397225152357,0.05,-486.0,46.800000000000004,-532.8,SL,0.15625
2017-03-10,2017-04-07,131.39,131.97,134.0,136.5,0.23026,0.0713,2017-04-13,34,28,18,0.35,630.0,38955.999999999825,0.016172091590512444,0.019999999999999997,-593.9999999999999,46.800000000000004,-640.7999999999998,SL,0.05714285714285714
2017-03-17,2017-04-07,131.69,131.97,135.0,137.0,0.17954,0.06836,2017-04-21,35,21,18,0.22999999999999998,414.0,38423.19999999982,0.010774740261092307,0.030000000000000002,-360.0,46.800000000000004,-406.79999999999995,SL,0.13043478260869568
2017-03-31,2017-04-13,132.38,130.4,136.0,138.5,0.18517,0.06315,2017-05-05,35,13,18,0.38,684.0,37226.199999999815,0.01837415583648085,0.06,-576.0,46.800000000000004,-622.8,SL,0.15789473684210525
2017-03-24,2017-04-28,130.63,135.99,134.5,137.0,0.19083,0.07296,2017-04-28,35,35,18,0.41000000000000003,738.0,37296.39999999982,0.01978743256721838,1.43,1836.0,46.800000000000004,1789.1999999999998,EXP,3.48780487804878
2017-04-13,2017-05-05,130.4,137.54,135.0,138.0,0.19467,0.05924,2017-05-19,36,22,18,0.4,720.0,34625.19999999981,0.020794103716368542,2.1100000000000003,3078.0000000000005,46.800000000000004,3031.2000000000003,TP,5.275
2017-04-07,2017-05-12,131.97,138.6,135.5,138.5,0.21568,0.07003,2017-05-12,35,35,18,0.56,1008.0000000000001,35985.99999999981,0.028010893125104356,2.9099999999999997,4229.999999999999,46.800000000000004,4183.2,EXP,5.19642857142857
2017-04-21,2017-05-26,132.56,141.22,136.0,137.5,0.22291,0.08473,2017-05-26,35,35,18,0.5599999999999999,1007.9999999999999,35285.79999999981,0.028566732226561545,1.3899999999999997,1493.9999999999995,46.800000000000004,1447.1999999999994,EXP,2.4821428571428568
2017-04-28,2017-06-02,135.99,143.46,139.0,141.5,0.21004,0.06701,2017-06-02,35,35,18,0.37,666.0,40908.9999999998,0.01628003617785825,2.4400000000000004,3726.0000000000005,46.800000000000004,3679.2000000000003,EXP,6.594594594594596
2017-05-05,2017-06-02,137.54,143.46,141.0,143.5,0.20648,0.07643,2017-06-09,35,28,18,0.36,648.0,44246.1999999998,0.014645325474278083,1.89,2753.9999999999995,46.800000000000004,2707.1999999999994,TP,5.25
2017-06-02,2017-06-09,143.46,139.98,147.5,148.0,0.17868,0.14963,2017-07-07,35,7,36,0.16,576.0,57666.99999999979,0.009988381570048764,0.0,-576.0,93.60000000000001,-669.5999999999999,SL,0.0
2017-05-12,2017-06-16,138.6,138.15,142.0,145.0,0.21258,0.06375,2017-06-16,35,35,18,0.4,720.0,46701.3999999998,0.015417096703739142,0.0,-720.0,46.800000000000004,-766.8,EXP,0.0
2017-05-26,2017-06-16,141.22,138.15,144.0,147.0,0.2388,0.06542,2017-06-30,35,21,18,0.5,900.0,51563.19999999979,0.01745430849908469,0.030000000000000002,-846.0,46.800000000000004,-892.8,SL,0.060000000000000005
2017-06-09,2017-06-16,139.98,138.15,145.0,149.0,0.20595,0.06857,2017-07-14,35,7,36,0.6699999999999999,2412.0,52101.39999999978,0.04629434141884882,0.05,-2231.9999999999995,93.60000000000001,-2325.6,SL,0.0746268656716418
2017-05-19,2017-06-23,137.84,141.24,141.5,144.0,0.19324,0.07015,2017-06-23,35,35,18,0.39,702.0,45093.999999999796,0.015567481261365219,0.01,-684.0,46.800000000000004,-730.8,EXP,0.02564102564102564
2017-06-23,2017-06-30,141.24,137.64,145.5,149.0,0.21067,0.06853,2017-07-28,35,7,36,0.56,2016.0000000000002,48902.79999999977,0.04122463335432756,0.08,-1728.0000000000002,93.60000000000001,-1821.6000000000001,SL,0.14285714285714285
2017-06-16,2017-07-07,138.15,137.76,143.0,146.0,0.19391,0.06203,2017-07-21,35,21,36,0.44999999999999996,1619.9999999999998,47514.999999999774,0.03409449647479759,0.039999999999999994,-1476.0,93.60000000000001,-1569.6,SL,0.08888888888888888
2017-06-30,2017-08-04,137.64,143.65,142.5,146.0,0.21071,0.0652,2017-08-04,35,35,36,0.61,2196.0,44453.199999999764,0.04940026814717527,0.9299999999999999,1151.9999999999998,93.60000000000001,1058.3999999999999,EXP,1.5245901639344261
2017-07-21,2017-08-04,144.11,143.65,148.5,151.0,0.20825,0.0781,2017-08-25,35,14,36,0.47,1692.0,53337.99999999975,0.03172222430537343,0.07,-1440.0,93.60000000000001,-1533.6,SL,0.14893617021276598
2017-07-07,2017-08-11,137.76,142.1,142.5,145.5,0.21761,0.08131,2017-08-11,35,35,36,0.5599999999999999,2015.9999999999998,42955.59999999976,0.04693218113587078,0.0,-2015.9999999999998,93.60000000000001,-2109.6,EXP,0.0
2017-07-14,2017-08-11,142.12,142.1,146.0,149.0,0.23446,0.07551,2017-08-18,35,28,36,0.51,1836.0,48200.799999999756,0.03809065409702763,0.04,-1692.0,93.60000000000001,-1785.6,SL,0.0784313725490196
2017-07-28,2017-08-11,143.84,142.1,148.5,151.0,0.19314,0.06985,2017-09-01,35,14,36,0.44999999999999996,1619.9999999999998,51419.19999999975,0.031505741046146334,0.05,-1440.0,93.60000000000001,-1533.6,SL,0.11111111111111113
