date,strategy,QQQ,SPY,TQQQ_naive
2016-12-04,1.174289073860327,1.0484821024014488,1.0447519855423975,1.1238532110091752
2016-12-05,1.174289073860327,1.0566379700951507,1.051029628572787,1.1513761467889916
2016-12-06,1.174289073860327,1.0591753511554134,1.054358681694963,1.160550458715597
2016-12-07,1.174289073860327,1.0725872224739452,1.0681504732011218,1.201834862385322
2016-12-08,1.174289073860327,1.0744902582691425,1.0707661577971175,1.2110091743119273
2016-12-09,1.174289073860327,1.0829179882193012,1.0772340324344882,1.2385321100917437
2016-12-11,1.174289073860327,1.0829179882193012,1.0772340324344882,1.2385321100917437
2016-12-12,1.174289073860327,1.07802446760308,1.0759975269891087,1.2201834862385328
2016-12-13,1.174289073860327,1.0916175804259165,1.08317877015266,1.270642201834863
2016-12-14,1.174289073860327,1.0893520616221104,1.0742378846245297,1.2614678899082574
2016-12-15,1.174289073860327,1.0910738559130033,1.0786607694868495,1.2660550458715603
2016-12-16,1.174289073860327,1.083824195740824,1.0702430208779181,1.2522935779816522
2016-12-18,1.174289073860327,1.083824195740824,1.0702430208779181,1.2522935779816522
2016-12-19,1.174289073860327,1.0882646125962838,1.0725733580634413,1.2660550458715605
2016-12-20,1.174289073860327,1.092433167195287,1.0767108955152893,1.2844036697247718
2016-12-21,1.174289073860327,1.0916175804259167,1.0737147477053306,1.2798165137614692
2016-12-22,1.174289073860327,1.0885364748527409,1.071859989537261,1.2660550458715607
2016-12-23,1.174289073860327,1.0892614408699586,1.0734294002948581,1.2706422018348635
2016-12-26,1.174289073860327,1.0892614408699586,1.0734294002948581,1.2706422018348635
2016-12-27,1.174289073860327,1.0948799275033976,1.0760926427925992,1.2889908256880747
2016-12-28,1.174289073860327,1.0863615768010868,1.067199315166214,1.2614678899082579
2016-12-29,1.174289073860327,1.0848210240144986,1.0669615256574874,1.2522935779816524
2016-12-30,1.174289073860327,1.0736746714997727,1.0630617777143665,1.2155963302752304
2017-01-02,1.174289073860327,1.0736746714997727,1.0630617777143665,1.2155963302752304
2017-01-03,1.174289073860327,1.0832804712279105,1.0711941789128259,1.24770642201835
2017-01-04,1.191558030828861,1.0891708201178063,1.0775669377467063,1.2660550458715607
2017-01-05,1.2131442270395287,1.0953330312641587,1.0767108955152895,1.2889908256880747
2017-01-06,1.2433649017344635,1.1049388309922965,1.0805630855566648,1.3211009174311938
2017-01-08,1.2433649017344635,1.1049388309922965,1.0805630855566648,1.3211009174311938
2017-01-09,1.2563166194608641,1.1085636610783862,1.0769962429257618,1.3348623853211021
2017-01-10,1.2649510979451313,1.1110104213864964,1.0769962429257618,1.3440366972477076
2017-01-11,1.2735855764293984,1.1140009062075207,1.0800399486374659,1.3532110091743135
2017-01-12,1.2692683371872648,1.112279111916628,1.0773291482379794,1.3486238532110106
2017-01-13,1.2822200549136658,1.1160851835070222,1.0798021591287392,1.3623853211009191
2017-01-16,1.2822200549136658,1.1160851835070222,1.0798021591287392,1.3623853211009191
2017-01-17,1.269268337187265,1.1127322156773896,1.0759975269891093,1.3486238532110106
2017-01-18,1.2779028156715322,1.1149977344811957,1.078375422076378,1.3577981651376163
2017-01-19,1.2735855764293988,1.114454009968282,1.0743805583297663,1.3532110091743137
2017-01-20,1.2822200549136662,1.1169007702763927,1.0783278641746323,1.3623853211009194
2017-01-22,1.2822200549136662,1.1169007702763927,1.0783278641746323,1.3623853211009194
2017-01-23,1.2865372941557995,1.117806977797915,1.0755219479716553,1.366972477064222
2017-01-24,1.312440729608601,1.1253285002265514,1.0824178437247343,1.3944954128440386
2017-01-25,1.351295882787803,1.1366560942455817,1.0917867503685732,1.4357798165137632
2017-01-26,1.3556131220299366,1.137834164023561,1.0906453607266842,1.4403669724770662
2017-01-27,1.3642476005142037,1.1400090620752146,1.0889332762638506,1.4495412844036717
2017-01-29,1.3642476005142037,1.1400090620752146,1.0889332762638506,1.4495412844036717
2017-01-30,1.3340269258192687,1.131128228364295,1.0821800542160076,1.4174311926605523
2017-01-31,1.3253924473350016,1.1288627095604888,1.0820849384125169,1.4082568807339468
2017-02-01,1.351295882787803,1.136656094245582,1.0825129595282252,1.4357798165137634
2017-02-02,1.346504053416215,1.1356592659719071,1.0832263280544059,1.431192660550461
2017-02-03,1.3728591149599487,1.138921613049388,1.0906929186284298,1.444954128440369
2017-02-05,1.3728591149599487,1.138921613049388,1.0906929186284298,1.444954128440369
2017-02-06,1.3752550296457426,1.1402809243316716,1.0887430446568693,1.449541284403672
2017-02-07,1.3920264324463,1.144449478930675,1.0887906025586147,1.4633027522935802
2017-02-08,1.3992141765036823,1.146352514725872,1.090217339610976,1.4724770642201856
2017-02-09,1.413589664618446,1.150521069324875,1.096685214248347,1.4862385321100942
2017-02-10,1.423173323361622,1.1543271409152693,1.101012983307176,1.5045871559633048
2017-02-12,1.4231733233616222,1.1543271409152693,1.101012983307176,1.5045871559633048
2017-02-13,1.4423406408479738,1.160851835070231,1.1070052789270934,1.5275229357798188
2017-02-14,1.456716128962738,1.1647485274127776,1.111428163789413,1.5412844036697269
2017-02-15,1.4734875317632958,1.171635704576348,1.1172302278023487,1.5688073394495434
2017-02-16,1.485467105192266,1.171273221567739,1.1162790697674414,1.5688073394495434
2017-02-17,1.4950507639354416,1.1763479836882647,1.11803871213202,1.5871559633027545
2017-02-20,1.4950507639354416,1.1763479836882647,1.11803871213202,1.5871559633027545
2017-02-21,1.5214058254791754,1.182147711826008,1.1246968183763728,1.614678899082571
2017-02-22,1.5285935695365573,1.1826008155867693,1.12369810243972,1.614678899082571
2017-02-23,1.5238017401649697,1.1781603987313094,1.124459028867646,1.5963302752293598
2017-02-24,1.5357813135939395,1.1804259175351155,1.1258857659200074,1.6055045871559657
2017-02-26,1.5357813135939395,1.1804259175351155,1.1258857659200074,1.6055045871559657
2017-02-27,1.5309894842223515,1.1818758495695516,1.1276454082845861,1.6100917431192685
2017-02-28,1.511822166736,1.178251019483462,1.124601702572882,1.5963302752293602
2017-03-01,1.5741159485666438,1.19111916628908,1.1403433680506012,1.6467889908256903
2017-03-02,1.545364972337116,1.1851381966470322,1.1331621248870494,1.6238532110091768
2017-03-03,1.550156801708704,1.187313094698686,1.1338754934132298,1.6330275229357825
2017-03-05,1.5501568017087037,1.187313094698686,1.1338754934132298,1.6330275229357825
2017-03-06,1.545364972337116,1.184685092886271,1.1304988823893083,1.6192660550458742
2017-03-07,1.545364972337116,1.1826914363389216,1.1271222713653868,1.6100917431192687
2017-03-08,1.5501568017087033,1.1847757136384234,1.1250297236885904,1.6192660550458742
2017-03-09,1.5477608870229094,1.1856819211599454,1.1264564607409515,1.6238532110091772
2017-03-10,1.5741159485666432,1.190666062528319,1.1304037665858173,1.6422018348623884
2017-03-12,1.5741159485666432,1.190666062528319,1.1304037665858173,1.6422018348623884
2017-03-13,1.581303692624025,1.1926597190756685,1.1309744614067618,1.6513761467889942
2017-03-14,1.5669282045092612,1.1897598550067965,1.1266466923479328,1.6422018348623886
2017-03-15,1.598075095424583,1.1971001359311282,1.1363960622057343,1.6697247706422051
2017-03-16,1.607658754167759,1.196284549161758,1.1341608408237018,1.6697247706422051
2017-03-17,1.6100546688535524,1.1933846850928862,1.1272649450706225,1.6651376146789023
2017-03-19,1.6100546688535526,1.1933846850928862,1.1272649450706225,1.6651376146789023
2017-03-20,1.6148464982251405,1.194472134118713,1.1260284396252427,1.6697247706422054
2017-03-21,1.5477608870229091,1.1763479836882644,1.1115708374946487,1.596330275229361
2017-03-22,1.576511863252437,1.1843226098776618,1.1141865220906444,1.6238532110091775
2017-03-23,1.562136375137673,1.1813321250566378,1.11299757454701,1.6146788990825718
2017-03-24,1.564532289823467,1.1837788853647482,1.1121890902173388,1.6192660550458744
2017-03-26,1.564532289823467,1.1837788853647482,1.1121890902173388,1.6192660550458744
2017-03-27,1.564532289823467,1.1856819211599454,1.1110477005754498,1.62844036697248
2017-03-28,1.593283266052995,1.1929315813321246,1.1191325438721635,1.6605504587155995
2017-03-29,1.605262839481965,1.1984594472134116,1.1201788177105618,1.683486238532113
2017-03-30,1.6124505835393472,1.2004531037607606,1.1237456603414648,1.6926605504587187
2017-03-31,1.605262839481965,1.1996375169913907,1.1211299757454691,1.688073394495416
2017-04-02,1.605262839481965,1.1996375169913907,1.1211299757454691,1.688073394495416
2017-04-03,1.605262839481965,1.198912550974173,1.119180101773909,1.6834862385321132
2017-04-04,1.605262839481965,1.20081558676937,1.1198934703000893,1.6926605504587189
2017-04-05,1.5908443109836243,1.1959220661531489,1.1165644171779132,1.6697247706422051
2017-04-06,1.5884412229005678,1.1965564114182141,1.119703238693108,1.674311926605508
2017-04-07,1.5860381348175105,1.1959220661531489,1.118561849051219,1.6697247706422051
2017-04-09,1.5860381348175108,1.1959220661531489,1.118561849051219,1.6697247706422051
2017-04-10,1.5764257824852834,1.19637516991391,1.119227659675654,1.674311926605508
2017-04-11,1.5596041659038855,1.1912097870412324,1.1178960384267838,1.6513761467889942
2017-04-12,1.5427825493224876,1.1864068871771631,1.11299757454701,1.62844036697248
2017-04-13,1.5259609327410895,1.1816946080652468,1.105768773481713,1.6100917431192692
2017-04-16,1.5259609327410895,1.1816946080652468,1.105768773481713,1.6100917431192692
2017-04-17,1.564410342069999,1.1914816492976887,1.11556570124126,1.6513761467889942
2017-04-18,1.5620072539869423,1.1896692342546444,1.112236648119084,1.6422018348623886
2017-04-19,1.5596041659038855,1.1915722700498412,1.1101916583440328,1.6513761467889942
2017-04-20,1.5980535752327947,1.201540552786588,1.119227659675654,1.6880733944954163
2017-04-21,1.593247399066681,1.201268690530131,1.1156608170447508,1.6880733944954163
2017-04-23,1.5932473990666807,1.201268690530131,1.1156608170447508,1.6880733944954163
2017-04-24,1.648518424976988,1.21576801087449,1.1279307556950573,1.7522935779816546
2017-04-25,1.674952393890613,1.2245582238332577,1.1344937461359192,1.7889908256880767
