date,action,symbol,price,shares,cost,reason
2016-06-01,BUY,TECL,3.467090606689453,28842.626670055462,0.0,REBALANCE
2016-06-24,SELL,TECL,3.102754346835836,28842.626670055462,0.0,STOP
2016-07-01,BUY,GLD,128.41000366210938,696.9206660110435,0.0,REBALANCE
2016-08-01,SELL,GLD,129.22000122070312,696.9206660110435,0.0,REBALANCE
2016-08-01,BUY,TECL,4.069469451904297,22129.68800405635,0.0,REBALANCE
2016-09-01,SELL,TECL,4.216657638549805,22129.68800405635,0.0,REBALANCE
2016-09-01,BUY,GLD,125.29000091552734,744.7786517612177,0.0,REBALANCE
2016-10-03,SELL,GLD,125.31999969482422,744.7786517612177,0.0,REBALANCE
2016-10-03,BUY,TECL,4.3683881759643555,21366.155353358183,0.0,REBALANCE
2016-11-01,SELL,TECL,4.186675071716309,21366.155353358183,0.0,REBALANCE
2016-11-01,BUY,GLD,122.7300033569336,728.8613016343492,0.0,REBALANCE
2017-02-01,SELL,GLD,115.19999694824219,728.8613016343492,0.0,REBALANCE
2017-02-01,BUY,TECL,5.12431526184082,16385.568692314602,0.0,REBALANCE
2017-03-01,SELL,TECL,5.970190525054932,16385.568692314602,0.0,REBALANCE
2017-03-01,BUY,TQQQ,3.4155595302581787,28640.97846571536,0.0,REBALANCE
2017-04-03,SELL,TQQQ,3.4876742362976074,28640.97846571536,0.0,REBALANCE
2017-04-03,BUY,TECL,6.0646820068359375,16470.839292915345,0.0,REBALANCE
2017-06-29,SELL,TECL,6.4199543690681455,16470.839292915345,0.0,STOP
2017-07-03,BUY,GLD,116.08999633789062,910.8626067400262,0.0,REBALANCE
2017-09-01,SELL,GLD,126.05999755859375,910.8626067400262,0.0,REBALANCE
2017-09-01,BUY,TECL,7.977214336395264,14393.914108336257,0.0,REBALANCE
2017-10-02,SELL,TECL,8.167105674743652,14393.914108336257,0.0,REBALANCE
2017-10-02,BUY,TQQQ,4.539682865142822,25895.336984573114,0.0,REBALANCE
2017-12-01,SELL,TQQQ,5.35989236831665,25895.336984573114,0.0,REBALANCE
2017-12-01,BUY,TECL,9.96788215637207,13924.34389785341,0.0,REBALANCE
2018-01-02,SELL,TECL,10.580211639404297,13924.34389785341,0.0,REBALANCE
2018-01-02,BUY,GLD,125.1500015258789,1177.1674277500751,0.0,REBALANCE
2018-02-01,SELL,GLD,128.07000732421875,1177.1674277500751,0.0,REBALANCE
2018-02-01,BUY,TECL,12.460897445678711,12098.634287859064,0.0,REBALANCE
2018-02-05,SELL,TECL,10.994909184263905,12098.634287859064,0.0,STOP
2018-03-01,BUY,TQQQ,6.269650936126709,21217.032112925182,0.0,REBALANCE
2018-03-23,SELL,TQQQ,5.611337587833405,21217.032112925182,0.0,STOP
2018-04-02,BUY,GLD,127.26000213623047,935.5329860051188,0.0,REBALANCE
2018-06-01,SELL,GLD,122.48999786376953,935.5329860051188,0.0,REBALANCE
