date,action,symbol,price,shares,cost,reason
2010-03-01,BUY,TECL,0.7454191446304321,134152.71222954508,0.0,REBALANCE
2010-05-06,SELL,TECL,0.8111663103103638,134152.71222954508,0.0,STOP
2010-06-01,BUY,TQQQ,0.21914729475975037,496561.733589579,0.0,REBALANCE
2010-06-08,SELL,TQQQ,0.19723256528377534,496561.733589579,0.0,STOP
2010-07-01,BUY,GLD,117.04000091552734,836.7920691346999,0.0,REBALANCE
2010-08-02,SELL,GLD,115.54000091552734,836.7920691346999,0.0,REBALANCE
2010-08-02,BUY,TQQQ,0.23466795682907104,411998.96969466435,0.0,REBALANCE
2010-08-12,SELL,TQQQ,0.20313141926563621,411998.96969466435,0.0,STOP
2010-09-01,BUY,IEF,69.30506681155018,1207.5586865477128,0.0,REBALANCE
2010-10-01,SELL,IEF,69.84314769273784,1207.5586865477128,0.0,REBALANCE
2010-10-01,BUY,TQQQ,0.26971960067749023,312693.9958399512,0.0,REBALANCE
2011-03-01,SELL,TQQQ,0.4107675552368164,312693.9958399512,0.0,REBALANCE
2011-03-01,BUY,TECL,1.1202547550201416,114656.55256790108,0.0,REBALANCE
2011-03-15,SELL,TECL,0.9611099734099399,114656.55256790108,0.0,STOP
2011-04-01,BUY,TQQQ,0.4220059812068939,261127.94864816143,0.0,REBALANCE
2011-04-18,SELL,TQQQ,0.37980538308620454,261127.94864816143,0.0,STOP
2011-05-02,BUY,TQQQ,0.45502814650535583,217959.7049820353,0.0,REBALANCE
2011-05-17,SELL,TQQQ,0.40952533185482026,217959.7049820353,0.0,STOP
2011-06-01,BUY,TQQQ,0.40982741117477417,217799.04925803287,0.0,REBALANCE
2011-06-10,SELL,TQQQ,0.36884467005729676,217799.04925803287,0.0,STOP
2011-07-01,BUY,TQQQ,0.42596685886383057,188592.17986264173,0.0,REBALANCE
2011-08-03,SELL,TQQQ,0.38261306583881377,188592.17986264173,0.0,STOP
2011-09-01,BUY,GLD,177.8699951171875,405.67737173956755,0.0,REBALANCE
2011-09-23,SELL,GLD,160.08299560546877,405.67737173956755,0.0,STOP
2011-10-03,BUY,GLD,160.9600067138672,403.46698688245243,0.0,REBALANCE
2011-11-01,SELL,GLD,167.3800048828125,403.46698688245243,0.0,REBALANCE
2011-11-01,BUY,IEF,76.21555907235299,886.0698137807891,0.0,REBALANCE
2012-01-03,SELL,IEF,76.76429738229413,886.0698137807891,0.0,REBALANCE
2012-01-03,BUY,GLD,155.9199981689453,436.2399146057056,0.0,REBALANCE
2012-02-01,SELL,GLD,169.55999755859375,436.2399146057056,0.0,REBALANCE
2012-02-01,BUY,TQQQ,0.43750181794166565,169070.92913009846,0.0,REBALANCE
2012-04-02,SELL,TQQQ,0.6103838682174683,169070.92913009846,0.0,REBALANCE
2012-04-02,BUY,TECL,1.5329792499542236,67318.69836374663,0.0,REBALANCE
2012-04-10,SELL,TECL,1.3796813249588014,67318.69836374663,0.0,STOP
2012-05-01,BUY,TECL,1.3710271120071411,67743.62821828143,0.0,REBALANCE
