opened,closed,px_open,px_close,long_strike,short_strike,long_delta,short_delta,expiration,dte,days_held,contracts,debit,cost,entry_equity,equity_fraction,value_at_close,gross_pnl,fees,net_pnl,reason,multiple
2023-07-07,2023-08-04,366.24,372.04,385.0,400.0,0.20467,0.06093,2023-08-11,35,28,13,1.83,2379.0,225752.50000000055,0.010538089279188466,0.28,-2015.0,33.800000000000004,-2048.8,SL,0.15300546448087432
2023-07-14,2023-08-04,379.07,372.04,397.0,411.0,0.21093,0.06714,2023-08-18,35,21,13,1.79,2327.0,242176.70000000056,0.009608686549944708,0.13,-2158.0,33.800000000000004,-2191.8,SL,0.07262569832402235
2023-07-28,2023-08-08,383.48,372.0,402.0,415.0,0.20684,0.07284,2023-09-01,35,11,13,1.58,2054.0,235964.00000000058,0.008704717668796914,0.21000000000000002,-1781.0,33.800000000000004,-1814.8000000000002,SL,0.1329113924050633
2023-07-21,2023-08-09,375.63,367.91,394.0,408.0,0.21671,0.07453,2023-08-25,35,19,13,1.81,2353.0,234775.80000000057,0.010022327684539865,0.19,-2106.0,33.800000000000004,-2139.8,SL,0.10497237569060773
2023-08-04,2023-08-16,372.04,362.54,391.0,405.0,0.20729,0.06939,2023-09-08,35,12,13,1.82,2366.0,223312.4000000006,0.010595022936478196,0.25,-2041.0,33.800000000000004,-2074.8,SL,0.13736263736263735
2023-08-11,2023-09-08,366.24,372.58,384.0,397.0,0.20576,0.06836,2023-09-15,35,28,13,1.7500000000000002,2275.0000000000005,220882.70000000062,0.010299584349521235,0.26999999999999996,-1924.0000000000005,33.800000000000004,-1957.8000000000006,SL,0.15428571428571425
2023-09-01,2023-09-15,377.59,370.81,395.0,405.0,0.20364,0.07234,2023-10-06,35,14,13,1.29,1677.0,227237.10000000065,0.007379956882040808,0.13999999999999999,-1495.0000000000002,33.800000000000004,-1528.8000000000004,SL,0.10852713178294572
2023-08-18,2023-09-20,358.13,364.54,377.0,389.0,0.21237,0.07511,2023-09-22,35,33,13,1.66,2158.0,218937.90000000063,0.009856676253860084,0.039999999999999994,-2106.0,33.800000000000004,-2139.8,SL,0.024096385542168672
2023-08-25,2023-09-20,364.02,364.54,382.0,394.0,0.21546,0.07243,2023-09-29,35,26,13,1.6500000000000001,2145.0,219493.00000000064,0.009772521219355486,0.12,-1989.0000000000005,33.800000000000004,-2022.8000000000006,SL,0.07272727272727272
2023-09-08,2023-09-21,372.58,357.86,389.0,402.0,0.21561,0.06837,2023-10-13,35,13,13,1.75,2275.0,219312.30000000066,0.010373335193694076,0.13,-2106.0,33.800000000000004,-2139.8,SL,0.07428571428571429
2023-09-15,2023-09-26,370.81,354.21,387.0,398.0,0.20172,0.07021,2023-10-20,35,11,13,1.45,1885.0,213636.50000000067,0.008823398623362554,0.13,-1715.9999999999995,33.800000000000004,-1749.7999999999997,SL,0.08965517241379312
2023-09-22,2023-10-19,357.91,359.97,377.0,389.0,0.2092,0.06163,2023-10-27,35,27,13,1.6800000000000002,2184.0000000000005,209239.9000000007,0.010437779792477406,0.26,-1846.0000000000005,33.800000000000004,-1879.8000000000006,SL,0.15476190476190474
2023-10-06,2023-10-20,364.7,354.6,384.0,395.0,0.21124,0.08311,2023-11-10,35,14,13,1.65,2145.0,210125.2000000007,0.01020819968285571,0.21999999999999997,-1859.0,33.800000000000004,-1892.8000000000002,SL,0.13333333333333333
2023-09-29,2023-10-23,358.27,355.67,377.5,390.0,0.20756,0.06946,2023-11-03,35,24,13,1.7499999999999998,2274.9999999999995,208465.1000000007,0.010913097683976799,0.28,-1910.9999999999995,33.800000000000004,-1944.7999999999997,SL,0.16000000000000003
2023-10-13,2023-10-25,365.28,350.34,384.0,396.0,0.20583,0.06809,2023-11-17,35,12,13,1.66,2158.0,207820.30000000072,0.010383971152000033,0.14,-1976.0,33.800000000000004,-2009.8000000000002,SL,0.08433734939759037
2023-10-27,2023-11-14,345.31,385.33,366.0,379.0,0.20468,0.07186,2023-12-01,35,18,13,1.8600000000000003,2418.0000000000005,199359.90000000075,0.012128818282914424,11.129999999999999,12051.0,33.800000000000004,12017.2,TP,5.983870967741934
2023-10-20,2023-11-20,354.6,390.74,375.0,388.0,0.20266,0.06823,2023-11-24,35,31,13,1.92,2496.0,201776.60000000073,0.012370116257286479,11.67,12675.0,33.800000000000004,12641.2,TP,6.078125
2023-11-03,2023-12-07,367.71,390.43,385.0,395.0,0.21387,0.08166,2023-12-08,35,34,13,1.42,1846.0,207663.00000000076,0.008889402541617877,5.21,4927.0,33.800000000000004,4893.200000000001,EXP,3.6690140845070425
2023-11-10,2023-12-14,378.39,403.39,395.0,408.0,0.21665,0.07025,2023-12-15,35,34,13,1.74,2262.0,217812.10000000076,0.010385097981241594,8.040000000000001,8190.000000000002,33.800000000000004,8156.200000000003,EXP,4.620689655172415
2023-11-17,2023-12-21,386.04,407.77,402.0,414.0,0.21628,0.07282,2023-12-22,35,34,13,1.5299999999999998,1988.9999999999995,228074.30000000077,0.00872084228692138,5.71,5434.0,33.800000000000004,5400.200000000001,EXP,3.73202614379085
2023-11-24,2023-12-28,389.51,411.3,405.0,416.0,0.20928,0.07149,2023-12-29,35,34,13,1.31,1703.0,231979.5000000008,0.007341165921988772,0.0,-1703.0,33.800000000000004,-1736.8000000000002,SL,0.0
2023-12-01,2023-12-28,389.94,411.3,406.0,418.0,0.19982,0.0742,2024-01-05,35,27,13,1.43,1859.0,231117.6000000008,0.008043524162590791,0.0,-1859.0,33.800000000000004,-1892.8000000000002,SL,0.0
2023-12-08,2023-12-28,392.17,411.3,408.0,420.0,0.20526,0.07722,2024-01-12,35,20,13,1.46,1898.0,229640.8000000008,0.008265081814729758,0.0,-1898.0,33.800000000000004,-1931.8000000000002,SL,0.0
2023-12-15,2023-12-28,405.34,411.3,420.0,435.0,0.21624,0.05673,2024-01-19,35,13,13,1.6,2080.0,250537.00000000081,0.008302166945401252,0.0,-2080.0,33.800000000000004,-2113.8,SL,0.0
2023-12-22,2023-12-28,408.38,411.3,425.0,440.0,0.22045,0.05925,2024-01-26,35,6,13,1.82,2366.0,258160.20000000083,0.009164851902035993,0.0,-2366.0,33.800000000000004,-2399.8,SL,0.0
2024-01-05,2024-01-24,396.75,425.83,415.0,428.0,0.20428,0.06889,2024-02-09,35,19,13,1.51,1963.0,232431.90000000087,0.008445484462330656,8.25,8762.0,33.800000000000004,8728.2,TP,5.4635761589403975
2023-12-29,2024-02-01,409.52,421.88,426.0,439.78,0.22342,0.06861,2024-02-02,35,34,13,1.73,2249.0,234320.80000000086,0.009597952891932734,1.03,-910.0,33.800000000000004,-943.8,EXP,0.5953757225433526
2024-01-12,2024-02-09,409.56,437.05,426.0,439.78,0.22408,0.06891,2024-02-16,35,28,13,1.67,2171.0,235756.00000000087,0.009208673374166478,9.47,10140.000000000002,33.800000000000004,10106.200000000003,TP,5.670658682634731
2024-01-19,2024-02-21,421.18,425.61,440.0,450.0,0.21196,0.08535,2024-02-23,35,33,13,1.45,1885.0,247335.10000000088,0.007621239363115034,0.21,-1612.0,33.800000000000004,-1645.8000000000002,SL,0.14482758620689656
2024-01-26,2024-02-28,423.81,435.27,442.0,455.0,0.20631,0.08354,2024-03-01,35,33,13,1.67,2171.0,247821.3000000009,0.008760344651569467,0.25,-1846.0,33.800000000000004,-1879.8000000000002,SL,0.14970059880239522
2024-02-02,2024-03-05,429.01,436.05,450.0,465.0,0.1878,0.05646,2024-03-08,35,32,13,1.46,1898.0,248346.5000000009,0.007642547811223404,0.18000000000000002,-1664.0,33.800000000000004,-1697.8000000000002,SL,0.12328767123287673
2024-02-09,2024-03-08,437.05,439.02,456.0,470.0,0.21989,0.07819,2024-03-15,35,28,13,1.73,2249.0,257139.7000000009,0.008746218495238161,0.24000000000000002,-1937.0,33.800000000000004,-1970.8000000000002,SL,0.13872832369942198
2024-03-01,2024-03-15,445.61,433.92,465.0,480.0,0.20263,0.07316,2024-04-05,35,14,13,1.69,2197.0,252349.20000000094,0.008706189676844594,0.21000000000000002,-1924.0,33.800000000000004,-1957.8000000000002,SL,0.12426035502958581
2024-02-16,2024-03-19,430.57,438.57,450.0,464.0,0.20936,0.07189,2024-03-22,35,32,13,1.73,2249.0,248750.80000000092,0.009041176952998711,0.26999999999999996,-1898.0,33.800000000000004,-1931.8000000000002,SL,0.1560693641618497
2024-02-23,2024-03-22,436.78,446.38,456.0,470.0,0.21155,0.0728,2024-03-28,34,28,13,1.6399999999999997,2131.9999999999995,248899.00000000093,0.0085657234460564,0.26,-1793.9999999999995,33.800000000000004,-1827.7999999999997,SL,0.1585365853658537
2024-03-08,2024-04-02,439.02,441.11,460.0,475.0,0.20962,0.07346,2024-04-12,35,25,13,1.99,2587.0,244004.50000000096,0.010602263482845561,0.24000000000000002,-2275.0,33.800000000000004,-2308.8,SL,0.1206030150753769
2024-03-15,2024-04-10,433.92,438.37,454.78,469.78,0.20805,0.05931,2024-04-19,35,26,13,1.87,2431.0,237899.70000000097,0.010218592120965223,0.27,-2080.0,33.800000000000004,-2113.8,SL,0.1443850267379679
2024-03-22,2024-04-10,446.38,438.37,465.0,480.0,0.21392,0.0647,2024-04-26,35,19,13,1.9300000000000002,2509.0000000000005,240514.000000001,0.01043182517441808,0.16,-2301.0000000000005,33.800000000000004,-2334.8000000000006,SL,0.08290155440414507
2024-04-05,2024-04-17,440.47,425.84,460.0,475.0,0.22914,0.06987,2024-05-10,35,12,13,2.23,2899.0,233980.200000001,0.012389937268196144,0.3,-2509.0,33.800000000000004,-2542.8,SL,0.13452914798206278
2024-04-12,2024-04-19,438.27,414.65,460.0,474.78,0.21447,0.07004,2024-05-17,35,7,13,2.05,2664.9999999999995,231550.50000000102,0.011509368366727724,0.12,-2508.9999999999995,33.800000000000004,-2542.7999999999997,SL,0.05853658536585366
2024-04-19,2024-05-20,414.65,454.91,438.0,453.0,0.20821,0.07197,2024-05-24,35,31,13,2.27,2951.0,227456.80000000104,0.012973892185241271,12.27,13000.0,33.800000000000004,12966.2,TP,5.405286343612334
2024-04-26,2024-05-30,431.0,451.55,452.0,465.0,0.20451,0.08172,2024-05-31,35,34,13,1.8299999999999998,2378.9999999999995,230338.90000000104,0.010328259794589576,1.25,-753.9999999999998,33.800000000000004,-787.7999999999997,EXP,0.6830601092896176
2024-05-03,2024-06-06,435.48,463.37,455.0,470.0,0.21114,0.06758,2024-06-07,35,34,13,2.09,2717.0,231284.00000000105,0.011747461994776932,8.48,8307.0,33.800000000000004,8273.2,EXP,4.0574162679425845
2024-05-10,2024-06-12,442.06,474.15,460.0,475.0,0.2212,0.06688,2024-06-14,35,33,13,2.06,2678.0,234153.10000000105,0.011436961543537062,12.06,13000.0,33.800000000000004,12966.2,TP,5.8543689320388355
2024-05-17,2024-06-14,451.76,479.19,469.78,483.0,0.20847,0.06799,2024-06-21,35,28,13,1.5499999999999998,2014.9999999999995,245706.20000000106,0.008200851260570513,8.88,9529.000000000002,33.800000000000004,9495.200000000003,TP,5.729032258064517
2024-05-24,2024-06-17,457.95,485.06,475.0,487.0,0.20837,0.07058,2024-06-28,35,24,13,1.44,1872.0,255630.40000000107,0.007323072686190657,7.629999999999999,8047.0,33.800000000000004,8013.200000000001,TP,5.298611111111111
2024-05-31,2024-06-17,450.71,485.06,469.0,480.0,0.20383,0.08144,2024-07-05,35,17,13,1.48,1924.0,236655.60000000108,0.008129957626187553,8.330000000000002,8905.000000000002,33.800000000000004,8871.200000000003,TP,5.62837837837838
2024-06-07,2024-07-05,462.96,496.16,480.0,495.0,0.22992,0.06782,2024-07-12,35,28,13,1.92,2496.0,255432.8000000011,0.009771650312724088,12.190000000000001,13351.000000000004,33.800000000000004,13317.200000000004,TP,6.348958333333334
2024-06-14,2024-07-17,479.19,481.77,500.0,510.0,0.18542,0.08386,2024-07-19,35,33,17,1.15,1954.9999999999998,288363.1000000011,0.006779646910440318,0.06,-1852.9999999999998,44.2,-1897.1999999999996,SL,0.052173913043478265
2024-06-21,2024-07-18,480.18,479.49,500.0,515.0,0.21671,0.07256,2024-07-26,35,27,17,2.0100000000000002,3417.0000000000005,292221.20000000106,0.01169319679749446,0.30999999999999994,-2890.0000000000005,44.2,-2934.2000000000003,SL,0.154228855721393
2024-07-05,2024-07-18,496.16,479.49,515.0,535.0,0.23857,0.05715,2024-08-09,35,13,17,2.6100000000000003,4437.000000000001,312405.1000000011,0.01420271307990806,0.39,-3774.0000000000005,44.2,-3818.2000000000003,SL,0.14942528735632182
2024-06-28,2024-07-24,479.11,463.38,500.0,515.0,0.20209,0.0658,2024-08-02,35,26,17,1.94,3298.0,288637.1000000011,0.011426112582200929,0.16,-3026.0,44.2,-3070.2,SL,0.08247422680412371
2024-07-12,2024-07-24,494.82,463.38,515.0,535.0,0.23581,0.06274,2024-08-16,35,12,17,2.48,4216.0,305923.0000000011,0.013781245607554792,0.14,-3978.0,44.2,-4022.2,SL,0.05645161290322581
2024-07-19,2024-07-30,475.24,457.53,499.0,516.0,0.2123,0.07618,2024-08-23,35,11,17,2.41,4097.0,286148.6000000012,0.014317735610099028,0.0,-4097.0,44.2,-4141.200000000001,SL,0.0
2024-07-26,2024-08-05,462.97,435.37,489.0,509.0,0.20862,0.06801,2024-08-30,35,10,17,2.5999999999999996,4419.999999999999,281968.30000000127,0.015675520971683624,0.76,-3127.9999999999995,44.2,-3172.1999999999994,VIX,0.2923076923076923
2024-08-02,2024-08-05,448.75,435.37,479.0,500.0,0.20884,0.06034,2024-09-06,35,3,17,2.93,4981.0,278031.1000000013,0.017915261997668522,2.1900000000000004,-1257.9999999999995,44.2,-1302.1999999999994,VIX,0.7474402730375428
2024-08-16,2024-09-03,475.03,461.81,499.78,514.78,0.18672,0.06912,2024-09-20,35,18,17,1.76,2992.0,283603.7000000014,0.010549932881693664,0.13,-2771.0,44.2,-2815.2,SL,0.07386363636363637
2024-08-23,2024-09-03,480.0,461.81,505.0,520.0,0.18682,0.06997,2024-09-27,35,11,17,1.7100000000000002,2907.0000000000005,285910.60000000143,0.010167513901198437,0.13,-2686.0,44.2,-2730.2,SL,0.07602339181286549
2024-08-09,2024-09-06,450.41,448.69,477.0,495.0,0.20851,0.06887,2024-09-13,35,28,17,2.6100000000000003,4437.000000000001,276213.8000000014,0.016063643453006253,0.07,-4318.000000000001,44.2,-4362.200000000002,SL,0.02681992337164751
2024-08-30,2024-09-06,476.27,448.69,496.0,515.0,0.23177,0.06245,2024-10-04,35,7,17,2.3600000000000003,4012.0000000000005,277269.50000000146,0.014469676614268715,0.17,-3723.0000000000005,44.2,-3767.2000000000003,SL,0.07203389830508475
2024-09-06,2024-10-09,448.69,493.15,475.0,491.0,0.21025,0.068,2024-10-11,35,33,17,2.3600000000000003,4012.0000000000005,262539.0000000015,0.015281539123711057,13.71,19295.000000000004,44.2,19250.800000000007,TP,5.8093220338983045
2024-09-13,2024-10-16,475.34,490.91,500.0,515.0,0.18787,0.06972,2024-10-18,35,33,17,1.73,2941.0,270506.90000000154,0.010872181079299579,0.19,-2618.0,44.2,-2662.2,SL,0.10982658959537572
2024-09-20,2024-10-22,482.44,495.96,505.0,525.0,0.19704,0.05754,2024-10-25,35,32,17,2.09,3553.0,273425.8000000015,0.012994384582581382,0.22,-3179.0,44.2,-3223.2,SL,0.10526315789473685
2024-09-27,2024-10-30,486.75,496.38,510.0,525.0,0.20699,0.08112,2024-11-01,35,33,17,2.0300000000000002,3451.0000000000005,277449.7000000015,0.01243829061628101,0.13,-3230.0000000000005,44.2,-3274.2000000000003,SL,0.06403940886699507
2024-10-04,2024-10-31,487.32,483.85,515.0,530.0,0.1904,0.07054,2024-11-08,35,27,17,1.9899999999999998,3382.9999999999995,275268.6000000015,0.012289814384931595,0.29,-2889.9999999999995,44.2,-2934.1999999999994,SL,0.14572864321608042
2024-10-11,2024-11-04,493.36,486.01,520.0,535.0,0.1896,0.07831,2024-11-15,35,24,17,1.8800000000000001,3196.0,279389.4000000015,0.011439231409638243,0.19,-2873.0000000000005,44.2,-2917.2000000000003,SL,0.10106382978723404
2024-10-18,2024-11-15,494.47,496.57,520.0,535.0,0.20132,0.0721,2024-11-22,35,28,17,2.0,3400.0,273208.2000000015,0.012444721644518653,0.13999999999999999,-3162.0,44.2,-3206.2,SL,0.06999999999999999
2024-11-08,2024-11-15,514.14,496.57,535.0,555.0,0.23242,0.06509,2024-12-13,35,7,17,2.63,4471.0,279224.5000000015,0.016012205232706928,0.36,-3859.0,44.2,-3903.2,SL,0.13688212927756654
2024-10-25,2024-11-21,495.32,504.98,520.0,535.0,0.21056,0.07695,2024-11-29,35,27,17,2.3,3909.9999999999995,271090.0000000015,0.014423254269799615,0.27,-3450.9999999999995,44.2,-3495.1999999999994,SL,0.1173913043478261
2024-11-01,2024-12-05,487.43,521.81,514.0,530.0,0.21423,0.08297,2024-12-06,35,34,17,2.59,4403.0,262761.70000000147,0.016756627773377837,7.59,8500.0,44.2,8455.8,EXP,2.9305019305019306
2024-11-15,2024-12-16,496.57,538.17,520.0,539.78,0.2088,0.05957,2024-12-20,35,31,17,2.35,3995.0,255035.20000000147,0.015664504350771883,15.33,22066.0,44.2,22021.800000000003,TP,6.523404255319149
2024-11-22,2024-12-26,505.79,529.6,527.0,545.0,0.20778,0.05711,2024-12-27,35,34,17,2.04,3468.0,257218.00000000146,0.013482726714304522,3.2399999999999998,2039.9999999999995,44.2,1995.7999999999997,EXP,1.588235294117647
2024-12-06,2024-12-30,526.48,515.61,546.0,560.0,0.20408,0.06729,2025-01-10,35,24,17,1.7400000000000002,2958.0000000000005,285405.70000000147,0.01036419384756501,0.060000000000000005,-2856.0000000000005,44.2,-2900.2000000000003,SL,0.034482758620689655
2024-12-13,2024-12-30,530.53,515.61,549.78,564.78,0.22832,0.08028,2025-01-17,35,17,17,1.97,3349.0,290381.60000000143,0.011533099893381617,0.12,-3145.0,44.2,-3189.2,SL,0.06091370558375634
2024-11-29,2024-12-31,509.74,511.23,530.0,540.0,0.18537,0.0824,2025-01-03,35,32,17,1.3199999999999998,2243.9999999999995,255155.90000000145,0.008794623208791123,0.039999999999999994,-2175.9999999999995,44.2,-2220.1999999999994,SL,0.0303030303030303
