date,qqq_close,cash,qqq_shares,open_spreads,equity
2014-09-16,99.38,33818.59999999994,0,4,34286.59999999994
2014-09-17,99.53,33818.59999999994,0,4,34214.59999999994
2014-09-18,100.28,33818.59999999994,0,4,34439.59999999994
2014-09-19,99.98,33446.89999999994,0,5,34292.89999999994
2014-09-22,99.05,33492.79999999995,0,2,33843.79999999995
2014-09-23,98.78,33492.79999999995,0,2,33798.79999999995
2014-09-24,99.84,33492.79999999995,0,2,34032.79999999995
2014-09-25,97.74,33492.79999999995,0,2,33699.79999999995
2014-09-26,98.78,33103.099999999955,0,3,33724.099999999955
2014-09-29,98.65,33103.099999999955,0,3,33679.099999999955
2014-09-30,98.79,33103.099999999955,0,3,33733.099999999955
2014-10-01,97.21,33178.69999999996,0,1,33331.69999999996
2014-10-02,97.21,33178.69999999996,0,1,33313.69999999996
2014-10-03,98.17,32824.99999999996,0,2,33274.99999999996
2014-10-06,97.96,32824.99999999996,0,2,33211.99999999996
2014-10-07,96.57,32824.99999999996,0,2,33013.99999999996
2014-10-08,98.45,32824.99999999996,0,2,33283.99999999996
2014-10-09,96.86,32824.99999999996,0,2,33067.99999999996
2014-10-10,94.44,32384.89999999997,0,1,32735.89999999997
2014-10-13,92.96,32384.89999999997,0,1,32591.89999999997
2014-10-14,92.97,32384.89999999997,0,1,32582.89999999997
2014-10-15,92.37,32384.89999999997,0,1,32528.89999999997
2014-10-16,91.79,32418.199999999968,0,0,32418.199999999968
2014-10-17,93.0,31956.499999999967,0,1,32379.499999999967
2014-10-20,94.39,31956.499999999967,0,1,32586.499999999967
2014-10-21,96.87,31956.499999999967,0,1,33099.49999999997
2014-10-22,96.37,31956.499999999967,0,1,33009.49999999997
2014-10-23,97.82,31956.499999999967,0,1,33333.49999999996
2014-10-24,98.62,31602.799999999967,0,2,33402.79999999997
2014-10-27,98.69,31602.799999999967,0,2,33411.79999999997
2014-10-28,100.18,31602.799999999967,0,2,33906.79999999997
2014-10-29,99.81,31602.799999999967,0,2,33726.79999999997
2014-10-30,100.02,31602.799999999967,0,2,33816.79999999997
2014-10-31,101.4,31330.099999999966,0,3,34273.09999999996
2014-11-03,101.7,31330.099999999966,0,3,34462.09999999997
2014-11-04,101.36,31330.099999999966,0,3,34237.09999999996
2014-11-05,101.37,31330.099999999966,0,3,34219.09999999996
2014-11-06,101.69,31330.099999999966,0,3,34381.09999999996
2014-11-07,101.6,30985.399999999965,0,4,34144.399999999965
2014-11-10,101.96,33376.69999999997,0,3,34312.69999999997
2014-11-11,102.28,33376.69999999997,0,3,34447.69999999997
2014-11-12,102.46,33376.69999999997,0,3,34537.69999999997
2014-11-13,102.9,33376.69999999997,0,3,34825.69999999997
2014-11-14,103.22,33004.99999999997,0,4,34993.99999999997
2014-11-17,102.91,33004.99999999997,0,4,34696.99999999997
2014-11-18,103.68,33004.99999999997,0,4,35425.99999999997
2014-11-19,103.21,33004.99999999997,0,4,34948.99999999997
2014-11-20,103.67,33004.99999999997,0,4,35362.99999999997
2014-11-21,103.87,32669.29999999997,0,5,35315.299999999974
2014-11-24,104.68,32669.29999999997,0,5,36422.299999999974
2014-11-25,104.84,34565.59999999997,0,4,36734.59999999997
2014-11-26,105.52,34565.59999999997,0,4,37517.59999999997
2014-11-28,106.01,34301.89999999997,0,5,38144.89999999997
2014-12-01,104.81,34301.89999999997,0,5,36515.89999999997
2014-12-02,105.23,34301.89999999997,0,5,36875.89999999997
2014-12-03,105.42,34301.89999999997,0,5,36920.89999999997
2014-12-04,105.37,34785.199999999975,0,4,36855.199999999975
2014-12-05,105.38,34458.49999999998,0,5,36510.49999999998
2014-12-08,104.63,34464.79999999998,0,4,35670.79999999998
2014-12-09,104.96,34464.79999999998,0,4,35913.79999999998
2014-12-10,103.31,34464.79999999998,0,4,35022.79999999998
2014-12-11,103.8,34543.099999999984,0,3,35020.099999999984
2014-12-12,102.67,34180.39999999999,0,4,34783.39999999999
2014-12-15,101.61,34208.299999999996,0,1,34406.299999999996
2014-12-16,99.98,34208.299999999996,0,1,34334.299999999996
2014-12-17,101.8,34208.299999999996,0,1,34379.299999999996
2014-12-18,104.25,34208.299999999996,0,1,34568.299999999996
2014-12-19,104.32,33809.6,0,2,34349.6
2014-12-22,104.58,33809.6,0,2,34448.6
2014-12-23,104.21,33809.6,0,2,34304.6
2014-12-24,104.3,33809.6,0,2,34268.6
2014-12-26,105.04,33410.9,0,3,34283.9
2014-12-29,105.02,33410.9,0,3,34184.9
2014-12-30,104.32,33410.9,0,3,33878.9
2014-12-31,103.25,33410.9,0,3,33698.9
2015-01-02,102.94,33121.10000000001,0,1,33355.10000000001
2015-01-05,101.43,33121.10000000001,0,1,33265.10000000001
2015-01-06,100.07,33121.10000000001,0,1,33193.10000000001
2015-01-07,101.36,33121.10000000001,0,1,33229.10000000001
2015-01-08,103.3,33121.10000000001,0,1,33364.10000000001
2015-01-09,102.62,32731.400000000012,0,2,33172.40000000001
2015-01-12,101.55,32731.400000000012,0,2,33055.40000000001
2015-01-13,101.52,32731.400000000012,0,2,33046.40000000001
2015-01-14,100.96,32731.400000000012,0,2,33010.40000000001
2015-01-15,99.65,32755.70000000001,0,1,32863.70000000001
2015-01-16,100.82,32303.00000000001,0,2,32870.000000000015
2015-01-20,101.62,32303.00000000001,0,2,32942.000000000015
2015-01-21,102.14,32303.00000000001,0,2,32996.00000000001
2015-01-22,104.03,32303.00000000001,0,2,33536.000000000015
2015-01-23,104.26,32303.00000000001,0,2,33563.000000000015
2015-01-26,104.14,32303.00000000001,0,2,33473.000000000015
2015-01-27,101.44,32303.00000000001,0,2,32726.00000000001
2015-01-28,100.92,32309.30000000001,0,1,32552.30000000001
2015-01-29,101.89,32309.30000000001,0,1,32660.30000000001
2015-01-30,101.1,31811.60000000001,0,2,32450.60000000001
2015-02-02,101.98,31811.60000000001,0,2,32639.60000000001
2015-02-03,102.96,31811.60000000001,0,2,32765.60000000001
2015-02-04,102.87,31811.60000000001,0,2,32639.60000000001
2015-02-05,103.76,31811.60000000001,0,2,32999.600000000006
2015-02-06,103.13,31412.90000000001,0,3,32627.90000000001
2015-02-09,102.8,31412.90000000001,0,3,32321.90000000001
2015-02-10,104.4,31412.90000000001,0,3,33149.90000000001
2015-02-11,104.78,31412.90000000001,0,3,33464.90000000001
2015-02-12,106.0,31412.90000000001,0,3,34445.90000000001
2015-02-13,106.91,31122.200000000008,0,4,35253.20000000001
2015-02-17,107.01,31122.200000000008,0,4,35559.20000000001
2015-02-18,107.16,31122.200000000008,0,4,35658.20000000001
2015-02-19,107.69,33288.50000000001,0,3,36528.50000000001
2015-02-20,108.41,33288.50000000001,0,3,36897.50000000001
2015-02-23,108.52,33288.50000000001,0,3,37005.50000000001
2015-02-24,108.6,33288.50000000001,0,3,37167.50000000001
2015-02-25,108.33,33288.50000000001,0,3,36861.50000000001
2015-02-26,108.88,33288.50000000001,0,3,37365.50000000001
2015-02-27,108.4,32862.80000000001,0,4,36849.80000000001
2015-03-02,109.38,32862.80000000001,0,4,37830.80000000001
2015-03-03,108.87,32862.80000000001,0,4,37317.80000000001
2015-03-04,108.45,32862.80000000001,0,4,37002.80000000001
2015-03-05,108.64,35209.10000000001,0,3,37243.10000000001
2015-03-06,107.41,34891.400000000016,0,4,36376.400000000016
2015-03-09,107.72,34891.400000000016,0,4,36403.400000000016
2015-03-10,105.72,34940.00000000002,0,2,35210.00000000002
2015-03-11,105.11,34955.300000000025,0,1,35009.300000000025
2015-03-12,105.8,34955.300000000025,0,1,35009.300000000025
2015-03-13,105.34,34607.90000000003,0,1,34940.90000000003
2015-03-16,106.7,34607.90000000003,0,1,35102.90000000003
2015-03-17,106.87,34607.90000000003,0,1,35156.90000000003
2015-03-18,107.92,34607.90000000003,0,1,35354.90000000003
2015-03-19,108.08,34607.90000000003,0,1,35354.90000000003
2015-03-20,108.53,34236.20000000003,0,2,35406.20000000003
2015-03-23,108.32,34236.20000000003,0,2,35253.20000000003
2015-03-24,107.93,34236.20000000003,0,2,35136.20000000003
2015-03-25,105.46,34269.50000000004,0,1,34503.50000000004
2015-03-26,105.1,34269.50000000004,0,1,34440.50000000004
2015-03-27,105.52,33825.80000000004,0,2,34347.80000000004
2015-03-30,106.73,33825.80000000004,0,2,34590.80000000004
2015-03-31,105.6,33825.80000000004,0,2,34266.80000000004
2015-04-01,105.05,33825.80000000004,0,2,34194.80000000004
2015-04-02,105.12,33850.10000000004,0,1,34048.10000000004
2015-04-06,105.98,33850.10000000004,0,1,34120.10000000004
2015-04-07,105.8,33850.10000000004,0,1,34075.10000000004
2015-04-08,106.64,33850.10000000004,0,1,34192.10000000004
2015-04-09,107.31,33850.10000000004,0,1,34282.10000000004
2015-04-10,107.75,33586.400000000045,0,2,34288.400000000045
2015-04-13,107.48,33586.400000000045,0,2,34252.400000000045
2015-04-14,107.17,33586.400000000045,0,2,34153.400000000045
2015-04-15,107.84,33586.400000000045,0,2,34279.400000000045
2015-04-16,107.69,33586.400000000045,0,2,34180.400000000045
2015-04-17,106.01,33178.70000000005,0,3,33709.70000000005
2015-04-20,107.6,33178.70000000005,0,3,34150.70000000005
2015-04-21,108.06,33178.70000000005,0,3,34438.70000000005
2015-04-22,108.65,33178.70000000005,0,3,34663.70000000005
2015-04-23,109.06,33178.70000000005,0,3,35311.70000000005
2015-04-24,110.54,32816.00000000005,0,4,36227.00000000005
2015-04-27,110.26,32816.00000000005,0,4,36056.00000000005
2015-04-28,110.04,32816.00000000005,0,4,35777.00000000005
2015-04-29,109.35,32816.00000000005,0,4,34715.00000000005
2015-04-30,107.63,32864.60000000006,0,2,33485.60000000006
2015-05-01,109.05,32438.900000000056,0,3,33752.90000000005
2015-05-04,109.23,32438.900000000056,0,3,33743.90000000005
2015-05-05,107.45,32438.900000000056,0,3,33014.90000000005
2015-05-06,106.71,32454.200000000055,0,2,32796.200000000055
2015-05-07,107.35,32454.200000000055,0,2,32940.200000000055
2015-05-08,108.69,32136.500000000055,0,3,33054.50000000006
2015-05-11,108.27,32136.500000000055,0,3,32793.50000000006
2015-05-12,107.78,32136.500000000055,0,3,32640.500000000055
2015-05-13,108.0,32136.500000000055,0,3,32631.500000000055
2015-05-14,109.58,32136.500000000055,0,3,33441.50000000006
2015-05-15,109.58,32136.500000000055,0,3,33234.50000000006
2015-05-18,110.06,32136.500000000055,0,3,33504.50000000006
2015-05-19,109.94,32136.500000000055,0,3,33297.50000000006
2015-05-20,110.01,32136.500000000055,0,3,33243.50000000006
2015-05-21,110.58,33096.800000000054,0,2,33726.800000000054
2015-05-22,110.47,32842.10000000006,0,3,33562.10000000006
2015-05-26,109.2,32884.40000000006,0,2,33100.40000000006
2015-05-27,110.96,32884.40000000006,0,2,33496.40000000006
2015-05-28,110.71,32884.40000000006,0,2,33451.40000000006
2015-05-29,110.05,32494.70000000006,0,3,33133.700000000055
2015-06-01,110.42,32494.70000000006,0,3,33169.700000000055
2015-06-02,110.07,32494.70000000006,0,3,32980.700000000055
2015-06-03,110.4,32494.70000000006,0,3,33151.700000000055
2015-06-04,109.56,32494.70000000006,0,3,32881.700000000055
2015-06-05,109.3,32180.600000000057,0,2,32594.600000000057
2015-06-08,108.19,32180.600000000057,0,2,32378.600000000057
2015-06-09,108.01,32195.900000000056,0,1,32303.900000000056
2015-06-10,109.49,32195.900000000056,0,1,32420.900000000056
2015-06-11,109.65,32195.900000000056,0,1,32402.900000000056
2015-06-12,108.75,31905.200000000055,0,2,32265.200000000055
2015-06-15,108.21,31905.200000000055,0,2,32193.200000000055
2015-06-16,108.8,31905.200000000055,0,2,32274.200000000055
2015-06-17,109.1,31905.200000000055,0,2,32265.200000000055
2015-06-18,110.69,31905.200000000055,0,2,32679.200000000055
2015-06-19,109.89,31560.500000000055,0,3,32397.500000000055
2015-06-22,110.7,31560.500000000055,0,3,32586.500000000055
